rec_time	UTC	Dikablis Professional_Eye Data_Processed Data_Pupil X	Dikablis Professional_Eye Data_Processed Data_Pupil Y	Dikablis Professional_Eye Data_Processed Data_Left Eye_Pupil X	Dikablis Professional_Eye Data_Processed Data_Left Eye_Pupil Y	Dikablis Professional_Eye Data_Processed Data_Right Eye_Pupil X	Dikablis Professional_Eye Data_Processed Data_Right Eye_Pupil Y
00:00:01.518	1440787831768	177.164	131.696			195.793	134.79
00:00:01.523	1440787831773			158.535	128.602		
00:00:01.534	1440787831784	177.164	131.696			195.793	134.79
00:00:01.537	1440787831787						
00:00:01.539	1440787831789			158.535	128.602		
00:00:01.551	1440787831801	177.164	131.696			195.793	134.79
00:00:01.556	1440787831806			158.535	128.602		
00:00:01.568	1440787831818	177.164	131.696			195.793	134.79
00:00:01.570	1440787831820						
00:00:01.573	1440787831823			158.535	128.602		
00:00:01.584	1440787831834	177.051	131.148			195.714	134.18
00:00:01.589	1440787831839			158.388	128.116		
00:00:01.601	1440787831851	176.782	131.811			195.393	134.908
00:00:01.603	1440787831853						
00:00:01.606	1440787831856			158.17	128.714		
00:00:01.618	1440787831868	176.668	131.149			195.393	134.234
00:00:01.623	1440787831873			157.944	128.063		
00:00:01.634	1440787831884	176.549	131.882			195.276	134.992
00:00:01.637	1440787831887						
00:00:01.639	1440787831889			157.821	128.772		
00:00:01.651	1440787831901	176.429	131.262			195.095	134.357
00:00:01.656	1440787831906			157.763	128.168		
00:00:01.668	1440787831918	176.46	132.013			195.159	135.212
00:00:01.670	1440787831920						
00:00:01.673	1440787831923			157.761	128.814		
00:00:01.684	1440787831934	176.398	131.377			195.048	134.431
00:00:01.689	1440787831939			157.748	128.324		
00:00:01.701	1440787831951	176.454	132.028			195.162	135.27
00:00:01.703	1440787831953						
00:00:01.706	1440787831956			157.746	128.786		
00:00:01.718	1440787831968	176.585	131.45			195.292	134.62
00:00:01.723	1440787831973			157.879	128.28		
00:00:01.734	1440787831984	176.554	131.982			195.28	135.315
00:00:01.737	1440787831987						
00:00:01.739	1440787831989			157.827	128.649		
00:00:01.751	1440787832001	176.636	131.325			195.355	134.584
00:00:01.756	1440787832006			157.918	128.067		
00:00:01.768	1440787832018	176.655	131.949			195.455	135.27
00:00:01.770	1440787832020						
00:00:01.773	1440787832023			157.855	128.629		
00:00:01.784	1440787832034	176.65	131.308			195.412	134.638
00:00:01.789	1440787832039			157.888	127.979		
00:00:01.801	1440787832051	176.726	131.995			195.497	135.326
00:00:01.803	1440787832053						
00:00:01.806	1440787832056			157.955	128.663		
00:00:01.818	1440787832068	176.773	131.285			195.501	134.55
00:00:01.823	1440787832073			158.045	128.02		
00:00:01.834	1440787832084	176.82	131.906			195.627	135.163
00:00:01.837	1440787832087						
00:00:01.839	1440787832089			158.014	128.649		
00:00:01.851	1440787832101	176.922	131.354			195.635	134.506
00:00:01.856	1440787832106			158.209	128.203		
00:00:01.868	1440787832118	177.043	132.048			195.753	135.203
00:00:01.870	1440787832120						
00:00:01.873	1440787832123			158.332	128.894		
00:00:01.884	1440787832134	177.092	131.445			195.794	134.565
00:00:01.889	1440787832139			158.39	128.326		
00:00:01.901	1440787832151	177.122	132.069			195.888	135.279
00:00:01.903	1440787832153						
00:00:01.906	1440787832156			158.355	128.859		
00:00:01.918	1440787832168	177.127	131.429			195.869	134.562
00:00:01.923	1440787832173			158.385	128.296		
00:00:01.934	1440787832184	177.186	132.051			196.003	135.191
00:00:01.937	1440787832187						
00:00:01.939	1440787832189			158.368	128.912		
00:00:01.951	1440787832201	177.18	131.419			195.936	134.522
00:00:01.956	1440787832206			158.425	128.315		
00:00:01.968	1440787832218	177.237	132.18			195.987	135.349
00:00:01.970	1440787832220						
00:00:01.973	1440787832223			158.488	129.012		
00:00:01.984	1440787832234	177.238	131.546			195.983	134.649
00:00:01.989	1440787832239			158.493	128.444		
00:00:02.001	1440787832251	177.332	132.295			196.061	135.392
00:00:02.003	1440787832253						
00:00:02.006	1440787832256			158.603	129.199		
00:00:02.018	1440787832268	177.307	131.722			195.975	134.797
00:00:02.023	1440787832273			158.638	128.647		
00:00:02.034	1440787832284	177.316	132.395			196.073	135.48
00:00:02.037	1440787832287						
00:00:02.039	1440787832289			158.559	129.31		
00:00:02.051	1440787832301	177.352	131.922			196.149	134.945
00:00:02.056	1440787832306			158.555	128.899		
00:00:02.068	1440787832318	177.366	132.474			196.086	135.51
00:00:02.070	1440787832320						
00:00:02.073	1440787832323			158.646	129.438		
00:00:02.084	1440787832334	177.418	131.973			196.129	134.996
00:00:02.089	1440787832339			158.706	128.95		
00:00:02.101	1440787832351	177.458	132.551			196.189	135.52
00:00:02.103	1440787832353						
00:00:02.106	1440787832356			158.726	129.581		
00:00:02.118	1440787832368	177.6	131.88			196.29	134.737
00:00:02.123	1440787832373			158.91	129.023		
00:00:02.134	1440787832384	177.539	132.588			196.269	135.544
00:00:02.137	1440787832387						
00:00:02.139	1440787832389			158.81	129.632		
00:00:02.151	1440787832401	177.721	131.945			196.544	134.887
00:00:02.156	1440787832406			158.897	129.003		
00:00:02.168	1440787832418	177.587	132.63			196.301	135.582
00:00:02.170	1440787832420						
00:00:02.173	1440787832423			158.872	129.678		
00:00:02.184	1440787832434	177.597	132.065			196.39	134.992
00:00:02.189	1440787832439			158.803	129.139		
00:00:02.201	1440787832451	177.493	132.623			196.235	135.59
00:00:02.203	1440787832453						
00:00:02.206	1440787832456			158.751	129.656		
00:00:02.218	1440787832468	177.5	131.986			196.32	134.948
00:00:02.223	1440787832473			158.681	129.025		
00:00:02.234	1440787832484	177.39	132.619			196.095	135.614
00:00:02.237	1440787832487						
00:00:02.239	1440787832489			158.685	129.623		
00:00:02.251	1440787832501	177.474	131.986			196.299	134.921
00:00:02.256	1440787832506			158.649	129.05		
00:00:02.268	1440787832518	177.425	132.653			196.157	135.578
00:00:02.270	1440787832520						
00:00:02.273	1440787832523			158.692	129.728		
00:00:02.284	1440787832534	177.469	132.083			196.259	134.974
00:00:02.289	1440787832539			158.679	129.191		
00:00:02.301	1440787832551	177.38	132.67			196.149	135.634
00:00:02.303	1440787832553						
00:00:02.306	1440787832556			158.611	129.706		
00:00:02.318	1440787832568	177.471	132.01			196.283	134.882
00:00:02.323	1440787832573			158.659	129.139		
00:00:02.334	1440787832584	177.387	132.612			196.109	135.512
00:00:02.337	1440787832587						
00:00:02.339	1440787832589			158.665	129.712		
00:00:02.351	1440787832601	177.417	132.041			196.133	134.853
00:00:02.356	1440787832606			158.701	129.23		
00:00:02.368	1440787832618	177.337	132.667			196.034	135.523
00:00:02.370	1440787832620						
00:00:02.373	1440787832623			158.64	129.811		
00:00:02.384	1440787832634	177.307	132.091			196.007	134.93
00:00:02.389	1440787832639			158.608	129.252		
00:00:02.401	1440787832651	177.277	132.684			195.944	135.61
00:00:02.403	1440787832653						
00:00:02.406	1440787832656			158.61	129.759		
00:00:02.418	1440787832668	177.235	132.096			195.979	135.013
00:00:02.423	1440787832673			158.491	129.18		
00:00:02.434	1440787832684	177.108	132.679			195.819	135.674
00:00:02.437	1440787832687						
00:00:02.439	1440787832689			158.398	129.683		
00:00:02.451	1440787832701	176.885	131.924			195.596	134.873
00:00:02.456	1440787832706			158.174	128.975		
00:00:02.468	1440787832718	178.005	132.709			196.131	135.622
00:00:02.470	1440787832720						
00:00:02.473	1440787832723			159.878	129.797		
00:00:02.484	1440787832734	186.084	133.419			203.271	135.693
00:00:02.489	1440787832739			168.898	131.146		
00:00:02.501	1440787832751	196.761	136.114			214.34	138.2
00:00:02.503	1440787832753						
00:00:02.506	1440787832756			179.182	134.029		
00:00:02.518	1440787832768	205.307	137.559			223.216	139.97
00:00:02.523	1440787832773			187.398	135.148		
00:00:02.534	1440787832784	212.989	140.331			231.147	142.887
00:00:02.537	1440787832787						
00:00:02.539	1440787832789			194.831	137.776		
00:00:02.551	1440787832801	220.412	142.156			238.609	144.707
00:00:02.556	1440787832806			202.214	139.605		
00:00:02.568	1440787832818	226.63	145.778			244.913	148.412
00:00:02.570	1440787832820						
00:00:02.573	1440787832823			208.347	143.144		
00:00:02.584	1440787832834	231.969	148.259			250.273	151.145
00:00:02.589	1440787832839			213.665	145.373		
00:00:02.601	1440787832851	236.219	152.189			254.772	155.6
00:00:02.603	1440787832853						
00:00:02.606	1440787832856			217.666	148.779		
00:00:02.618	1440787832868	239.083	154.158			257.708	158.116
00:00:02.623	1440787832873			220.457	150.199		
00:00:02.634	1440787832884	242.031	156.863			260.65	161.044
00:00:02.637	1440787832887						
00:00:02.639	1440787832889			223.412	152.681		
00:00:02.651	1440787832901	244.59	158.952			263.355	163.196
00:00:02.656	1440787832906			225.825	154.708		
00:00:02.668	1440787832918	246.131	162.276			265.04	166.925
00:00:02.670	1440787832920						
00:00:02.673	1440787832923			227.222	157.627		
00:00:02.684	1440787832934	247.196	163.932			266.088	168.682
00:00:02.689	1440787832939			228.305	159.181		
00:00:02.701	1440787832951	248.59	167.519			267.406	172.36
00:00:02.703	1440787832953						
00:00:02.706	1440787832956			229.775	162.678		
00:00:02.718	1440787832968	248.938	169.964			268.206	175.026
00:00:02.723	1440787832973			229.669	164.901		
00:00:02.734	1440787832984	248.137	173.307			267.765	178.548
00:00:02.737	1440787832987						
00:00:02.739	1440787832989			228.51	168.066		
00:00:02.751	1440787833001	247.494	175.62			266.902	181.006
00:00:02.756	1440787833006			228.087	170.233		
00:00:02.768	1440787833018	248.03	180.431			267.213	185.633
00:00:02.770	1440787833020						
00:00:02.773	1440787833023			228.846	175.228		
00:00:02.784	1440787833034	248.505	183.618			267.661	189.236
00:00:02.789	1440787833039			229.349	178		
00:00:02.801	1440787833051	248.349	187.523			267.54	193.427
00:00:02.803	1440787833053						
00:00:02.806	1440787833056			229.159	181.619		
00:00:02.818	1440787833068	247.518	187.511			266.911	194.569
00:00:02.823	1440787833073			228.126	180.454		
00:00:02.834	1440787833084	245.914	187.812			265.98	195.239
00:00:02.837	1440787833087						
00:00:02.839	1440787833089			225.847	180.385		
00:00:02.851	1440787833101	243.332	182.927			264.098	190.828
00:00:02.856	1440787833106			222.567	175.026		
00:00:02.868	1440787833118	240.595	179.396			261.777	187.557
00:00:02.870	1440787833120						
00:00:02.873	1440787833123			219.413	171.234		
00:00:02.884	1440787833134	238.072	175.313			259.637	183.395
00:00:02.889	1440787833139			216.506	167.231		
00:00:02.901	1440787833151	235.769	172.833			257.244	180.881
00:00:02.903	1440787833153						
00:00:02.906	1440787833156			214.293	164.784		
00:00:02.918	1440787833168	234.014	169.01			255.688	176.749
00:00:02.923	1440787833173			212.339	161.271		
00:00:02.934	1440787833184	232.003	167.362			253.674	175.404
00:00:02.937	1440787833187						
00:00:02.939	1440787833189			210.331	159.321		
00:00:02.951	1440787833201	230.421	164.237			252.318	172.055
00:00:02.956	1440787833206			208.524	156.419		
00:00:02.968	1440787833218	228.435	162.966			249.802	171.007
00:00:02.970	1440787833220						
00:00:02.973	1440787833223			207.068	154.926		
00:00:02.984	1440787833234	227.347	160.739			248.778	168.679
00:00:02.989	1440787833239			205.917	152.799		
00:00:03.001	1440787833251	225.953	159.818			247.314	167.919
00:00:03.003	1440787833253						
00:00:03.006	1440787833256			204.592	151.718		
00:00:03.018	1440787833268	224.528	157.928			245.579	166.101
00:00:03.023	1440787833273			203.477	149.754		
00:00:03.034	1440787833284	223.699	157.381			244.636	165.613
00:00:03.037	1440787833287						
00:00:03.039	1440787833289			202.762	149.148		
00:00:03.051	1440787833301	222.747	156.027			243.452	164.025
00:00:03.056	1440787833306			202.042	148.029		
00:00:03.068	1440787833318	222.277	156.234			242.889	164.406
00:00:03.070	1440787833320						
00:00:03.073	1440787833323			201.666	148.062		
00:00:03.084	1440787833334	221.578	155.038			242.042	162.952
00:00:03.089	1440787833339			201.114	147.124		
00:00:03.101	1440787833351	220.839	155.225			241.148	162.953
00:00:03.103	1440787833353						
00:00:03.106	1440787833356			200.53	147.497		
00:00:03.118	1440787833368	219.391	153.374			239.856	161.746
00:00:03.123	1440787833373			198.926	145.001		
00:00:03.134	1440787833384	218.751	152.38			238.6	160.43
00:00:03.137	1440787833387						
00:00:03.139	1440787833389			198.903	144.33		
00:00:03.151	1440787833401	218.238	151.671			238.159	159.714
00:00:03.156	1440787833406			198.317	143.628		
00:00:03.168	1440787833418	217.593	152.106			237.391	160.242
00:00:03.170	1440787833420						
00:00:03.173	1440787833423			197.795	143.969		
00:00:03.184	1440787833434	217.078	151.116			237.005	158.858
00:00:03.189	1440787833439			197.151	143.374		
00:00:03.201	1440787833451	216.653	151.318			236.638	158.891
00:00:03.203	1440787833453						
00:00:03.206	1440787833456			196.668	143.746		
00:00:03.218	1440787833468	216.163	150.568			236.23	158.135
00:00:03.223	1440787833473			196.096	143.001		
00:00:03.234	1440787833484	215.739	151.213			235.729	158.791
00:00:03.237	1440787833487						
00:00:03.239	1440787833489			195.749	143.635		
00:00:03.251	1440787833501	215.123	150.174			234.945	157.503
00:00:03.256	1440787833506			195.3	142.844		
00:00:03.268	1440787833518	215.147	150.585			235.2	157.755
00:00:03.270	1440787833520						
00:00:03.273	1440787833523			195.093	143.416		
00:00:03.284	1440787833534	214.981	150.058			234.971	157.405
00:00:03.289	1440787833539			194.99	142.711		
00:00:03.301	1440787833551	214.57	150.35			234.411	157.387
00:00:03.303	1440787833553						
00:00:03.306	1440787833556			194.729	143.313		
00:00:03.318	1440787833568	214.401	149.766			234.319	156.899
00:00:03.323	1440787833573			194.483	142.633		
00:00:03.334	1440787833584	214.431	150.139			234.522	157.082
00:00:03.337	1440787833587						
00:00:03.339	1440787833589			194.34	143.196		
