rec_time	UTC	Dikablis Professional_Eye Data_Original_Left Eye_Pupil X	Dikablis Professional_Eye Data_Original_Left Eye_Pupil Y	Dikablis Professional_Eye Data_Original_Right Eye_Pupil X	Dikablis Professional_Eye Data_Original_Right Eye_Pupil Y
00:01:52.583	1443463612435	124.459	165.214		
00:01:52.588	1443463612440			168.727	163.446
00:01:52.600	1443463612452	121.25	165.238		
00:01:52.604	1443463612456			168.475	162.491
00:01:52.617	1443463612469	121.094	164.57		
00:01:52.621	1443463612473			168.019	162.739
00:01:52.633	1443463612485	120.638	165.255		
00:01:52.637	1443463612489				
00:01:52.638	1443463612490			167.53	161.896
00:01:52.650	1443463612502	122.443	164.019		
00:01:52.654	1443463612506			167.244	162.186
00:01:52.667	1443463612519	118.552	165.229		
00:01:52.671	1443463612523			166.786	161.331
00:01:52.683	1443463612535	121.619	163.278		
00:01:52.688	1443463612540			166.436	161.59
00:01:52.700	1443463612552	118.176	164.279		
00:01:52.704	1443463612556			166.078	160.745
00:01:52.717	1443463612569	120.247	162.663		
00:01:52.721	1443463612573			165.819	161.027
00:01:52.733	1443463612585	119.137	163.843		
00:01:52.737	1443463612589				
00:01:52.738	1443463612590			165.364	160.007
00:01:52.750	1443463612602	117.338	162.691		
00:01:52.754	1443463612606			165.042	160.222
00:01:52.767	1443463612619	119.346	162.101		
00:01:52.771	1443463612623			164.747	159.304
00:01:52.783	1443463612635	119.357	160.781		
00:01:52.788	1443463612640			164.432	159.381
00:01:52.800	1443463612652	118.469	161.295		
00:01:52.804	1443463612656			164.032	158.286
00:01:52.817	1443463612669	116.68	160.177		
00:01:52.821	1443463612673			161.9	157.91
00:01:52.833	1443463612685	114.302	159.431		
00:01:52.837	1443463612689				
00:01:52.838	1443463612690			158.956	156.495
00:01:52.850	1443463612702	112.824	157.177		
00:01:52.854	1443463612706			156.846	155.923
00:01:52.867	1443463612719	111.404	155.949		
00:01:52.871	1443463612723			155.691	153.482
00:01:52.883	1443463612735	111.133	153.662		
00:01:52.888	1443463612740			155.317	151.918
00:01:52.900	1443463612752	111.008	152.325		
00:01:52.904	1443463612756			155.216	149.27
00:01:52.917	1443463612769	111.2	150.189		
00:01:52.921	1443463612773			155.115	148.476
00:01:52.933	1443463612785	0	0		
00:01:52.937	1443463612789				
00:01:52.938	1443463612790			155.084	144.824
00:01:52.950	1443463612802	0	0		
00:01:52.954	1443463612806			155.084	144.824
00:01:52.967	1443463612819	0	0		
00:01:52.971	1443463612823			155.084	144.824
00:01:52.983	1443463612835	0	0		
00:01:52.988	1443463612840			155.084	144.824
00:01:53.000	1443463612852	0	0		
00:01:53.004	1443463612856			155.049	143.59
00:01:53.017	1443463612869	0	0		
00:01:53.021	1443463612873			0	0
00:01:53.033	1443463612885	0	0		
00:01:53.037	1443463612889				
00:01:53.038	1443463612890			155.316	141.969
00:01:53.050	1443463612902	0	0		
00:01:53.054	1443463612906			154.949	142.168
00:01:53.067	1443463612919	0	0		
00:01:53.071	1443463612923			0	0
00:01:53.083	1443463612935	0	0		
00:01:53.088	1443463612940			0	0
00:01:53.100	1443463612952	0	0		
00:01:53.104	1443463612956			0	0
00:01:53.117	1443463612969	0	0		
00:01:53.121	1443463612973			0	0
00:01:53.133	1443463612985	0	0		
00:01:53.137	1443463612989				
00:01:53.138	1443463612990			0	0
00:01:53.150	1443463613002	0	0		
00:01:53.154	1443463613006			0	0
00:01:53.167	1443463613019	0	0		
00:01:53.171	1443463613023			0	0
00:01:53.183	1443463613035	0	0		
00:01:53.188	1443463613040			0	0
00:01:53.200	1443463613052	0	0		
00:01:53.204	1443463613056			0	0
00:01:53.217	1443463613069	0	0		
00:01:53.221	1443463613073			0	0
00:01:53.233	1443463613085	0	0		
00:01:53.237	1443463613089				
00:01:53.238	1443463613090			0	0
00:01:53.250	1443463613102	0	0		
00:01:53.254	1443463613106			0	0
00:01:53.267	1443463613119	0	0		
00:01:53.271	1443463613123			0	0
00:01:53.283	1443463613135	0	0		
00:01:53.288	1443463613140			0	0
00:01:53.300	1443463613152	0	0		
00:01:53.304	1443463613156			0	0
00:01:53.317	1443463613169	0	0		
00:01:53.321	1443463613173			0	0
00:01:53.333	1443463613185	0	0		
00:01:53.337	1443463613189				
00:01:53.338	1443463613190			0	0
00:01:53.350	1443463613202	0	0		
00:01:53.354	1443463613206			0	0
00:01:53.367	1443463613219	0	0		
00:01:53.371	1443463613223			0	0
00:01:53.383	1443463613235	0	0		
00:01:53.388	1443463613240			0	0
00:01:53.400	1443463613252	0	0		
00:01:53.404	1443463613256			0	0
00:01:53.417	1443463613269	0	0		
00:01:53.421	1443463613273			0	0
00:01:53.433	1443463613285	0	0		
00:01:53.437	1443463613289				
00:01:53.438	1443463613290			0	0
00:01:53.450	1443463613302	0	0		
00:01:53.454	1443463613306			0	0
00:01:53.467	1443463613319	0	0		
00:01:53.471	1443463613323			0	0
00:01:53.483	1443463613335	0	0		
00:01:53.488	1443463613340			155.913	141.027
00:01:53.500	1443463613352	0	0		
00:01:53.504	1443463613356			0	0
00:01:53.517	1443463613369	0	0		
00:01:53.521	1443463613373			0	0
00:01:53.533	1443463613385	0	0		
00:01:53.537	1443463613389				
00:01:53.538	1443463613390			0	0
00:01:53.550	1443463613402	0	0		
00:01:53.554	1443463613406			0	0
00:01:53.567	1443463613419	0	0		
00:01:53.571	1443463613423			0	0
00:01:53.583	1443463613435	0	0		
00:01:53.588	1443463613440			0	0
00:01:53.600	1443463613452	0	0		
00:01:53.604	1443463613456			0	0
00:01:53.617	1443463613469	0	0		
00:01:53.621	1443463613473			0	0
00:01:53.633	1443463613485	123.404	140.402		
00:01:53.637	1443463613489				
00:01:53.638	1443463613490			167.727	139.256
00:01:53.650	1443463613502	134.399	140.001		
00:01:53.654	1443463613506			178.695	138.567
00:01:53.667	1443463613519	143.917	142.054		
00:01:53.671	1443463613523			187.094	138.503
00:01:53.683	1443463613535	151.475	142.744		
00:01:53.688	1443463613540			194.81	139.474
00:01:53.700	1443463613552	158.448	145.02		
00:01:53.704	1443463613556			201.448	139.877
00:01:53.717	1443463613569	165.055	146.756		
00:01:53.721	1443463613573			207.024	142.105
00:01:53.733	1443463613585	170.665	149.802		
00:01:53.737	1443463613589				
00:01:53.738	1443463613590			212.086	143.111
00:01:53.750	1443463613602	175.319	151.596		
00:01:53.754	1443463613606			216.16	145.37
00:01:53.767	1443463613619	177.939	153.845		
00:01:53.771	1443463613623			218.38	145.854
00:01:53.783	1443463613635	178.121	153.363		
00:01:53.788	1443463613640			218.502	146.246
00:01:53.800	1443463613652	178.024	153.832		
00:01:53.804	1443463613656			218.923	145.526
00:01:53.817	1443463613669	177.877	153.205		
00:01:53.821	1443463613673			219.255	146.081
00:01:53.833	1443463613685	177.898	153.744		
00:01:53.837	1443463613689				
00:01:53.838	1443463613690			219.565	145.487
00:01:53.850	1443463613702	177.802	153.163		
00:01:53.854	1443463613706			219.788	146.039
00:01:53.867	1443463613719	177.774	153.776		
00:01:53.871	1443463613723			219.944	145.556
00:01:53.883	1443463613735	177.759	153.309		
00:01:53.888	1443463613740			220.08	146.155
00:01:53.900	1443463613752	177.614	154.056		
00:01:53.904	1443463613756			220.134	145.667
00:01:53.917	1443463613769	177.478	153.474		
00:01:53.921	1443463613773			220.285	146.295
00:01:53.933	1443463613785	177.662	154.191		
00:01:53.937	1443463613789				
00:01:53.938	1443463613790			220.2	145.848
00:01:53.950	1443463613802	177.481	153.648		
00:01:53.954	1443463613806			220.26	146.655
00:01:53.967	1443463613819	177.39	154.448		
00:01:53.971	1443463613823			220.195	146.077
00:01:53.983	1443463613835	177.425	154.065		
00:01:53.988	1443463613840			220.044	146.883
00:01:54.000	1443463613852	177.298	154.743		
00:01:54.004	1443463613856			219.918	146.567
00:01:54.017	1443463613869	177.26	154.508		
00:01:54.021	1443463613873			219.934	147.455
00:01:54.033	1443463613885	177.129	155.299		
00:01:54.037	1443463613889				
00:01:54.038	1443463613890			219.786	147.086
00:01:54.050	1443463613902	177.046	155.247		
00:01:54.054	1443463613906			219.488	148.356
00:01:54.067	1443463613919	176.886	159.354		
00:01:54.071	1443463613923			218.84	151.849
00:01:54.083	1443463613935	176.585	177.296		
00:01:54.088	1443463613940			214.729	170.635
00:01:54.100	1443463613952	176.585	177.296		
00:01:54.104	1443463613956			214.729	170.635
00:01:54.117	1443463613969	176.585	177.296		
00:01:54.121	1443463613973			214.729	170.635
00:01:54.133	1443463613985	176.585	177.296		
00:01:54.137	1443463613989				
00:01:54.138	1443463613990			214.789	170.034
00:01:54.150	1443463614002	176.482	177.123		
00:01:54.154	1443463614006			214.47	171.122
00:01:54.167	1443463614019	176.275	178.297		
00:01:54.171	1443463614023			214.715	170.863
00:01:54.183	1443463614035	175.621	178.033		
00:01:54.188	1443463614040			214.42	171.71
00:01:54.200	1443463614052	175.545	178.779		
00:01:54.204	1443463614056			214.29	171.315
00:01:54.217	1443463614069	175.234	178.271		
00:01:54.221	1443463614073			214.01	171.822
00:01:54.233	1443463614085	174.413	179.122		
00:01:54.237	1443463614089				
00:01:54.238	1443463614090			213.883	171.699
00:01:54.250	1443463614102	174.236	178.616		
00:01:54.254	1443463614106			213.243	172.284
00:01:54.267	1443463614119	173.671	179.115		
00:01:54.271	1443463614123			212.806	171.473
00:01:54.283	1443463614135	173.362	178.621		
00:01:54.288	1443463614140			212.16	172.262
00:01:54.300	1443463614152	173.927	182.665		
00:01:54.304	1443463614156			212.39	176.46
00:01:54.317	1443463614169	175.646	187.232		
00:01:54.321	1443463614173			211.942	181.964
00:01:54.333	1443463614185	175.031	188.153		
00:01:54.337	1443463614189				
00:01:54.338	1443463614190			211.702	180.904
00:01:54.350	1443463614202	174.129	187.481		
00:01:54.354	1443463614206			211.326	181.099
00:01:54.367	1443463614219	173.971	187.959		
00:01:54.371	1443463614223			210.896	180.717
00:01:54.383	1443463614235	173.114	187.366		
00:01:54.388	1443463614240			210.552	181.048
00:01:54.400	1443463614252	172.678	187.731		
00:01:54.404	1443463614256			209.871	180.207
00:01:54.417	1443463614269	171.993	187.37		
00:01:54.421	1443463614273			209.44	180.85
00:01:54.433	1443463614285	171.099	187.68		
00:01:54.437	1443463614289				
00:01:54.438	1443463614290			208.725	180.002
00:01:54.450	1443463614302	170.333	187.145		
00:01:54.454	1443463614306			208.576	180.551
00:01:54.467	1443463614319	170.03	187.612		
00:01:54.471	1443463614323			207.484	180.08
00:01:54.483	1443463614335	169.185	187.023		
00:01:54.488	1443463614340			207.56	180.294
00:01:54.500	1443463614352	169.135	187.396		
00:01:54.504	1443463614356			207.065	179.576
00:01:54.517	1443463614369	168.551	186.912		
00:01:54.521	1443463614373			206.594	180.142
00:01:54.533	1443463614385	168.34	187.014		
00:01:54.537	1443463614389				
00:01:54.538	1443463614390			206.424	179.495
00:01:54.550	1443463614402	167.981	186.29		
00:01:54.554	1443463614406			206.157	179.767
00:01:54.567	1443463614419	167.973	186.644		
00:01:54.571	1443463614423			206.137	179.035
00:01:54.583	1443463614435	172.786	185.463		
00:01:54.588	1443463614440			205.762	179.349
00:01:54.600	1443463614452	168.085	185.708		
00:01:54.604	1443463614456			205.412	178.142
00:01:54.617	1443463614469	165.422	179.656		
00:01:54.621	1443463614473			203.171	172.592
00:01:54.633	1443463614485	160.76	171.254		
00:01:54.637	1443463614489				
00:01:54.638	1443463614490			197.888	163.682
00:01:54.650	1443463614502	157.248	165.266		
00:01:54.654	1443463614506			193.7	159.644
00:01:54.667	1443463614519	156.416	161.855		
00:01:54.671	1443463614523			192.327	155.888
00:01:54.683	1443463614535	155.799	159.477		
00:01:54.688	1443463614540			191.447	155.5
00:01:54.700	1443463614552	156.021	159.963		
00:01:54.704	1443463614556			191.858	154.511
00:01:54.717	1443463614569	155.742	159.186		
00:01:54.721	1443463614573			191.979	154.54
00:01:54.733	1443463614585	155.798	159.179		
00:01:54.737	1443463614589				
00:01:54.738	1443463614590			192.351	153.534
00:01:54.750	1443463614602	155.953	158.263		
00:01:54.754	1443463614606			192.541	153.71
00:01:54.767	1443463614619	155.994	158.496		
00:01:54.771	1443463614623			192.716	152.725
00:01:54.783	1443463614635	156.159	157.441		
00:01:54.788	1443463614640			193.015	152.98
00:01:54.800	1443463614652	156.061	158.082		
00:01:54.804	1443463614656			193.218	152.014
00:01:54.817	1443463614669	156.538	156.816		
00:01:54.821	1443463614673			193.72	152.04
00:01:54.833	1443463614685	156.807	156.864		
00:01:54.837	1443463614689				
00:01:54.838	1443463614690			193.949	150.977
00:01:54.850	1443463614702	157.033	156.014		
00:01:54.854	1443463614706			194.273	151.12
00:01:54.867	1443463614719	157.097	156.317		
00:01:54.871	1443463614723			194.575	150.119
00:01:54.883	1443463614735	157.531	155.032		
00:01:54.888	1443463614740			194.852	150.394
00:01:54.900	1443463614752	157.753	155.591		
00:01:54.904	1443463614756			195.111	149.449
00:01:54.917	1443463614769	157.916	154.86		
00:01:54.921	1443463614773			195.515	149.627
00:01:54.933	1443463614785	158.272	154.968		
00:01:54.937	1443463614789				
00:01:54.938	1443463614790			195.788	148.82
00:01:54.950	1443463614802	158.738	154.45		
00:01:54.954	1443463614806			196.262	149.387
00:01:54.967	1443463614819	160.691	156.112		
00:01:54.971	1443463614823			197.87	149.706
00:01:54.983	1443463614835	160.65	155.386		
00:01:54.988	1443463614840			197.845	149.947
00:01:55.000	1443463614852	160.807	155.731		
00:01:55.004	1443463614856			198.192	149.148
00:01:55.017	1443463614869	161.03	155.066		
00:01:55.021	1443463614873			198.45	149.479
00:01:55.033	1443463614885	161.329	155.468		
00:01:55.037	1443463614889				
00:01:55.038	1443463614890			198.702	148.745
00:01:55.050	1443463614902	161.293	154.785		
00:01:55.054	1443463614906			198.686	149.306
00:01:55.067	1443463614919	161.52	155.344		
00:01:55.071	1443463614923			198.958	148.598
00:01:55.083	1443463614935	161.667	154.696		
00:01:55.088	1443463614940			199.13	149.221
00:01:55.100	1443463614952	161.882	155.15		
00:01:55.104	1443463614956			199.383	148.381
00:01:55.117	1443463614969	162.252	154.573		
00:01:55.121	1443463614973			199.527	148.967
00:01:55.133	1443463614985	162.475	155.074		
00:01:55.137	1443463614989				
00:01:55.138	1443463614990			199.741	148.369
00:01:55.150	1443463615002	162.551	154.486		
00:01:55.154	1443463615006			199.871	148.943
00:01:55.167	1443463615019	162.756	155.139		
00:01:55.171	1443463615023			200.013	148.414
00:01:55.183	1443463615035	163.026	154.52		
00:01:55.188	1443463615040			200.066	148.99
00:01:55.200	1443463615052	163.187	155.144		
00:01:55.204	1443463615056			200.291	148.466
00:01:55.217	1443463615069	163.285	154.487		
00:01:55.221	1443463615073			200.496	149.106
00:01:55.233	1443463615085	163.556	155.346		
00:01:55.237	1443463615089				
00:01:55.238	1443463615090			200.836	149.252
00:01:55.250	1443463615102	163.556	155.346		
00:01:55.254	1443463615106			200.836	149.252
00:01:55.267	1443463615119	163.556	155.346		
00:01:55.271	1443463615123			200.836	149.252
00:01:55.283	1443463615135	163.835	154.795		
00:01:55.288	1443463615140			200.836	149.252
00:01:55.300	1443463615152	163.833	155.492		
00:01:55.304	1443463615156			200.945	148.67
00:01:55.317	1443463615169	163.958	154.839		
00:01:55.321	1443463615173			200.979	149.353
00:01:55.333	1443463615185	163.881	155.532		
00:01:55.337	1443463615189				
00:01:55.338	1443463615190			201.097	148.651
00:01:55.350	1443463615202	163.977	154.981		
00:01:55.354	1443463615206			201.197	149.221
00:01:55.367	1443463615219	163.797	155.658		
00:01:55.371	1443463615223			201.453	148.837
00:01:55.383	1443463615235	163.748	155.61		
00:01:55.388	1443463615240			201.841	150.091
00:01:55.400	1443463615252	163.104	156.243		
00:01:55.404	1443463615256			202.539	149.382
00:01:55.417	1443463615269	162.254	154.731		
00:01:55.421	1443463615273			203.502	148.975
00:01:55.433	1443463615285	162.189	154.312		
00:01:55.437	1443463615289				
00:01:55.438	1443463615290			203.946	148.172
00:01:55.450	1443463615302	161.89	153.408		
00:01:55.454	1443463615306			204.149	147.799
00:01:55.467	1443463615319	162.064	153.743		
00:01:55.471	1443463615323			204.017	146.622
00:01:55.483	1443463615335	161.791	153.218		
00:01:55.488	1443463615340			202.755	147.635
00:01:55.500	1443463615352	162.207	153.924		
00:01:55.504	1443463615356			202.157	147.14
00:01:55.517	1443463615369	162.614	153.382		
00:01:55.521	1443463615373			201.952	147.769
00:01:55.533	1443463615385	162.908	154.059		
00:01:55.537	1443463615389				
00:01:55.538	1443463615390			201.741	147.268
00:01:55.550	1443463615402	162.99	153.534		
00:01:55.554	1443463615406			201.69	147.815
00:01:55.567	1443463615419	163.03	154.061		
00:01:55.571	1443463615423			201.532	147.264
00:01:55.583	1443463615435	163.027	153.512		
00:01:55.588	1443463615440			201.49	147.891
00:01:55.600	1443463615452	163.087	154.049		
00:01:55.604	1443463615456			201.353	147.375
00:01:55.617	1443463615469	163.152	153.385		
00:01:55.621	1443463615473			201.411	147.917
00:01:55.633	1443463615485	163.113	154.066		
00:01:55.637	1443463615489				
00:01:55.638	1443463615490			201.488	147.343
00:01:55.650	1443463615502	163.255	153.521		
00:01:55.654	1443463615506			201.343	147.982
00:01:55.667	1443463615519	163.165	154.151		
00:01:55.671	1443463615523			201.353	147.366
00:01:55.683	1443463615535	163.284	153.465		
00:01:55.688	1443463615540			201.403	147.887
00:01:55.700	1443463615552	163.187	154.06		
00:01:55.704	1443463615556			201.299	147.339
00:01:55.717	1443463615569	163.435	153.586		
00:01:55.721	1443463615573			201.415	148.152
00:01:55.733	1443463615585	164.399	154.588		
00:01:55.737	1443463615589				
00:01:55.738	1443463615590			202.043	148.006
00:01:55.750	1443463615602	164.374	154.27		
00:01:55.754	1443463615606			201.979	148.659
00:01:55.767	1443463615619	164.471	154.867		
00:01:55.771	1443463615623			201.998	148.029
00:01:55.783	1443463615635	164.357	154.272		
00:01:55.788	1443463615640			202.049	148.633
00:01:55.800	1443463615652	164.437	154.867		
00:01:55.804	1443463615656			202.031	147.988
00:01:55.817	1443463615669	164.481	154.223		
00:01:55.821	1443463615673			202.081	148.577
00:01:55.833	1443463615685	164.561	154.706		
00:01:55.837	1443463615689				
00:01:55.838	1443463615690			202.094	147.884
00:01:55.850	1443463615702	164.633	154.059		
00:01:55.854	1443463615706			202.166	148.486
00:01:55.867	1443463615719	164.811	154.586		
00:01:55.871	1443463615723			202.228	147.768
00:01:55.883	1443463615735	164.987	154.099		
00:01:55.888	1443463615740			202.347	148.367
00:01:55.900	1443463615752	165.128	154.648		
00:01:55.904	1443463615756			202.546	147.794
00:01:55.917	1443463615769	165.129	154.052		
00:01:55.921	1443463615773			202.669	148.337
00:01:55.933	1443463615785	165.184	154.659		
00:01:55.937	1443463615789				
00:01:55.938	1443463615790			202.892	147.757
00:01:55.950	1443463615802	167.208	154.21		
00:01:55.954	1443463615806			205.075	148.355
00:01:55.967	1443463615819	168.069	154.72		
00:01:55.971	1443463615823			205.309	147.324
00:01:55.983	1443463615835	168.028	154.039		
00:01:55.988	1443463615840			205.223	147.987
00:01:56.000	1443463615852	167.885	154.607		
00:01:56.004	1443463615856			205.307	147.427
00:01:56.017	1443463615869	168.012	154.002		
00:01:56.021	1443463615873			205.312	148.031
00:01:56.033	1443463615885	168.012	154.002		
00:01:56.037	1443463615889				
00:01:56.038	1443463615890			205.329	147.324
00:01:56.050	1443463615902	168.099	154.013		
00:01:56.054	1443463615906			205.457	147.966
00:01:56.067	1443463615919	168.011	154.548		
00:01:56.071	1443463615923			205.418	147.285
00:01:56.083	1443463615935	168.011	154.548		
00:01:56.088	1443463615940			205.413	147.871
00:01:56.100	1443463615952	167.985	154.546		
00:01:56.104	1443463615956			205.444	147.282
00:01:56.117	1443463615969	168.176	153.85		
00:01:56.121	1443463615973			205.471	147.901
00:01:56.133	1443463615985	168.176	153.85		
00:01:56.137	1443463615989				
00:01:56.138	1443463615990			205.629	147.355
00:01:56.150	1443463616002	168.092	153.911		
00:01:56.154	1443463616006			205.528	147.943
00:01:56.167	1443463616019	168.142	154.558		
00:01:56.171	1443463616023			205.52	147.367
00:01:56.183	1443463616035	168.142	154.558		
00:01:56.188	1443463616040			205.522	148.017
00:01:56.200	1443463616052	168.265	154.575		
00:01:56.204	1443463616056			205.636	147.336
00:01:56.217	1443463616069	168.178	154.041		
00:01:56.221	1443463616073			205.665	148.027
00:01:56.233	1443463616085	168.178	154.041		
00:01:56.237	1443463616089				
00:01:56.238	1443463616090			205.538	147.605
00:01:56.250	1443463616102	167.299	154.464		
00:01:56.254	1443463616106			204.68	148.528
00:01:56.267	1443463616119	167.154	154.966		
00:01:56.271	1443463616123			204.564	147.854
00:01:56.283	1443463616135	167.154	154.966		
00:01:56.288	1443463616140			204.673	148.484
00:01:56.300	1443463616152	167.228	155.012		
00:01:56.304	1443463616156			204.638	147.909
00:01:56.317	1443463616169	167.163	154.484		
00:01:56.321	1443463616173			204.68	148.501
00:01:56.333	1443463616185	167.163	154.484		
00:01:56.337	1443463616189				
00:01:56.338	1443463616190			204.613	147.955
00:01:56.350	1443463616202	167.196	154.558		
00:01:56.354	1443463616206			204.681	148.509
00:01:56.367	1443463616219	167.172	155.187		
00:01:56.371	1443463616223			204.749	148.669
00:01:56.383	1443463616235	167.172	155.187		
00:01:56.388	1443463616240			204.749	148.669
00:01:56.400	1443463616252	167.155	155.128		
00:01:56.404	1443463616256			204.749	148.669
00:01:56.417	1443463616269	167.155	155.128		
00:01:56.421	1443463616273			204.749	148.669
00:01:56.433	1443463616285	167.155	155.128		
00:01:56.437	1443463616289				
00:01:56.438	1443463616290			204.777	148.193
00:01:56.450	1443463616302	167.155	155.128		
00:01:56.454	1443463616306			204.747	148.633
00:01:56.467	1443463616319	167.122	155.085		
00:01:56.471	1443463616323			204.815	148.006
00:01:56.483	1443463616335	167.122	155.085		
00:01:56.488	1443463616340			204.798	148.69
00:01:56.500	1443463616352	167.182	154.564		
00:01:56.504	1443463616356			204.807	148.102
00:01:56.517	1443463616369	167.211	154.665		
00:01:56.521	1443463616373			204.808	148.675
00:01:56.533	1443463616385	167.211	154.665		
00:01:56.537	1443463616389				
00:01:56.538	1443463616390			204.632	148.277
00:01:56.550	1443463616402	167.251	155.316		
00:01:56.554	1443463616406			203.893	149.265
00:01:56.567	1443463616419	166.269	155.597		
00:01:56.571	1443463616423			203.884	148.588
00:01:56.583	1443463616435	166.269	155.597		
00:01:56.588	1443463616440			204.082	149.127
00:01:56.600	1443463616452	166.215	154.984		
00:01:56.604	1443463616456			204.024	148.523
00:01:56.617	1443463616469	166.281	154.968		
00:01:56.621	1443463616473			204.108	149.097
00:01:56.633	1443463616485	166.281	154.968		
00:01:56.637	1443463616489				
00:01:56.638	1443463616490			204.099	148.576
00:01:56.650	1443463616502	166.276	155.603		
00:01:56.654	1443463616506			204.249	149.136
00:01:56.667	1443463616519	166.299	155.62		
00:01:56.671	1443463616523			204.085	148.538
00:01:56.683	1443463616535	166.299	155.62		
00:01:56.688	1443463616540			204.07	149.157
00:01:56.700	1443463616552	166.306	155.033		
00:01:56.704	1443463616556			204.088	148.506
00:01:56.717	1443463616569	166.194	155.003		
00:01:56.721	1443463616573			204.023	149.134
00:01:56.733	1443463616585	166.194	155.003		
00:01:56.737	1443463616589				
00:01:56.738	1443463616590			204.147	148.535
00:01:56.750	1443463616602	166.329	155.555		
00:01:56.754	1443463616606			204.123	149.175
00:01:56.767	1443463616619	166.344	154.944		
00:01:56.771	1443463616623			204.156	148.557
00:01:56.783	1443463616635	166.135	155.567		
00:01:56.788	1443463616640			204.11	149.154
00:01:56.800	1443463616652	166.284	155.042		
00:01:56.804	1443463616656			204.217	148.593
00:01:56.817	1443463616669	166.17	155.619		
00:01:56.821	1443463616673			204.236	149.232
00:01:56.833	1443463616685	166.253	155.073		
00:01:56.837	1443463616689				
00:01:56.838	1443463616690			204.244	148.675
00:01:56.850	1443463616702	166.168	155.544		
00:01:56.854	1443463616706			203.984	149.613
00:01:56.867	1443463616719	166.064	155.292		
00:01:56.871	1443463616723			203.648	149.638
00:01:56.883	1443463616735	165.654	156.532		
00:01:56.888	1443463616740			203.844	150.11
00:01:56.900	1443463616752	166.094	155.921		
00:01:56.904	1443463616756			203.844	149.523
00:01:56.917	1443463616769	165.929	156.444		
00:01:56.921	1443463616773			203.871	150.091
00:01:56.933	1443463616785	165.828	155.917		
00:01:56.937	1443463616789				
00:01:56.938	1443463616790			203.851	149.443
00:01:56.950	1443463616802	165.877	156.494		
00:01:56.954	1443463616806			203.971	149.932
00:01:56.967	1443463616819	165.856	155.76		
00:01:56.971	1443463616823			203.856	149.406
00:01:56.983	1443463616835	165.957	156.385		
00:01:56.988	1443463616840			203.986	149.889
00:01:57.000	1443463616852	165.698	155.66		
00:01:57.004	1443463616856			203.915	149.281
00:01:57.017	1443463616869	165.837	156.405		
00:01:57.021	1443463616873			203.916	149.941
00:01:57.033	1443463616885	165.729	155.883		
00:01:57.037	1443463616889				
00:01:57.038	1443463616890			203.936	149.221
00:01:57.050	1443463616902	165.789	156.364		
00:01:57.054	1443463616906			203.894	149.958
00:01:57.067	1443463616919	165.732	155.814		
00:01:57.071	1443463616923			203.918	149.383
00:01:57.083	1443463616935	165.862	156.473		
00:01:57.088	1443463616940			203.951	149.887
00:01:57.100	1443463616952	165.546	155.851		
00:01:57.104	1443463616956			204.039	149.189
00:01:57.117	1443463616969	165.881	156.437		
00:01:57.121	1443463616973			203.874	149.715
00:01:57.133	1443463616985	165.96	155.646		
00:01:57.137	1443463616989				
00:01:57.138	1443463616990			204.035	149.031
00:01:57.150	1443463617002	165.954	156.333		
00:01:57.154	1443463617006			203.978	149.696
00:01:57.167	1443463617019	165.848	155.572		
00:01:57.171	1443463617023			204.111	148.918
00:01:57.183	1443463617035	165.973	156.204		
00:01:57.188	1443463617040			203.977	149.61
00:01:57.200	1443463617052	165.775	155.448		
00:01:57.204	1443463617056			204.013	148.905
00:01:57.217	1443463617069	165.686	156.074		
00:01:57.221	1443463617073			203.836	149.618
00:01:57.233	1443463617085	165.783	155.38		
00:01:57.237	1443463617089				
00:01:57.238	1443463617090			203.831	148.89
00:01:57.250	1443463617102	165.649	156.126		
00:01:57.254	1443463617106			203.805	149.475
00:01:57.267	1443463617119	165.852	155.488		
00:01:57.271	1443463617123			203.749	148.92
00:01:57.283	1443463617135	165.582	155.957		
00:01:57.288	1443463617140			203.874	149.396
00:01:57.300	1443463617152	165.67	155.43		
00:01:57.304	1443463617156			203.819	148.903
00:01:57.317	1443463617169	165.755	155.952		
00:01:57.321	1443463617173			203.935	149.446
00:01:57.333	1443463617185	165.665	155.329		
00:01:57.337	1443463617189				
00:01:57.338	1443463617190			203.925	148.922
00:01:57.350	1443463617202	165.801	155.965		
00:01:57.354	1443463617206			203.83	149.388
00:01:57.367	1443463617219	165.681	155.177		
00:01:57.371	1443463617223			203.92	148.903
00:01:57.383	1443463617235	165.865	155.825		
00:01:57.388	1443463617240			203.868	149.431
00:01:57.400	1443463617252	165.735	155.172		
00:01:57.404	1443463617256			203.905	148.987
00:01:57.417	1443463617269	165.768	155.907		
00:01:57.421	1443463617273			203.792	149.566
00:01:57.433	1443463617285	165.695	155.232		
00:01:57.437	1443463617289				
00:01:57.438	1443463617290			203.915	148.958
00:01:57.450	1443463617302	165.589	155.89		
00:01:57.454	1443463617306			203.87	149.589
00:01:57.467	1443463617319	165.702	155.372		
00:01:57.471	1443463617323			203.863	149.103
00:01:57.483	1443463617335	165.604	155.953		
00:01:57.488	1443463617340			203.917	149.624
00:01:57.500	1443463617352	165.595	155.312		
00:01:57.504	1443463617356			203.896	148.941
00:01:57.517	1443463617369	165.757	155.896		
00:01:57.521	1443463617373			204.514	149.345
00:01:57.533	1443463617385	166.379	155.161		
00:01:57.537	1443463617389				
00:01:57.538	1443463617390			204.342	149.117
