rec_time	UTC	Dikablis Professional_Eye Data_Processed Data_Pupil X	Dikablis Professional_Eye Data_Processed Data_Pupil Y	Dikablis Professional_Eye Data_Processed Data_Left Eye_Pupil X	Dikablis Professional_Eye Data_Processed Data_Left Eye_Pupil Y	Dikablis Professional_Eye Data_Processed Data_Right Eye_Pupil X	Dikablis Professional_Eye Data_Processed Data_Right Eye_Pupil Y
00:00:00.940	1440786948649			149.743	128.208		
00:00:00.951	1440786948660						
00:00:00.954	1440786948663	171.93	134.954			193.893	140.742
00:00:00.957	1440786948666			149.967	129.167		
00:00:00.971	1440786948680	172.309	135.079			194.534	141.39
00:00:00.974	1440786948683			150.084	128.767		
00:00:00.984	1440786948693						
00:00:00.987	1440786948696	172.487	135.283			194.692	140.889
00:00:00.990	1440786948699			150.282	129.677		
00:00:01.004	1440786948713	172.507	135.487			194.756	141.542
00:00:01.007	1440786948716			150.258	129.431		
00:00:01.017	1440786948726						
00:00:01.018	1440786948727						
00:00:01.021	1440786948730	172.286	135.56			194.114	141.028
00:00:01.024	1440786948733			150.457	130.092		
00:00:01.037	1440786948746	172.736	135.113			194.93	140.644
00:00:01.040	1440786948749			150.543	129.581		
00:00:01.050	1440786948759						
00:00:01.051	1440786948760						
00:00:01.054	1440786948763	172.568	134.971			194.674	139.82
00:00:01.057	1440786948766			150.462	130.122		
00:00:01.071	1440786948780	172.282	134.892			194.175	140.659
00:00:01.074	1440786948783			150.389	129.126		
00:00:01.084	1440786948793						
00:00:01.087	1440786948796	172.25	134.177			194.001	139.303
00:00:01.090	1440786948799			150.499	129.051		
00:00:01.104	1440786948813	172.057	133.585			193.74	139.251
00:00:01.107	1440786948816			150.373	127.919		
00:00:01.117	1440786948826						
00:00:01.118	1440786948827						
00:00:01.121	1440786948830	172.757	132.424			195.207	136.974
00:00:01.124	1440786948833			150.308	127.874		
00:00:01.137	1440786948846	171.762	132.428			193.266	138.133
00:00:01.140	1440786948849			150.259	126.724		
00:00:01.151	1440786948860						
00:00:01.154	1440786948863	170.907	134.447			191.527	141.731
00:00:01.157	1440786948866			150.287	127.162		
00:00:01.171	1440786948880	171.888	131.829			193.358	137.321
00:00:01.174	1440786948883			150.418	126.337		
00:00:01.184	1440786948893						
00:00:01.187	1440786948896	170.672	134.742			191.079	142.463
00:00:01.190	1440786948899			150.264	127.02		
00:00:01.204	1440786948913	169.11	135.618			188.198	144.56
00:00:01.207	1440786948916			150.021	126.676		
00:00:01.217	1440786948926						
00:00:01.218	1440786948927						
00:00:01.221	1440786948930	171.172	132.162			192.474	137.164
00:00:01.224	1440786948933			149.87	127.161		
00:00:01.237	1440786948946	169.377	135.892			188.465	144.797
00:00:01.240	1440786948949			150.288	126.986		
00:00:01.250	1440786948959						
00:00:01.251	1440786948960						
00:00:01.254	1440786948963	171.953	132.478			193.734	137.3
00:00:01.257	1440786948966			150.171	127.657		
00:00:01.271	1440786948980	169.894	135.194			189.376	142.939
00:00:01.274	1440786948983			150.412	127.45		
00:00:01.284	1440786948993						
00:00:01.287	1440786948996	171.984	132.419			193.566	137.023
00:00:01.290	1440786948999			150.401	127.814		
00:00:01.304	1440786949013	173.096	135.09			195.8	143.08
00:00:01.307	1440786949016			150.391	127.1		
00:00:01.317	1440786949026						
00:00:01.318	1440786949027						
00:00:01.321	1440786949030	172.638	132.607			194.913	137.83
00:00:01.324	1440786949033			150.364	127.385		
00:00:01.337	1440786949046	172.168	131.323			194.076	136.362
00:00:01.340	1440786949049			150.261	126.284		
00:00:01.350	1440786949059						
00:00:01.351	1440786949060						
00:00:01.354	1440786949063	172.067	131.409			193.849	136.349
00:00:01.357	1440786949066			150.285	126.469		
00:00:01.371	1440786949080	171.96	131.215			193.659	136.84
00:00:01.374	1440786949083			150.262	125.59		
00:00:01.383	1440786949092						
00:00:01.384	1440786949093						
00:00:01.387	1440786949096	171.451	131.433			192.807	137.113
00:00:01.390	1440786949099			150.095	125.753		
00:00:01.404	1440786949113	171.309	131.246			192.654	137.587
00:00:01.407	1440786949116			149.964	124.905		
00:00:01.418	1440786949127						
00:00:01.421	1440786949130	171.155	130.724			192.381	136.122
00:00:01.424	1440786949133			149.929	125.326		
00:00:01.437	1440786949146	171.281	130.829			192.595	136.893
00:00:01.440	1440786949149			149.967	124.764		
00:00:01.451	1440786949160						
00:00:01.454	1440786949163	171.139	131.043			192.208	136.745
00:00:01.457	1440786949166			150.071	125.34		
