rec_time	UTC	Dikablis Professional_Eye Data_Original_Left Eye_Pupil X	Dikablis Professional_Eye Data_Original_Left Eye_Pupil Y	Dikablis Professional_Eye Data_Original_Right Eye_Pupil X	Dikablis Professional_Eye Data_Original_Right Eye_Pupil Y
00:01:06.723	1443463235529			202.803	152.682
00:01:06.729	1443463235535	164.47	153.487		
00:01:06.740	1443463235546			202.82	151.982
00:01:06.744	1443463235550				
00:01:06.746	1443463235552	164.409	153.354		
00:01:06.756	1443463235562			202.809	152.568
00:01:06.762	1443463235568	164.409	153.354		
00:01:06.773	1443463235579			202.822	151.931
00:01:06.777	1443463235583				
00:01:06.779	1443463235585	164.413	154.059		
00:01:06.790	1443463235596			202.815	152.616
00:01:06.796	1443463235602	164.425	153.951		
00:01:06.806	1443463235612			202.837	151.993
00:01:06.810	1443463235616				
00:01:06.812	1443463235618	164.425	153.951		
00:01:06.823	1443463235629			202.871	152.6
00:01:06.829	1443463235635	164.394	153.395		
00:01:06.840	1443463235646			203.203	152.057
00:01:06.844	1443463235650				
00:01:06.846	1443463235652	164.647	153.58		
00:01:06.856	1443463235662			202.815	152.686
00:01:06.862	1443463235668	164.647	153.58		
00:01:06.873	1443463235679			202.34	152.078
00:01:06.877	1443463235683				
00:01:06.879	1443463235685	163.87	154.153		
00:01:06.890	1443463235696			202.484	152.77
00:01:06.896	1443463235702	164.146	154.064		
00:01:06.906	1443463235712			202.512	152.025
00:01:06.910	1443463235716				
00:01:06.912	1443463235718	164.146	154.064		
00:01:06.923	1443463235729			202.503	152.637
00:01:06.929	1443463235735	164.216	153.54		
00:01:06.940	1443463235746			202.654	151.986
00:01:06.944	1443463235750				
00:01:06.946	1443463235752	164.084	153.623		
00:01:06.956	1443463235762			202.554	152.74
00:01:06.962	1443463235768	164.084	153.623		
00:01:06.973	1443463235779			202.52	152.112
00:01:06.977	1443463235783				
00:01:06.979	1443463235785	164.122	154.122		
00:01:06.990	1443463235796			202.58	152.757
00:01:06.996	1443463235802	164.271	153.556		
00:01:07.006	1443463235812			202.652	152.034
00:01:07.010	1443463235816				
00:01:07.012	1443463235818	164.221	154.162		
00:01:07.023	1443463235829			202.649	152.763
00:01:07.029	1443463235835	164.19	153.632		
00:01:07.040	1443463235846			202.696	152.092
00:01:07.044	1443463235850				
00:01:07.046	1443463235852	164.269	154.232		
00:01:07.056	1443463235862			202.529	152.719
00:01:07.062	1443463235868	164.256	153.584		
00:01:07.073	1443463235879			202.69	152.077
00:01:07.077	1443463235883				
00:01:07.079	1443463235885	164.356	154.122		
00:01:07.090	1443463235896			202.682	152.701
00:01:07.096	1443463235902	164.335	153.63		
00:01:07.106	1443463235912			203.085	152.15
00:01:07.110	1443463235916				
00:01:07.112	1443463235918	164.342	154.19		
00:01:07.123	1443463235929			203.419	152.494
00:01:07.129	1443463235935	165.013	153.581		
00:01:07.140	1443463235946			202.943	151.838
00:01:07.144	1443463235950				
00:01:07.146	1443463235952	164.389	153.859		
00:01:07.156	1443463235962			202.902	152.412
00:01:07.162	1443463235968	164.533	153.302		
00:01:07.173	1443463235979			202.975	151.807
00:01:07.177	1443463235983				
00:01:07.179	1443463235985	164.577	153.935		
00:01:07.190	1443463235996			202.922	152.398
00:01:07.196	1443463236002	164.473	153.248		
00:01:07.206	1443463236012			203.022	151.761
00:01:07.210	1443463236016				
00:01:07.212	1443463236018	164.435	153.829		
00:01:07.223	1443463236029			202.958	152.45
00:01:07.229	1443463236035	164.426	153.289		
00:01:07.240	1443463236046			202.984	151.843
00:01:07.244	1443463236050				
00:01:07.246	1443463236052	164.498	153.936		
00:01:07.256	1443463236062			202.984	151.843
00:01:07.262	1443463236068	164.396	153.371		
00:01:07.273	1443463236079			203.088	151.756
00:01:07.277	1443463236083				
00:01:07.279	1443463236085	164.516	153.773		
00:01:07.290	1443463236096			202.914	152.359
00:01:07.296	1443463236102	164.422	153.295		
00:01:07.306	1443463236112			202.914	152.359
00:01:07.310	1443463236116				
00:01:07.312	1443463236118	164.187	153.783		
00:01:07.323	1443463236129			202.839	152.413
00:01:07.329	1443463236135	164.236	153.213		
00:01:07.340	1443463236146			203.001	151.717
00:01:07.344	1443463236150				
00:01:07.346	1443463236152	164.211	153.819		
00:01:07.356	1443463236162			203.001	151.717
00:01:07.362	1443463236168	164.426	153.258		
00:01:07.373	1443463236179			202.948	151.9
00:01:07.377	1443463236183				
00:01:07.379	1443463236185	164.26	153.876		
00:01:07.390	1443463236196			202.976	152.411
00:01:07.396	1443463236202	164.42	153.349		
00:01:07.406	1443463236212			202.976	152.411
00:01:07.410	1443463236216				
00:01:07.412	1443463236218	164.323	153.74		
00:01:07.423	1443463236229			202.994	152.344
00:01:07.429	1443463236235	164.383	153.22		
00:01:07.440	1443463236246			202.954	151.864
00:01:07.444	1443463236250				
00:01:07.446	1443463236252	164.358	153.81		
00:01:07.456	1443463236262			202.954	151.864
00:01:07.462	1443463236268	164.299	153.285		
00:01:07.473	1443463236279			203	151.809
00:01:07.477	1443463236283				
00:01:07.479	1443463236285	164.388	153.916		
00:01:07.490	1443463236296			203.097	152.356
00:01:07.496	1443463236302	164.485	153.293		
00:01:07.506	1443463236312			203.097	152.356
00:01:07.510	1443463236316				
00:01:07.512	1443463236318	164.419	153.961		
00:01:07.523	1443463236329			202.982	152.341
00:01:07.529	1443463236335	164.411	153.304		
00:01:07.540	1443463236346			203.052	151.764
00:01:07.544	1443463236350				
00:01:07.546	1443463236352	164.331	153.783		
00:01:07.556	1443463236362			203.052	151.764
00:01:07.562	1443463236368	164.426	153.358		
00:01:07.573	1443463236379			203.001	151.786
00:01:07.577	1443463236383				
00:01:07.579	1443463236385	164.426	153.853		
00:01:07.590	1443463236396			203.101	152.472
00:01:07.596	1443463236402	164.391	153.293		
00:01:07.606	1443463236412			203.101	152.472
00:01:07.610	1443463236416				
00:01:07.612	1443463236418	164.9	154.081		
00:01:07.623	1443463236429			203.486	152.256
00:01:07.629	1443463236435	165.083	153.816		
00:01:07.640	1443463236446			203.459	153.04
00:01:07.644	1443463236450				
00:01:07.646	1443463236452	165.096	154.521		
00:01:07.656	1443463236462			203.459	153.04
00:01:07.662	1443463236468	165.043	154.682		
00:01:07.673	1443463236479			203.459	153.04
00:01:07.677	1443463236483				
00:01:07.679	1443463236485	165.043	154.682		
00:01:07.690	1443463236496			203.459	153.04
00:01:07.696	1443463236502	165.043	154.682		
00:01:07.706	1443463236512			203.459	153.04
00:01:07.710	1443463236516				
00:01:07.712	1443463236518	165.043	154.682		
00:01:07.723	1443463236529			203.459	153.04
00:01:07.729	1443463236535	165.043	154.682		
00:01:07.740	1443463236546			203.459	153.04
00:01:07.744	1443463236550				
00:01:07.746	1443463236552	165.043	154.682		
00:01:07.756	1443463236562			203.459	153.04
00:01:07.762	1443463236568	165.043	154.682		
00:01:07.773	1443463236579			203.459	153.04
00:01:07.777	1443463236583				
00:01:07.779	1443463236585	165.043	154.682		
00:01:07.790	1443463236596			203.459	153.04
00:01:07.796	1443463236602	165.017	154.104		
00:01:07.806	1443463236612			203.459	153.04
00:01:07.810	1443463236616				
00:01:07.812	1443463236618	164.972	154.672		
00:01:07.823	1443463236629			203.372	152.407
00:01:07.829	1443463236635	164.914	154.017		
00:01:07.840	1443463236646			203.4	152.47
00:01:07.844	1443463236650				
00:01:07.846	1443463236652	164.951	154.736		
00:01:07.856	1443463236662			203.4	152.47
00:01:07.862	1443463236668	165.01	154.116		
00:01:07.873	1443463236679			203.445	153.064
00:01:07.877	1443463236683				
00:01:07.879	1443463236685	165.111	154.707		
00:01:07.890	1443463236696			203.382	153.015
00:01:07.896	1443463236702	165.018	154.126		
00:01:07.906	1443463236712			203.382	153.015
00:01:07.910	1443463236716				
00:01:07.912	1443463236718	165.038	154.715		
00:01:07.923	1443463236729			203.403	152.422
00:01:07.929	1443463236735	164.954	154.059		
00:01:07.940	1443463236746			202.883	152.649
00:01:07.944	1443463236750				
00:01:07.946	1443463236752	164.726	154.897		
00:01:07.956	1443463236762			202.883	152.649
00:01:07.962	1443463236768	164.528	154.245		
00:01:07.973	1443463236779			203.038	153.079
00:01:07.977	1443463236783				
00:01:07.979	1443463236785	164.735	154.736		
00:01:07.990	1443463236796			202.946	152.469
00:01:07.996	1443463236802	164.738	154.19		
00:01:08.006	1443463236812			203.038	153.062
00:01:08.010	1443463236816				
00:01:08.012	1443463236818	164.752	154.822		
00:01:08.023	1443463236829			202.997	152.439
00:01:08.029	1443463236835	164.796	154.24		
00:01:08.040	1443463236846			203.139	153
00:01:08.044	1443463236850				
00:01:08.046	1443463236852	164.73	154.963		
00:01:08.056	1443463236862			203.114	152.367
00:01:08.062	1443463236868	164.816	154.336		
00:01:08.073	1443463236879			203.093	153.087
00:01:08.077	1443463236883				
00:01:08.079	1443463236885	164.839	154.85		
00:01:08.090	1443463236896			203.12	152.538
00:01:08.096	1443463236902	164.828	154.198		
00:01:08.106	1443463236912			203.071	153.033
00:01:08.110	1443463236916				
00:01:08.112	1443463236918	164.887	154.759		
00:01:08.123	1443463236929			203.091	152.345
00:01:08.129	1443463236935	164.742	154.125		
00:01:08.140	1443463236946			203.056	152.989
00:01:08.144	1443463236950				
00:01:08.146	1443463236952	164.823	154.662		
00:01:08.156	1443463236962			203.104	152.331
00:01:08.162	1443463236968	164.917	154.159		
00:01:08.173	1443463236979			203.006	153.012
00:01:08.177	1443463236983				
00:01:08.179	1443463236985	164.865	154.848		
00:01:08.190	1443463236996			203.085	152.357
00:01:08.196	1443463237002	164.727	154.177		
00:01:08.206	1443463237012			203.047	152.991
00:01:08.210	1443463237016				
00:01:08.212	1443463237018	164.81	154.797		
00:01:08.223	1443463237029			203.011	152.417
00:01:08.229	1443463237035	164.82	154.146		
00:01:08.240	1443463237046			202.995	153.056
00:01:08.244	1443463237050				
00:01:08.246	1443463237052	164.798	154.672		
00:01:08.256	1443463237062			203.043	152.325
00:01:08.262	1443463237068	164.883	154.014		
00:01:08.273	1443463237079			203.144	152.927
00:01:08.277	1443463237083				
00:01:08.279	1443463237085	164.706	154.596		
00:01:08.290	1443463237096			202.96	152.242
00:01:08.296	1443463237102	164.591	154.039		
00:01:08.306	1443463237112			203.033	152.821
00:01:08.310	1443463237116				
00:01:08.312	1443463237118	164.743	154.571		
00:01:08.323	1443463237129			203.196	152.157
00:01:08.329	1443463237135	164.852	153.96		
00:01:08.340	1443463237146			203.199	152.779
00:01:08.344	1443463237150				
00:01:08.346	1443463237152	164.759	154.495		
00:01:08.356	1443463237162			203.138	152.137
00:01:08.362	1443463237168	164.864	153.918		
00:01:08.373	1443463237179			203.126	152.866
00:01:08.377	1443463237183				
00:01:08.379	1443463237185	164.683	154.455		
00:01:08.390	1443463237196			203.198	152.082
00:01:08.396	1443463237202	164.777	154.022		
00:01:08.406	1443463237212			203.082	152.836
00:01:08.410	1443463237216				
00:01:08.412	1443463237218	164.599	154.735		
00:01:08.423	1443463237229			202.752	152.393
00:01:08.429	1443463237235	164.191	153.956		
00:01:08.440	1443463237246			203.16	152.638
00:01:08.444	1443463237250				
00:01:08.446	1443463237252	165.091	154.172		
00:01:08.456	1443463237262			203.243	151.831
00:01:08.462	1443463237268	165.021	153.714		
00:01:08.473	1443463237279			203.283	152.547
00:01:08.477	1443463237283				
00:01:08.479	1443463237285	164.957	154.292		
00:01:08.490	1443463237296			203.374	151.921
00:01:08.496	1443463237302	165.047	153.676		
00:01:08.506	1443463237312			203.304	152.585
00:01:08.510	1443463237316				
00:01:08.512	1443463237318	165.108	154.302		
00:01:08.523	1443463237329			203.391	151.831
00:01:08.529	1443463237335	164.999	153.57		
00:01:08.540	1443463237346			203.283	152.492
00:01:08.544	1443463237350				
00:01:08.546	1443463237352	164.948	154.206		
00:01:08.556	1443463237362			203.344	151.824
00:01:08.562	1443463237368	164.976	153.687		
00:01:08.573	1443463237379			203.337	152.434
00:01:08.577	1443463237383				
00:01:08.579	1443463237385	164.909	154.384		
00:01:08.590	1443463237396			203.291	151.813
00:01:08.596	1443463237402	164.946	153.578		
00:01:08.606	1443463237412			203.419	152.393
00:01:08.610	1443463237416				
00:01:08.612	1443463237418	164.889	154.3		
00:01:08.623	1443463237429			203.411	151.766
00:01:08.629	1443463237435	164.855	153.66		
00:01:08.640	1443463237446			203.331	152.429
00:01:08.644	1443463237450				
00:01:08.646	1443463237452	164.859	154.27		
00:01:08.656	1443463237462			203.429	151.809
00:01:08.662	1443463237468	164.986	153.677		
00:01:08.673	1443463237479			203.334	152.431
00:01:08.677	1443463237483				
00:01:08.679	1443463237485	164.762	154.23		
00:01:08.690	1443463237496			203.381	151.843
00:01:08.696	1443463237502	164.85	153.613		
00:01:08.706	1443463237512			203.314	152.477
00:01:08.710	1443463237516				
00:01:08.712	1443463237518	164.859	154.202		
00:01:08.723	1443463237529			203.436	151.707
00:01:08.729	1443463237535	164.876	153.644		
00:01:08.740	1443463237546			203.337	152.377
00:01:08.744	1443463237550				
00:01:08.746	1443463237552	164.69	154.231		
00:01:08.756	1443463237562			203.466	151.789
00:01:08.762	1443463237568	164.875	153.601		
00:01:08.773	1443463237579			203.355	152.222
00:01:08.777	1443463237583				
00:01:08.779	1443463237585	164.659	154.307		
00:01:08.790	1443463237596			203.355	152.222
00:01:08.796	1443463237602	164.659	154.307		
00:01:08.806	1443463237612			203.355	152.222
00:01:08.810	1443463237616				
00:01:08.812	1443463237618	164.659	154.307		
00:01:08.823	1443463237629			203.355	152.222
00:01:08.829	1443463237635	164.659	154.307		
00:01:08.840	1443463237646			203.355	152.222
00:01:08.844	1443463237650				
00:01:08.846	1443463237652	164.659	154.307		
00:01:08.856	1443463237662			203.355	152.222
00:01:08.862	1443463237668	164.659	154.307		
00:01:08.873	1443463237679			203.355	152.222
00:01:08.877	1443463237683				
00:01:08.879	1443463237685	164.659	154.307		
00:01:08.890	1443463237696			203.355	152.222
00:01:08.896	1443463237702	164.659	154.307		
00:01:08.906	1443463237712			203.355	152.222
00:01:08.910	1443463237716				
00:01:08.912	1443463237718	164.659	154.307		
00:01:08.923	1443463237729			203.389	151.681
00:01:08.929	1443463237735	164.707	153.686		
00:01:08.940	1443463237746			203.2	152.353
00:01:08.944	1443463237750				
00:01:08.946	1443463237752	164.85	154.243		
00:01:08.956	1443463237762			203.436	151.779
00:01:08.962	1443463237768	164.66	153.654		
00:01:08.973	1443463237779			203.24	152.317
00:01:08.977	1443463237783				
00:01:08.979	1443463237785	164.809	154.217		
00:01:08.990	1443463237796			203.366	151.574
00:01:08.996	1443463237802	164.916	153.521		
00:01:09.006	1443463237812			203.249	152.247
00:01:09.010	1443463237816				
00:01:09.012	1443463237818	164.749	154.006		
00:01:09.023	1443463237829			203.295	151.561
00:01:09.029	1443463237835	164.59	153.345		
00:01:09.040	1443463237846			203.254	152.067
00:01:09.044	1443463237850				
00:01:09.046	1443463237852	164.738	153.961		
00:01:09.056	1443463237862			203.326	151.458
00:01:09.062	1443463237868	164.856	153.506		
00:01:09.073	1443463237879			203.136	152.141
00:01:09.077	1443463237883				
00:01:09.079	1443463237885	164.856	154.019		
00:01:09.090	1443463237896			203.391	151.487
00:01:09.096	1443463237902	164.817	153.382		
00:01:09.106	1443463237912			203.339	152.064
00:01:09.110	1443463237916				
00:01:09.112	1443463237918	164.889	153.953		
00:01:09.123	1443463237929			203.384	151.445
00:01:09.129	1443463237935	164.979	153.358		
00:01:09.140	1443463237946			203.422	151.985
00:01:09.144	1443463237950				
00:01:09.146	1443463237952	164.872	153.872		
00:01:09.156	1443463237962			203.359	151.393
00:01:09.162	1443463237968	164.808	153.422		
00:01:09.173	1443463237979			203.337	152.115
00:01:09.177	1443463237983				
00:01:09.179	1443463237985	164.836	154.03		
00:01:09.190	1443463237996			203.399	151.502
00:01:09.196	1443463238002	165.016	153.492		
00:01:09.206	1443463238012			203.411	152.14
00:01:09.210	1443463238016				
00:01:09.212	1443463238018	164.838	154.001		
00:01:09.223	1443463238029			203.373	151.512
00:01:09.229	1443463238035	164.726	153.377		
00:01:09.240	1443463238046			203.303	152.138
00:01:09.244	1443463238050				
00:01:09.246	1443463238052	164.798	154.064		
00:01:09.256	1443463238062			203.434	151.473
00:01:09.262	1443463238068	164.895	153.482		
00:01:09.273	1443463238079			203.442	152.214
00:01:09.277	1443463238083				
00:01:09.279	1443463238085	165.015	154.052		
00:01:09.290	1443463238096			203.637	151.456
00:01:09.296	1443463238102	165.123	153.441		
00:01:09.306	1443463238112			203.505	152.165
00:01:09.310	1443463238116				
00:01:09.312	1443463238118	164.967	154.091		
00:01:09.323	1443463238129			203.462	151.584
00:01:09.329	1443463238135	164.937	153.476		
00:01:09.340	1443463238146			203.567	152.148
00:01:09.344	1443463238150				
00:01:09.346	1443463238152	165.047	154.096		
00:01:09.356	1443463238162			203.621	151.569
00:01:09.362	1443463238168	165.014	153.399		
00:01:09.373	1443463238179			203.541	152.212
00:01:09.377	1443463238183				
00:01:09.379	1443463238185	165.031	154.045		
00:01:09.390	1443463238196			203.542	151.618
00:01:09.396	1443463238202	164.941	153.542		
00:01:09.406	1443463238212			203.489	152.238
00:01:09.410	1443463238216				
00:01:09.412	1443463238218	164.994	154.234		
00:01:09.423	1443463238229			203.522	151.557
00:01:09.429	1443463238235	164.832	153.556		
00:01:09.440	1443463238246			203.428	152.182
00:01:09.444	1443463238250				
00:01:09.446	1443463238252	164.867	154.134		
00:01:09.456	1443463238262			203.56	151.518
00:01:09.462	1443463238268	164.993	153.431		
00:01:09.473	1443463238279			203.434	152.177
00:01:09.477	1443463238283				
00:01:09.479	1443463238285	164.973	154.193		
00:01:09.490	1443463238296			203.53	151.545
00:01:09.496	1443463238302	164.968	153.463		
00:01:09.506	1443463238312			203.511	152.232
00:01:09.510	1443463238316				
00:01:09.512	1443463238318	164.931	154.077		
00:01:09.523	1443463238329			203.507	151.563
00:01:09.529	1443463238335	165.132	153.436		
00:01:09.540	1443463238346			203.478	152.189
00:01:09.544	1443463238350				
00:01:09.546	1443463238352	164.944	154.073		
00:01:09.556	1443463238362			203.572	151.52
00:01:09.562	1443463238368	164.903	153.468		
00:01:09.573	1443463238379			203.55	152.111
00:01:09.577	1443463238383				
00:01:09.579	1443463238385	164.91	154.018		
00:01:09.590	1443463238396			203.441	151.494
00:01:09.596	1443463238402	165.055	153.35		
00:01:09.606	1443463238412			203.501	152.129
00:01:09.610	1443463238416				
00:01:09.612	1443463238418	164.996	153.926		
00:01:09.623	1443463238429			203.507	151.517
00:01:09.629	1443463238435	164.992	153.35		
00:01:09.640	1443463238446			203.501	152.095
00:01:09.644	1443463238450				
00:01:09.646	1443463238452	164.886	153.867		
00:01:09.656	1443463238462			203.437	151.508
00:01:09.662	1443463238468	164.821	153.402		
00:01:09.673	1443463238479			203.441	152.069
00:01:09.677	1443463238483				
00:01:09.679	1443463238485	164.766	154.063		
00:01:09.690	1443463238496			203.454	151.431
00:01:09.696	1443463238502	164.811	153.417		
00:01:09.706	1443463238512			203.576	152.069
00:01:09.710	1443463238516				
00:01:09.712	1443463238518	164.753	153.903		
00:01:09.723	1443463238529			203.579	151.33
00:01:09.729	1443463238535	164.994	153.26		
00:01:09.740	1443463238546			203.537	151.995
00:01:09.744	1443463238550				
00:01:09.746	1443463238552	164.902	153.979		
00:01:09.756	1443463238562			203.463	151.381
00:01:09.762	1443463238568	164.914	153.213		
00:01:09.773	1443463238579			203.562	151.894
00:01:09.777	1443463238583				
00:01:09.779	1443463238585	164.878	153.739		
00:01:09.790	1443463238596			203.449	151.255
00:01:09.796	1443463238602	164.972	153.246		
00:01:09.806	1443463238612			203.555	151.849
00:01:09.810	1443463238616				
00:01:09.812	1443463238618	164.822	153.885		
00:01:09.823	1443463238629			203.523	151.174
00:01:09.829	1443463238635	164.822	153.199		
00:01:09.840	1443463238646			203.449	151.887
00:01:09.844	1443463238650				
00:01:09.846	1443463238652	164.812	153.91		
00:01:09.856	1443463238662			203.457	151.313
00:01:09.862	1443463238668	164.832	153.274		
00:01:09.873	1443463238679			203.431	152.01
00:01:09.877	1443463238683				
00:01:09.879	1443463238685	164.805	154.019		
00:01:09.890	1443463238696			203.137	151.836
00:01:09.896	1443463238702	164.525	153.662		
00:01:09.906	1443463238712			203.137	151.836
00:01:09.910	1443463238716				
00:01:09.912	1443463238718	164.525	153.662		
00:01:09.923	1443463238729			203.137	151.836
00:01:09.929	1443463238735	164.525	153.662		
00:01:09.940	1443463238746			203.137	151.836
00:01:09.944	1443463238750				
00:01:09.946	1443463238752	164.525	153.662		
00:01:09.956	1443463238762			203.137	151.836
00:01:09.962	1443463238768	164.525	153.662		
00:01:09.973	1443463238779			203.137	151.836
00:01:09.977	1443463238783				
00:01:09.979	1443463238785	164.525	153.662		
00:01:09.990	1443463238796			203.137	151.836
00:01:09.996	1443463238802	164.525	153.662		
00:01:10.006	1443463238812			203.137	151.836
00:01:10.010	1443463238816				
00:01:10.012	1443463238818	164.525	153.662		
00:01:10.023	1443463238829			203.137	151.836
00:01:10.029	1443463238835	164.525	153.662		
00:01:10.040	1443463238846			203.137	151.836
00:01:10.044	1443463238850				
00:01:10.046	1443463238852	164.525	153.662		
00:01:10.056	1443463238862			203.105	151.238
00:01:10.062	1443463238868	164.524	153.079		
00:01:10.073	1443463238879			203.077	151.831
00:01:10.077	1443463238883				
00:01:10.079	1443463238885	164.445	153.764		
00:01:10.090	1443463238896			203.094	151.232
00:01:10.096	1443463238902	164.494	153.151		
00:01:10.106	1443463238912			203.022	151.876
00:01:10.110	1443463238916				
00:01:10.112	1443463238918	164.39	153.703		
00:01:10.123	1443463238929			203.01	151.229
00:01:10.129	1443463238935	164.359	153.031		
00:01:10.140	1443463238946			203.018	151.826
00:01:10.144	1443463238950				
00:01:10.146	1443463238952	164.233	153.628		
00:01:10.156	1443463238962			202.931	151.213
00:01:10.162	1443463238968	164.087	152.992		
00:01:10.173	1443463238979			202.899	151.805
00:01:10.177	1443463238983				
00:01:10.179	1443463238985	164.018	153.603		
00:01:10.190	1443463238996			202.837	151.101
00:01:10.196	1443463239002	163.933	152.827		
00:01:10.206	1443463239012			202.8	151.656
00:01:10.210	1443463239016				
00:01:10.212	1443463239018	163.591	153.395		
00:01:10.223	1443463239029			202.648	150.971
00:01:10.229	1443463239035	163.52	152.71		
00:01:10.240	1443463239046			202.594	151.493
00:01:10.244	1443463239050				
00:01:10.246	1443463239052	163.323	153.18		
00:01:10.256	1443463239062			202.369	150.744
00:01:10.262	1443463239068	162.121	152.861		
00:01:10.273	1443463239079			199.432	152.097
00:01:10.277	1443463239083				
00:01:10.279	1443463239085	158.254	153.533		
00:01:10.290	1443463239096			197.593	150.69
00:01:10.296	1443463239102	157.965	151.687		
00:01:10.306	1443463239112			197.355	150.991
00:01:10.310	1443463239116				
00:01:10.312	1443463239118	158.035	152.084		
00:01:10.323	1443463239129			197.205	149.989
00:01:10.329	1443463239135	157.716	150.973		
00:01:10.340	1443463239146			197.066	150.106
00:01:10.344	1443463239150				
00:01:10.346	1443463239152	157.689	150.972		
00:01:10.356	1443463239162			196.926	149.091
00:01:10.362	1443463239168	157.636	149.938		
00:01:10.373	1443463239179			196.805	149.172
00:01:10.377	1443463239183				
00:01:10.379	1443463239185	157.524	149.928		
00:01:10.390	1443463239196			196.488	148.047
00:01:10.396	1443463239202	157.381	148.645		
00:01:10.406	1443463239212			196.217	148.206
00:01:10.410	1443463239216				
00:01:10.412	1443463239218	157.22	148.682		
00:01:10.423	1443463239229			195.96	146.959
00:01:10.429	1443463239235	157.058	147.408		
00:01:10.440	1443463239246			195.74	147
00:01:10.444	1443463239250				
00:01:10.446	1443463239252	156.902	147.384		
00:01:10.456	1443463239262			195.292	145.826
00:01:10.462	1443463239268	156.129	146.086		
00:01:10.473	1443463239279			192.354	144.986
00:01:10.477	1443463239283				
00:01:10.479	1443463239285	150.615	145.049		
00:01:10.490	1443463239296			186.579	142.918
00:01:10.496	1443463239302	147.399	141.527		
00:01:10.506	1443463239312			184.438	142.611
00:01:10.510	1443463239316				
00:01:10.512	1443463239318	147.222	141.086		
00:01:10.523	1443463239329			184.049	141.42
00:01:10.529	1443463239335	146.6	139.8		
00:01:10.540	1443463239346			183.599	141.246
00:01:10.544	1443463239350				
00:01:10.546	1443463239352	145.945	139.506		
00:01:10.556	1443463239362			183.152	140.071
00:01:10.562	1443463239368	145.479	138.309		
00:01:10.573	1443463239379			182.791	140.186
00:01:10.577	1443463239383				
00:01:10.579	1443463239385	144.767	138.409		
00:01:10.590	1443463239396			182.542	138.998
00:01:10.596	1443463239402	144.393	137.068		
00:01:10.606	1443463239412			181.971	139.213
00:01:10.610	1443463239416				
00:01:10.612	1443463239418	144.072	137.213		
00:01:10.623	1443463239429			181.774	138.164
00:01:10.629	1443463239435	143.581	136.166		
00:01:10.640	1443463239446			181.516	138.359
00:01:10.644	1443463239450				
00:01:10.646	1443463239452	143.224	136.439		
00:01:10.656	1443463239462			181.599	137.453
00:01:10.662	1443463239468	142.878	135.568		
00:01:10.673	1443463239479			181.453	137.878
00:01:10.677	1443463239483				
00:01:10.679	1443463239485	142.587	135.872		
00:01:10.690	1443463239496			182.208	136.524
00:01:10.696	1443463239502	143.935	133.78		
00:01:10.706	1443463239512			188.549	132.459
00:01:10.710	1443463239516				
00:01:10.712	1443463239518	150.721	129.356		
00:01:10.723	1443463239529			0	0
00:01:10.729	1443463239535	0	0		
00:01:10.740	1443463239546			0	0
00:01:10.744	1443463239550				
00:01:10.746	1443463239552	0	0		
00:01:10.756	1443463239562			0	0
00:01:10.762	1443463239568	0	0		
00:01:10.773	1443463239579			0	0
00:01:10.777	1443463239583				
00:01:10.779	1443463239585	0	0		
00:01:10.790	1443463239596			0	0
00:01:10.796	1443463239602	0	0		
00:01:10.806	1443463239612			0	0
00:01:10.810	1443463239616				
00:01:10.812	1443463239618	0	0		
00:01:10.823	1443463239629			0	0
00:01:10.829	1443463239635	0	0		
00:01:10.840	1443463239646			0	0
00:01:10.844	1443463239650				
00:01:10.846	1443463239652	0	0		
00:01:10.856	1443463239662			0	0
00:01:10.862	1443463239668	0	0		
00:01:10.873	1443463239679			0	0
00:01:10.877	1443463239683				
00:01:10.879	1443463239685	0	0		
00:01:10.890	1443463239696			0	0
00:01:10.896	1443463239702	0	0		
00:01:10.906	1443463239712			0	0
00:01:10.910	1443463239716				
00:01:10.912	1443463239718	0	0		
00:01:10.923	1443463239729			0	0
00:01:10.929	1443463239735	0	0		
00:01:10.940	1443463239746			0	0
00:01:10.944	1443463239750				
00:01:10.946	1443463239752	0	0		
00:01:10.956	1443463239762			0	0
00:01:10.962	1443463239768	0	0		
00:01:10.973	1443463239779			0	0
00:01:10.977	1443463239783				
00:01:10.979	1443463239785	0	0		
00:01:10.990	1443463239796			0	0
00:01:10.996	1443463239802	0	0		
00:01:11.006	1443463239812			0	0
00:01:11.010	1443463239816				
00:01:11.012	1443463239818	0	0		
00:01:11.023	1443463239829			0	0
00:01:11.029	1443463239835	0	0		
00:01:11.040	1443463239846			0	0
00:01:11.044	1443463239850				
00:01:11.046	1443463239852	0	0		
00:01:11.056	1443463239862			0	0
00:01:11.062	1443463239868	0	0		
00:01:11.073	1443463239879			0	0
00:01:11.077	1443463239883				
00:01:11.079	1443463239885	0	0		
00:01:11.090	1443463239896			0	0
00:01:11.096	1443463239902	0	0		
00:01:11.106	1443463239912			0	0
00:01:11.110	1443463239916				
00:01:11.112	1443463239918	0	0		
00:01:11.123	1443463239929			0	0
00:01:11.129	1443463239935	0	0		
00:01:11.140	1443463239946			0	0
00:01:11.144	1443463239950				
00:01:11.146	1443463239952	0	0		
00:01:11.156	1443463239962			0	0
00:01:11.162	1443463239968	0	0		
00:01:11.173	1443463239979			0	0
00:01:11.177	1443463239983				
00:01:11.179	1443463239985	0	0		
00:01:11.190	1443463239996			0	0
