
Trajectories
120
,,Wand:Proximal,,,Wand:Middle,,,Wand:Distal,,,Wand:Tip,,,PastaBox:Top,,,PastaBox:Middle,,,PastaBox:Bottom,,,PastaBox:Side,,,HandRB:Hand1,,,HandRB:Hand2,,,HandRB:Hand3,,,HandRB:Hand4,,,Dikablis:Head1,,,Dikablis:Head2,,,Dikablis:Head3,,,Dikablis:Head4,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
55,0,-276.778,243.657,979.084,-245.045,157.431,953.605,-213.116,70.7331,928.768,-202.551,42.3017,922.314,,,,,,,,,,,,,-553.697,194.395,821.102,-524.454,245.818,836.177,-540.675,201.516,782.258,-512.753,250.29,798.268,-508.074,357.475,1640.85,-610.902,325.183,1615.56,-496.465,476.783,1653.18,-588.325,531.369,1632.78
56,0,-276.85,243.613,979.048,-245.082,157.392,953.579,-213.107,70.7129,928.766,-202.523,42.2879,922.324,,,,,,,,,,,,,-553.777,194.223,821.214,-524.441,245.841,836.287,-540.688,201.488,782.375,-512.766,250.309,798.363,-508.644,357.392,1641.03,-610.913,325.025,1615.78,-496.982,476.652,1653.42,-588.772,531.281,1632.99
57,0,-276.915,243.567,978.996,-245.11,157.358,953.551,-213.067,70.6935,928.758,-202.5,42.2686,922.32,,,,,,,,,,,,,-553.441,195.316,820.618,-524.433,245.865,836.35,-540.662,201.5,782.484,-512.75,250.298,798.48,-509.228,357.287,1641.2,-611.41,324.948,1615.84,-497.453,476.532,1653.65,-589.23,531.229,1633.17
58,0,-276.986,243.523,978.968,-245.161,157.311,953.548,-213.024,70.6864,928.767,-202.475,42.2462,922.315,,,,,,,,,,,,,-553.407,195.367,820.708,-524.411,245.869,836.439,-540.658,201.525,782.611,-512.77,250.277,798.591,-509.73,357.166,1641.29,-611.896,324.887,1615.85,-497.837,476.431,1653.85,-589.585,531.168,1633.3
59,0,-277.06,243.474,978.939,-245.181,157.277,953.537,-213.012,70.6674,928.777,-202.443,42.2425,922.3,,,,,,,,,,,,,-553.418,195.342,820.849,-524.388,245.899,836.501,-540.682,201.488,782.756,-512.804,250.283,798.683,-510.084,357.029,1641.35,-612.73,324.931,1615.77,-498.227,476.36,1653.96,-589.885,531.133,1633.38
60,0,-277.121,243.427,978.918,-245.218,157.237,953.516,-212.83,70.7189,928.86,-202.397,42.3148,922.323,,,,,,,,,,,,,-553.376,195.314,820.988,-524.38,245.905,836.596,-540.664,201.473,782.845,-512.823,250.236,798.787,-510.421,356.952,1641.32,-613.08,324.841,1615.78,-498.561,476.281,1654.02,-590.15,531.107,1633.41
61,0,-277.194,243.376,978.907,-245.257,157.209,953.525,-212.886,70.6588,928.832,-202.371,42.2601,922.324,,,,,,,,,,,,,-553.408,195.346,821.087,-524.382,245.912,836.721,-540.749,201.379,783.011,-512.867,250.272,798.911,-510.715,356.857,1641.33,-613.522,324.8,1615.85,-498.928,476.175,1654.08,-590.391,531.086,1633.41
62,0,-277.283,243.323,978.901,-245.299,157.177,953.522,-212.873,70.6468,928.852,-202.329,42.2561,922.339,,,,,,,,,,,,,-553.428,195.306,821.181,-524.426,245.905,836.813,-540.775,201.36,783.087,-512.894,250.179,799.024,-511.018,356.778,1641.3,-613.743,324.768,1615.84,-499.173,476.091,1654.09,-590.607,531.051,1633.42
63,0,-277.366,243.293,978.892,-245.351,157.146,953.526,-212.845,70.6473,928.856,-202.313,42.2496,922.337,,,,,,,,,,,,,-553.442,195.256,821.286,-524.438,245.933,836.867,-540.838,201.252,783.252,-512.949,250.162,799.131,-511.301,356.726,1641.29,-614.006,324.799,1615.78,-499.398,476.035,1654.07,-590.83,531.029,1633.43
64,0,-277.454,243.26,978.874,-245.402,157.139,953.527,-212.838,70.653,928.862,-202.296,42.2589,922.348,,,,,,,,,,,,,-553.465,195.222,821.34,-524.501,245.899,836.971,-540.913,201.195,783.348,-512.975,250.147,799.255,-511.545,356.683,1641.3,-614.359,324.768,1615.82,-499.587,476.016,1654.05,-591.027,531.018,1633.41
