rec_time	UTC	Dikablis Professional_Eye Data_Processed Data_Pupil X	Dikablis Professional_Eye Data_Processed Data_Pupil Y	Dikablis Professional_Eye Data_Processed Data_Left Eye_Pupil X	Dikablis Professional_Eye Data_Processed Data_Left Eye_Pupil Y	Dikablis Professional_Eye Data_Processed Data_Right Eye_Pupil X	Dikablis Professional_Eye Data_Processed Data_Right Eye_Pupil Y
00:00:26.566	1440786287289	214.335	132.08	193.992	132.877		
00:00:26.577	1440786287300					234.679	131.283
00:00:26.582	1440786287305	213.943	132.02	193.477	132.08		
00:00:26.589	1440786287312						
00:00:26.593	1440786287316					234.408	131.96
00:00:26.599	1440786287322	213.36	131.927	192.808	132.535		
00:00:26.610	1440786287333					233.911	131.32
00:00:26.616	1440786287339	212.798	131.832	192.036	131.671		
00:00:26.623	1440786287346						
00:00:26.627	1440786287350					233.56	131.994
00:00:26.632	1440786287355	212.108	131.762	191.15	132.09		
00:00:26.643	1440786287366					233.065	131.434
00:00:26.649	1440786287372	211.368	131.652	190.422	131.26		
00:00:26.656	1440786287379						
00:00:26.660	1440786287383					232.314	132.043
00:00:26.666	1440786287389	210.648	131.54	189.569	131.541		
00:00:26.677	1440786287400					231.727	131.54
00:00:26.682	1440786287405	209.721	131.442	188.61	130.643		
00:00:26.689	1440786287412						
00:00:26.693	1440786287416					230.833	132.242
00:00:26.699	1440786287422	208.848	131.445	187.762	131.176		
00:00:26.710	1440786287433					229.934	131.715
00:00:26.716	1440786287439	207.835	131.312	186.617	130.225		
00:00:26.723	1440786287446						
00:00:26.727	1440786287450					229.053	132.399
00:00:26.732	1440786287455	207.03	131.276	185.768	130.568		
00:00:26.743	1440786287466					228.292	131.984
00:00:26.749	1440786287472	205.946	131.186	184.678	129.718		
00:00:26.756	1440786287479						
00:00:26.760	1440786287483					227.214	132.655
00:00:26.766	1440786287489	204.333	131.204	183.445	130.17		
00:00:26.777	1440786287500					225.222	132.237
00:00:26.782	1440786287505	202.427	131.21	181.042	129.367		
00:00:26.789	1440786287512						
00:00:26.793	1440786287516					223.813	133.053
00:00:26.799	1440786287522	201.546	131.071	180.256	129.577		
00:00:26.810	1440786287533					222.837	132.565
00:00:26.816	1440786287539	200.401	130.979	179.155	128.737		
00:00:26.823	1440786287546						
00:00:26.827	1440786287550					221.646	133.222
00:00:26.832	1440786287555	199.261	130.967	177.926	129.24		
