rec_time	UTC	Dikablis Professional_Eye Data_Original_Pupil X	Dikablis Professional_Eye Data_Original_Pupil Y	Dikablis Professional_Eye Data_Original_Left Eye_Pupil X	Dikablis Professional_Eye Data_Original_Left Eye_Pupil Y	Dikablis Professional_Eye Data_Original_Right Eye_Pupil X	Dikablis Professional_Eye Data_Original_Right Eye_Pupil Y
00:00:10.442	1440787684064			145.669	137.421		
00:00:10.458	1440787684080	169.012	137.971			192.334	139.176
00:00:10.459	1440787684081			145.689	136.766		
00:00:10.473	1440787684095						
00:00:10.474	1440787684096						
00:00:10.475	1440787684097	169.056	138.716			192.375	139.976
00:00:10.476	1440787684098			145.737	137.455		
00:00:10.491	1440787684113	169.104	137.949			192.378	139.211
00:00:10.492	1440787684114			145.831	136.687		
00:00:10.507	1440787684129						
00:00:10.508	1440787684130	169.097	138.615			192.36	139.959
00:00:10.509	1440787684131			145.833	137.27		
00:00:10.525	1440787684147	169.115	138.011			192.422	139.246
00:00:10.526	1440787684148			145.807	136.776		
00:00:10.540	1440787684162						
00:00:10.541	1440787684163	169.274	138.566			192.579	139.765
00:00:10.542	1440787684164			145.97	137.366		
00:00:10.558	1440787684180	169.434	137.829			192.728	139.172
00:00:10.559	1440787684181			146.14	136.486		
00:00:10.574	1440787684196						
00:00:10.575	1440787684197	169.493	138.367			192.837	139.695
00:00:10.576	1440787684198			146.149	137.039		
00:00:10.591	1440787684213	169.534	137.665			192.895	138.976
00:00:10.592	1440787684214			146.174	136.354		
00:00:10.607	1440787684229						
00:00:10.608	1440787684230	169.601	138.147			192.854	139.552
00:00:10.609	1440787684231			146.348	136.743		
00:00:10.625	1440787684247	169.576	137.569			192.957	138.881
00:00:10.626	1440787684248			146.195	136.257		
00:00:10.640	1440787684262						
00:00:10.641	1440787684263	169.592	138.116			192.885	139.502
00:00:10.642	1440787684264			146.3	136.73		
00:00:10.658	1440787684280	169.613	137.639			193.082	138.894
00:00:10.659	1440787684281			146.144	136.384		
00:00:10.674	1440787684296						
00:00:10.675	1440787684297	169.64	138.057			192.937	139.406
00:00:10.676	1440787684298			146.342	136.708		
00:00:10.691	1440787684313	169.717	137.506			193.054	138.817
00:00:10.692	1440787684314			146.381	136.195		
00:00:10.707	1440787684329						
00:00:10.708	1440787684330	169.682	138.084			192.982	139.425
00:00:10.709	1440787684331			146.383	136.744		
00:00:10.725	1440787684347	169.758	137.532			193.192	138.882
00:00:10.726	1440787684348			146.324	136.182		
00:00:10.740	1440787684362						
00:00:10.741	1440787684363	169.748	137.964			193.032	139.329
00:00:10.742	1440787684364			146.464	136.599		
00:00:10.758	1440787684380	169.809	137.363			193.233	138.811
00:00:10.759	1440787684381			146.385	135.915		
00:00:10.773	1440787684395						
00:00:10.774	1440787684396						
00:00:10.775	1440787684397	168.667	138.158			192.002	139.525
00:00:10.776	1440787684398			145.331	136.79		
00:00:10.791	1440787684413	168.799	137.578			191.964	138.929
00:00:10.792	1440787684414			145.635	136.228		
00:00:10.807	1440787684429						
00:00:10.808	1440787684430	168.805	137.962			192.072	139.413
00:00:10.809	1440787684431			145.538	136.511		
00:00:10.825	1440787684447	168.872	137.361			192.182	138.843
00:00:10.826	1440787684448			145.562	135.879		
00:00:10.840	1440787684462						
00:00:10.841	1440787684463	168.845	137.932			192.171	139.261
00:00:10.842	1440787684464			145.519	136.602		
00:00:10.858	1440787684480	169.071	137.225			192.366	138.7
00:00:10.859	1440787684481			145.776	135.75		
00:00:10.874	1440787684496						
00:00:10.875	1440787684497	169.179	137.689			192.538	139.176
00:00:10.876	1440787684498			145.821	136.201		
00:00:10.891	1440787684513	169.16	137.047			192.525	138.583
00:00:10.892	1440787684514			145.795	135.512		
00:00:10.907	1440787684529						
00:00:10.908	1440787684530	169.245	137.512			192.648	139.146
00:00:10.909	1440787684531			145.841	135.878		
00:00:10.925	1440787684547	169.268	136.955			192.644	138.451
00:00:10.926	1440787684548			145.892	135.458		
00:00:10.940	1440787684562						
00:00:10.941	1440787684563	169.271	137.537			192.717	139.109
00:00:10.942	1440787684564			145.825	135.966		
00:00:10.958	1440787684580	169.359	136.961			192.783	138.509
00:00:10.959	1440787684581			145.935	135.413		
00:00:10.974	1440787684596						
00:00:10.975	1440787684597	169.448	137.395			192.858	139.14
00:00:10.976	1440787684598			146.039	135.649		
00:00:10.991	1440787684613	169.524	136.852			192.93	138.491
00:00:10.992	1440787684614			146.117	135.212		
00:00:11.007	1440787684629						
00:00:11.008	1440787684630	169.643	137.387			193.067	139.072
00:00:11.009	1440787684631			146.219	135.701		
00:00:11.025	1440787684647	169.639	136.769			193.065	138.42
00:00:11.026	1440787684648			146.213	135.119		
00:00:11.040	1440787684662						
00:00:11.041	1440787684663	169.802	137.299			193.218	139.025
00:00:11.042	1440787684664			146.385	135.573		
00:00:11.058	1440787684680	169.865	136.632			193.195	138.328
00:00:11.059	1440787684681			146.536	134.937		
00:00:11.074	1440787684696						
00:00:11.075	1440787684697	170.045	137.141			193.483	138.893
00:00:11.076	1440787684698			146.608	135.389		
00:00:11.091	1440787684713	170.28	136.543			193.784	138.33
00:00:11.092	1440787684714			146.776	134.755		
00:00:11.107	1440787684729						
00:00:11.108	1440787684730	170.367	137.084			193.818	138.914
00:00:11.109	1440787684731			146.917	135.253		
00:00:11.125	1440787684747	170.411	136.41			193.919	138.28
00:00:11.126	1440787684748			146.904	134.541		
00:00:11.140	1440787684762						
00:00:11.141	1440787684763	170.47	136.964			193.973	138.81
00:00:11.142	1440787684764			146.968	135.118		
00:00:11.158	1440787684780	170.499	136.34			194.051	138.248
00:00:11.159	1440787684781			146.946	134.431		
00:00:11.174	1440787684796						
00:00:11.175	1440787684797	170.452	136.832			193.956	138.611
00:00:11.176	1440787684798			146.948	135.054		
00:00:11.191	1440787684813	170.606	136.156			194.086	138.2
00:00:11.192	1440787684814			147.125	134.112		
00:00:11.207	1440787684829						
00:00:11.208	1440787684830	170.499	136.628			193.954	138.585
00:00:11.209	1440787684831			147.045	134.67		
00:00:11.225	1440787684847	170.724	136.144			194.281	138.146
00:00:11.226	1440787684848			147.166	134.143		
00:00:11.240	1440787684862						
00:00:11.241	1440787684863	170.619	136.675			194.231	138.703
00:00:11.242	1440787684864			147.007	134.648		
00:00:11.258	1440787684880	170.692	136.056			194.265	138.178
00:00:11.259	1440787684881			147.119	133.934		
00:00:11.273	1440787684895						
00:00:11.274	1440787684896						
00:00:11.275	1440787684897	170.704	136.601			194.281	138.668
00:00:11.276	1440787684898			147.128	134.534		
00:00:11.291	1440787684913	170.808	136.096			194.48	138.284
00:00:11.292	1440787684914			147.135	133.909		
00:00:11.306	1440787684928						
00:00:11.307	1440787684929						
00:00:11.308	1440787684930	170.789	136.634			194.444	138.805
00:00:11.309	1440787684931			147.133	134.462		
00:00:11.325	1440787684947	170.818	136.073			194.557	138.282
00:00:11.326	1440787684948			147.079	133.864		
00:00:11.340	1440787684962						
00:00:11.341	1440787684963	170.871	136.608			194.502	138.854
00:00:11.342	1440787684964			147.241	134.362		
00:00:11.358	1440787684980	170.829	135.991			194.476	138.303
00:00:11.359	1440787684981			147.182	133.68		
00:00:11.374	1440787684996						
00:00:11.375	1440787684997	170.877	136.663			194.536	139.03
00:00:11.376	1440787684998			147.217	134.295		
00:00:11.391	1440787685013	171.37	136.702			194.825	139.129
00:00:11.392	1440787685014			147.915	134.276		
00:00:11.407	1440787685029						
00:00:11.408	1440787685030	171.115	137.352			194.603	140.004
00:00:11.409	1440787685031			147.628	134.7		
00:00:11.425	1440787685047	171.055	136.828			194.535	139.519
00:00:11.426	1440787685048			147.576	134.137		
00:00:11.440	1440787685062						
00:00:11.441	1440787685063	170.992	137.429			194.545	140.183
00:00:11.442	1440787685064			147.439	134.676		
00:00:11.458	1440787685080	170.792	136.783			194.415	139.579
00:00:11.459	1440787685081			147.17	133.986		
00:00:11.474	1440787685096						
00:00:11.475	1440787685097	170.615	137.421			194.23	140.31
00:00:11.476	1440787685098			147	134.532		
00:00:11.491	1440787685113	170.476	136.787			193.906	139.686
00:00:11.492	1440787685114			147.047	133.888		
00:00:11.507	1440787685129						
00:00:11.508	1440787685130	170.396	137.363			193.891	140.403
00:00:11.509	1440787685131			146.901	134.323		
00:00:11.525	1440787685147	170.154	136.762			193.589	139.686
00:00:11.526	1440787685148			146.719	133.837		
00:00:11.540	1440787685162						
00:00:11.541	1440787685163	170.111	137.338			193.488	140.454
00:00:11.542	1440787685164			146.734	134.221		
00:00:11.558	1440787685180	169.901	136.567			193.269	139.584
00:00:11.559	1440787685181			146.533	133.55		
00:00:11.573	1440787685195						
00:00:11.574	1440787685196						
00:00:11.575	1440787685197	169.981	137.209			193.348	140.484
00:00:11.576	1440787685198			146.615	133.933		
00:00:11.591	1440787685213	169.812	136.534			193.15	139.748
00:00:11.592	1440787685214			146.475	133.321		
00:00:11.606	1440787685228						
00:00:11.607	1440787685229						
00:00:11.608	1440787685230	170.052	137.107			193.395	140.429
00:00:11.609	1440787685231			146.709	133.785		
00:00:11.625	1440787685247	170.042	136.251			193.352	139.544
00:00:11.626	1440787685248			146.732	132.958		
00:00:11.639	1440787685261						
00:00:11.640	1440787685262						
00:00:11.641	1440787685263	170.134	136.881			193.457	140.332
00:00:11.642	1440787685264			146.811	133.43		
00:00:11.658	1440787685280	169.963	136.09			193.283	139.503
00:00:11.659	1440787685281			146.644	132.677		
00:00:11.672	1440787685294						
00:00:11.674	1440787685296						
00:00:11.675	1440787685297	170.081	136.771			193.496	140.278
00:00:11.676	1440787685298			146.667	133.265		
00:00:11.691	1440787685313	170.089	135.986			193.358	139.457
00:00:11.692	1440787685314			146.82	132.514		
00:00:11.707	1440787685329						
00:00:11.708	1440787685330	170.108	136.448			193.484	140.095
00:00:11.709	1440787685331			146.732	132.802		
00:00:11.725	1440787685347	169.958	135.686			193.303	139.479
00:00:11.726	1440787685348			146.612	131.892		
00:00:11.740	1440787685362						
00:00:11.741	1440787685363	169.856	136.393			193.278	140.215
00:00:11.742	1440787685364			146.434	132.571		
00:00:11.758	1440787685380	169.78	135.632			193.253	139.504
00:00:11.759	1440787685381			146.307	131.76		
00:00:11.774	1440787685396						
00:00:11.775	1440787685397	169.685	136.138			193.054	140.116
00:00:11.776	1440787685398			146.317	132.16		
00:00:11.791	1440787685413	169.604	135.482			192.998	139.541
00:00:11.792	1440787685414			146.21	131.424		
00:00:11.807	1440787685429						
00:00:11.808	1440787685430	169.434	135.967			192.717	140.176
00:00:11.809	1440787685431			146.152	131.758		
00:00:11.825	1440787685447	169.167	135.377			192.578	139.533
00:00:11.826	1440787685448			145.756	131.221		
00:00:11.840	1440787685462						
00:00:11.841	1440787685463	168.678	135.578			191.87	139.79
00:00:11.842	1440787685464			145.486	131.366		
00:00:11.858	1440787685480	168.576	134.88			191.751	139.098
00:00:11.859	1440787685481			145.4	130.662		
00:00:11.874	1440787685496						
00:00:11.875	1440787685497	168.393	135.417			191.651	139.795
00:00:11.876	1440787685498			145.136	131.04		
00:00:11.891	1440787685513	168.261	134.673			191.585	139.2
00:00:11.892	1440787685514			144.937	130.145		
00:00:11.907	1440787685529						
00:00:11.908	1440787685530	168.093	135.131			191.288	139.646
00:00:11.909	1440787685531			144.898	130.615		
00:00:11.925	1440787685547	167.994	134.401			191.191	139.004
00:00:11.926	1440787685548			144.797	129.799		
00:00:11.940	1440787685562						
00:00:11.941	1440787685563	167.921	134.953			191.104	139.642
00:00:11.942	1440787685564			144.738	130.263		
00:00:11.958	1440787685580	167.869	134.207			191.084	138.86
00:00:11.959	1440787685581			144.655	129.553		
00:00:11.974	1440787685596						
00:00:11.975	1440787685597	167.83	134.703			191.124	139.486
00:00:11.976	1440787685598			144.536	129.92		
00:00:11.991	1440787685613	167.832	133.894			191.102	138.744
00:00:11.992	1440787685614			144.562	129.045		
00:00:12.007	1440787685629						
00:00:12.008	1440787685630	167.863	134.38			191.159	139.286
00:00:12.009	1440787685631			144.567	129.474		
00:00:12.025	1440787685647	167.871	133.76			191.13	138.646
00:00:12.026	1440787685648			144.613	128.874		
00:00:12.040	1440787685662						
00:00:12.041	1440787685663	167.776	134.303			191.114	139.238
00:00:12.042	1440787685664			144.439	129.368		
00:00:12.058	1440787685680	169.643	132.867			191.039	138.539
00:00:12.059	1440787685681			148.248	127.196		
00:00:12.074	1440787685696						
00:00:12.075	1440787685697	171.23	132.527			194.211	137.858
00:00:12.076	1440787685698			148.248	127.196		
00:00:12.091	1440787685713	171.23	132.527			194.211	137.858
00:00:12.092	1440787685714			148.248	127.196		
00:00:12.107	1440787685729						
00:00:12.108	1440787685730	171.23	132.527			194.211	137.858
00:00:12.109	1440787685731			148.248	127.196		
00:00:12.125	1440787685747	171.23	132.527			194.211	137.858
00:00:12.126	1440787685748			148.248	127.196		
00:00:12.140	1440787685762						
00:00:12.141	1440787685763	171.23	132.527			194.211	137.858
00:00:12.142	1440787685764			148.248	127.196		
00:00:12.158	1440787685780	171.23	132.527			194.211	137.858
00:00:12.159	1440787685781			148.248	127.196		
00:00:12.174	1440787685796						
00:00:12.175	1440787685797	171.23	132.527			194.211	137.858
00:00:12.176	1440787685798			148.248	127.196		
00:00:12.191	1440787685813	171.23	132.527			194.211	137.858
00:00:12.192	1440787685814			148.248	127.196		
00:00:12.207	1440787685829						
00:00:12.208	1440787685830	171.23	132.527			194.211	137.858
00:00:12.209	1440787685831			148.248	127.196		
00:00:12.225	1440787685847	171.23	132.527			194.211	137.858
00:00:12.226	1440787685848			148.248	127.196		
00:00:12.240	1440787685862						
00:00:12.241	1440787685863	171.23	132.527			194.211	137.858
00:00:12.242	1440787685864			148.248	127.196		
00:00:12.258	1440787685880	171.23	132.527			194.211	137.858
00:00:12.259	1440787685881			148.248	127.196		
00:00:12.274	1440787685896						
00:00:12.275	1440787685897	171.23	132.527			194.211	137.858
00:00:12.276	1440787685898			148.248	127.196		
00:00:12.291	1440787685913	171.23	132.527			194.211	137.858
00:00:12.292	1440787685914			148.248	127.196		
00:00:12.307	1440787685929						
00:00:12.308	1440787685930	171.23	132.527			194.211	137.858
00:00:12.309	1440787685931			148.248	127.196		
00:00:12.325	1440787685947	171.23	132.527			194.211	137.858
00:00:12.326	1440787685948			148.248	127.196		
00:00:12.340	1440787685962						
00:00:12.341	1440787685963	171.23	132.527			194.211	137.858
00:00:12.342	1440787685964			148.248	127.196		
00:00:12.358	1440787685980	171.23	132.527			194.211	137.858
00:00:12.359	1440787685981			148.248	127.196		
00:00:12.373	1440787685995						
00:00:12.374	1440787685996						
00:00:12.375	1440787685997	171.23	132.527			194.211	137.858
00:00:12.376	1440787685998			148.248	127.196		
00:00:12.391	1440787686013	171.23	132.527			194.211	137.858
00:00:12.392	1440787686014			148.248	127.196		
00:00:12.406	1440787686028						
00:00:12.407	1440787686029						
00:00:12.408	1440787686030	171.23	132.527			194.211	137.858
00:00:12.409	1440787686031			148.248	127.196		
00:00:12.425	1440787686047	171.23	132.527			194.211	137.858
00:00:12.426	1440787686048			148.248	127.196		
00:00:12.440	1440787686062						
00:00:12.441	1440787686063	171.23	132.527			194.211	137.858
00:00:12.442	1440787686064			148.248	127.196		
00:00:12.458	1440787686080	171.23	132.527			194.211	137.858
00:00:12.459	1440787686081			148.248	127.196		
00:00:12.473	1440787686095						
00:00:12.474	1440787686096						
00:00:12.475	1440787686097	171.23	132.527			194.211	137.858
00:00:12.476	1440787686098			148.248	127.196		
00:00:12.491	1440787686113	171.23	132.527			194.211	137.858
00:00:12.492	1440787686114			148.248	127.196		
00:00:12.506	1440787686128						
00:00:12.507	1440787686129						
00:00:12.508	1440787686130	171.23	132.527			194.211	137.858
00:00:12.509	1440787686131			148.248	127.196		
00:00:12.525	1440787686147	171.23	132.527			194.211	137.858
00:00:12.526	1440787686148			148.248	127.196		
00:00:12.540	1440787686162						
00:00:12.541	1440787686163	171.23	132.527			194.211	137.858
00:00:12.542	1440787686164			148.248	127.196		
00:00:12.558	1440787686180	171.518	132.001			194.483	137.255
00:00:12.559	1440787686181			148.553	126.748		
00:00:12.573	1440787686195						
00:00:12.574	1440787686196						
00:00:12.575	1440787686197	171.658	132.702			194.648	137.93
00:00:12.576	1440787686198			148.669	127.475		
00:00:12.591	1440787686213	171.891	132.167			194.913	137.418
00:00:12.592	1440787686214			148.868	126.917		
00:00:12.607	1440787686229						
00:00:12.608	1440787686230	172.065	132.608			195.033	137.797
00:00:12.609	1440787686231			149.098	127.418		
00:00:12.625	1440787686247	172.216	132.023			195.185	137.268
00:00:12.626	1440787686248			149.247	126.779		
00:00:12.640	1440787686262						
00:00:12.641	1440787686263	172.329	132.55			195.291	137.806
00:00:12.642	1440787686264			149.368	127.294		
00:00:12.658	1440787686280	172.499	131.929			195.459	137.203
00:00:12.659	1440787686281			149.539	126.655		
00:00:12.673	1440787686295						
00:00:12.674	1440787686296						
00:00:12.675	1440787686297	172.625	132.463			195.549	137.754
00:00:12.676	1440787686298			149.702	127.172		
00:00:12.691	1440787686313	172.558	131.881			195.49	137.162
00:00:12.692	1440787686314			149.625	126.601		
00:00:12.707	1440787686329						
00:00:12.708	1440787686330	171.589	132.147			194.402	137.456
00:00:12.709	1440787686331			148.776	126.839		
00:00:12.725	1440787686347	172.105	131.582			194.889	136.913
00:00:12.726	1440787686348			149.321	126.25		
00:00:12.740	1440787686362						
00:00:12.741	1440787686363	172.232	132.041			195.057	137.367
00:00:12.742	1440787686364			149.408	126.714		
00:00:12.758	1440787686380	172.405	131.365			195.232	136.782
00:00:12.759	1440787686381			149.577	125.948		
00:00:12.773	1440787686395						
00:00:12.774	1440787686396						
00:00:12.775	1440787686397	172.518	131.872			195.324	137.255
00:00:12.776	1440787686398			149.713	126.49		
00:00:12.791	1440787686413	172.753	131.26			195.515	136.692
00:00:12.792	1440787686414			149.991	125.828		
00:00:12.806	1440787686428						
00:00:12.807	1440787686429						
00:00:12.808	1440787686430	172.867	131.748			195.654	137.197
00:00:12.809	1440787686431			150.079	126.299		
00:00:12.825	1440787686447	172.977	131.085			195.796	136.602
00:00:12.826	1440787686448			150.158	125.569		
00:00:12.840	1440787686462						
00:00:12.841	1440787686463	173.025	131.577			195.775	137.045
00:00:12.842	1440787686464			150.275	126.11		
00:00:12.858	1440787686480	173.215	130.996			195.988	136.521
00:00:12.859	1440787686481			150.443	125.472		
00:00:12.873	1440787686495						
00:00:12.874	1440787686496						
00:00:12.875	1440787686497	173.245	131.498			195.952	137.064
00:00:12.876	1440787686498			150.537	125.932		
00:00:12.891	1440787686513	173.384	130.754			196.192	136.261
00:00:12.892	1440787686514			150.575	125.246		
00:00:12.906	1440787686528						
00:00:12.907	1440787686529						
00:00:12.908	1440787686530	173.556	131.265			196.313	136.838
00:00:12.909	1440787686531			150.799	125.691		
00:00:12.925	1440787686547	173.766	130.652			196.503	136.252
00:00:12.926	1440787686548			151.028	125.052		
00:00:12.939	1440787686561						
00:00:12.940	1440787686562						
00:00:12.941	1440787686563	174.906	131.242			197.442	136.816
00:00:12.942	1440787686564			152.37	125.668		
00:00:12.958	1440787686580	175.441	130.705			198.02	136.194
00:00:12.959	1440787686581			152.861	125.216		
00:00:12.974	1440787686596						
00:00:12.975	1440787686597	175.614	131.227			198.123	136.674
00:00:12.976	1440787686598			153.105	125.781		
00:00:12.991	1440787686613	175.883	130.647			198.485	136.121
00:00:12.992	1440787686614			153.281	125.173		
00:00:13.007	1440787686629						
00:00:13.008	1440787686630	176.101	131.188			198.709	136.696
00:00:13.009	1440787686631			153.493	125.68		
00:00:13.025	1440787686647	176.455	130.482			198.988	135.958
00:00:13.026	1440787686648			153.921	125.005		
00:00:13.040	1440787686662						
00:00:13.041	1440787686663	176.569	131.012			199.145	136.535
00:00:13.042	1440787686664			153.993	125.489		
00:00:13.058	1440787686680	176.691	130.38			199.118	135.869
00:00:13.059	1440787686681			154.264	124.891		
00:00:13.073	1440787686695						
00:00:13.074	1440787686696						
00:00:13.075	1440787686697	177.006	130.949			199.562	136.395
00:00:13.076	1440787686698			154.451	125.502		
00:00:13.091	1440787686713	177.209	130.375			199.649	135.81
00:00:13.092	1440787686714			154.769	124.941		
00:00:13.106	1440787686728						
00:00:13.107	1440787686729						
00:00:13.108	1440787686730	177.392	130.92			199.878	136.399
00:00:13.109	1440787686731			154.906	125.442		
00:00:13.125	1440787686747	177.603	130.297			200.067	135.787
00:00:13.126	1440787686748			155.14	124.807		
00:00:13.140	1440787686762						
00:00:13.141	1440787686763	177.759	130.849			200.224	136.291
00:00:13.142	1440787686764			155.293	125.407		
00:00:13.158	1440787686780	177.709	130.21			200.066	135.649
00:00:13.159	1440787686781			155.352	124.77		
00:00:13.174	1440787686796						
00:00:13.175	1440787686797	177.882	130.803			200.357	136.236
00:00:13.176	1440787686798			155.407	125.37		
00:00:13.191	1440787686813	178.167	130.132			200.475	135.591
00:00:13.192	1440787686814			155.859	124.672		
00:00:13.207	1440787686829						
00:00:13.208	1440787686830	178.735	130.74			201.01	136.19
00:00:13.209	1440787686831			156.46	125.291		
00:00:13.225	1440787686847	178.805	130.013			201.021	135.411
00:00:13.226	1440787686848			156.59	124.615		
00:00:13.240	1440787686862						
00:00:13.241	1440787686863	178.911	130.527			201.116	136.03
00:00:13.242	1440787686864			156.707	125.023		
00:00:13.258	1440787686880	179.124	129.887			201.43	135.342
00:00:13.259	1440787686881			156.818	124.433		
00:00:13.273	1440787686895						
00:00:13.274	1440787686896						
00:00:13.275	1440787686897	179.303	130.444			201.51	135.852
00:00:13.276	1440787686898			157.095	125.037		
00:00:13.291	1440787686913	179.457	129.721			201.71	135.201
00:00:13.292	1440787686914			157.205	124.241		
00:00:13.306	1440787686928						
00:00:13.307	1440787686929						
00:00:13.308	1440787686930	179.512	130.258			201.699	135.736
00:00:13.309	1440787686931			157.324	124.78		
00:00:13.325	1440787686947	179.637	129.536			201.797	134.989
00:00:13.326	1440787686948			157.476	124.083		
00:00:13.339	1440787686961						
00:00:13.340	1440787686962						
00:00:13.341	1440787686963	179.835	130.123			202.068	135.514
00:00:13.342	1440787686964			157.602	124.732		
00:00:13.358	1440787686980	179.937	129.361			202.141	134.764
00:00:13.359	1440787686981			157.734	123.958		
00:00:13.374	1440787686996						
00:00:13.375	1440787686997	180.067	129.938			202.216	135.378
00:00:13.376	1440787686998			157.917	124.497		
00:00:13.391	1440787687013	180.215	129.297			202.359	134.655
00:00:13.392	1440787687014			158.071	123.939		
00:00:13.407	1440787687029						
00:00:13.408	1440787687030	180.483	129.912			202.604	135.267
00:00:13.409	1440787687031			158.361	124.557		
00:00:13.425	1440787687047	181.744	130.215			203.774	135.479
00:00:13.426	1440787687048			159.713	124.95		
00:00:13.440	1440787687062						
00:00:13.441	1440787687063	181.871	131.093			203.913	136.446
00:00:13.442	1440787687064			159.83	125.74		
00:00:13.458	1440787687080	182.086	130.364			204.074	135.63
00:00:13.459	1440787687081			160.099	125.099		
00:00:13.474	1440787687096						
00:00:13.475	1440787687097	182.161	130.93			204.217	136.218
00:00:13.476	1440787687098			160.106	125.643		
00:00:13.491	1440787687113	182.32	130.264			204.242	135.504
00:00:13.492	1440787687114			160.398	125.024		
00:00:13.507	1440787687129						
00:00:13.508	1440787687130	182.507	130.772			204.52	136.027
00:00:13.509	1440787687131			160.495	125.517		
00:00:13.525	1440787687147	182.633	129.989			204.59	135.25
00:00:13.526	1440787687148			160.676	124.727		
00:00:13.540	1440787687162						
00:00:13.541	1440787687163	182.781	130.449			204.859	135.715
00:00:13.542	1440787687164			160.703	125.183		
00:00:13.558	1440787687180	182.915	129.869			204.907	135.122
00:00:13.559	1440787687181			160.923	124.615		
00:00:13.574	1440787687196						
00:00:13.575	1440787687197	183.073	130.352			205.146	135.606
00:00:13.576	1440787687198			160.999	125.097		
00:00:13.591	1440787687213	183.143	129.629			205.091	134.874
00:00:13.592	1440787687214			161.195	124.384		
00:00:13.607	1440787687229						
00:00:13.608	1440787687230	183.266	130.098			205.288	135.345
00:00:13.609	1440787687231			161.244	124.85		
00:00:13.625	1440787687247	183.413	129.379			205.422	134.613
00:00:13.626	1440787687248			161.405	124.144		
00:00:13.640	1440787687262						
00:00:13.641	1440787687263	183.507	129.816			205.501	135.043
00:00:13.642	1440787687264			161.513	124.589		
00:00:13.658	1440787687280	183.645	129.019			205.554	134.213
00:00:13.659	1440787687281			161.735	123.826		
00:00:13.674	1440787687296						
00:00:13.675	1440787687297	183.804	129.58			205.76	134.774
00:00:13.676	1440787687298			161.847	124.387		
00:00:13.691	1440787687313	183.867	128.698			205.75	133.889
00:00:13.692	1440787687314			161.983	123.508		
00:00:13.707	1440787687329						
00:00:13.708	1440787687330	184.117	129.199			206.053	134.323
00:00:13.709	1440787687331			162.18	124.074		
00:00:13.725	1440787687347	184.278	128.433			206.128	133.63
00:00:13.726	1440787687348			162.427	123.237		
00:00:13.740	1440787687362						
00:00:13.741	1440787687363	184.358	128.722			206.219	133.895
00:00:13.742	1440787687364			162.497	123.549		
00:00:13.758	1440787687380	184.579	127.904			206.404	133.02
00:00:13.759	1440787687381			162.755	122.787		
00:00:13.774	1440787687396						
00:00:13.775	1440787687397	184.753	128.253			206.513	133.392
00:00:13.776	1440787687398			162.992	123.113		
00:00:13.791	1440787687413	184.836	127.545			206.564	132.749
00:00:13.792	1440787687414			163.107	122.341		
00:00:13.807	1440787687429						
00:00:13.808	1440787687430	185.001	127.962			206.672	133.078
00:00:13.809	1440787687431			163.33	122.846		
00:00:13.825	1440787687447	185.103	127.426			206.761	132.562
00:00:13.826	1440787687448			163.445	122.29		
00:00:13.840	1440787687462						
00:00:13.841	1440787687463	185.657	128.281			207.228	133.466
00:00:13.842	1440787687464			164.086	123.096		
00:00:13.858	1440787687480	185.682	127.538			207.202	132.75
00:00:13.859	1440787687481			164.162	122.325		
00:00:13.874	1440787687496						
00:00:13.875	1440787687497	185.844	128.028			207.388	133.19
00:00:13.876	1440787687498			164.301	122.865		
00:00:13.891	1440787687513	185.847	127.33			207.441	132.569
00:00:13.892	1440787687514			164.252	122.091		
00:00:13.907	1440787687529						
00:00:13.908	1440787687530	185.92	127.775			207.454	132.937
00:00:13.909	1440787687531			164.385	122.613		
00:00:13.925	1440787687547	185.915	127.101			207.455	132.294
00:00:13.926	1440787687548			164.375	121.908		
00:00:13.940	1440787687562						
00:00:13.941	1440787687563	185.999	127.652			207.462	132.8
00:00:13.942	1440787687564			164.535	122.503		
00:00:13.958	1440787687580	186.039	126.965			207.455	132.208
00:00:13.959	1440787687581			164.622	121.721		
00:00:13.974	1440787687596						
00:00:13.975	1440787687597	186.048	127.408			207.419	132.589
00:00:13.976	1440787687598			164.676	122.227		
00:00:13.991	1440787687613	186.144	126.774			207.54	131.964
00:00:13.992	1440787687614			164.747	121.584		
00:00:14.007	1440787687629						
00:00:14.008	1440787687630	186.185	127.292			207.561	132.426
00:00:14.009	1440787687631			164.809	122.159		
00:00:14.025	1440787687647	186.253	126.573			207.52	131.692
00:00:14.026	1440787687648			164.986	121.455		
00:00:14.040	1440787687662						
00:00:14.041	1440787687663	186.299	127.122			207.595	132.251
00:00:14.042	1440787687664			165.004	121.993		
00:00:14.058	1440787687680	186.365	126.459			207.659	131.597
00:00:14.059	1440787687681			165.071	121.322		
00:00:14.074	1440787687696						
00:00:14.075	1440787687697	186.441	126.935			207.632	132.06
00:00:14.076	1440787687698			165.249	121.809		
00:00:14.091	1440787687713	186.588	126.282			207.75	131.462
00:00:14.092	1440787687714			165.426	121.102		
00:00:14.107	1440787687729						
00:00:14.108	1440787687730	187.271	127.253			208.289	132.374
00:00:14.109	1440787687731			166.252	122.132		
00:00:14.125	1440787687747	187.267	126.515			208.375	131.643
00:00:14.126	1440787687748			166.159	121.387		
00:00:14.140	1440787687762						
00:00:14.141	1440787687763	187.363	127.104			208.372	132.258
00:00:14.142	1440787687764			166.355	121.95		
