rec_time	UTC	Dikablis Professional_Eye Data_Original_Pupil X	Dikablis Professional_Eye Data_Original_Pupil Y	Dikablis Professional_Eye Data_Original_Left Eye_Pupil X	Dikablis Professional_Eye Data_Original_Left Eye_Pupil Y	Dikablis Professional_Eye Data_Original_Right Eye_Pupil X	Dikablis Professional_Eye Data_Original_Right Eye_Pupil Y
00:00:07.199	1440787373872	166.094	133.267	143.823	132.278		
00:00:07.204	1440787373877					188.365	134.257
00:00:07.206	1440787373879						
00:00:07.216	1440787373889	166.293	133.75	143.912	132.81		
00:00:07.221	1440787373894					188.674	134.689
00:00:07.233	1440787373906	166.36	133.103	143.901	132.127		
00:00:07.238	1440787373911					188.82	134.078
00:00:07.240	1440787373913						
00:00:07.249	1440787373922	166.386	133.647	143.893	132.719		
00:00:07.254	1440787373927					188.879	134.575
00:00:07.266	1440787373939	166.423	132.907	143.867	131.769		
00:00:07.271	1440787373944					188.978	134.046
00:00:07.273	1440787373946						
00:00:07.283	1440787373956	166.572	133.452	144.028	132.286		
00:00:07.288	1440787373961					189.115	134.618
00:00:07.299	1440787373972	166.595	132.9	144.055	131.779		
00:00:07.304	1440787373977					189.135	134.022
00:00:07.306	1440787373979						
00:00:07.316	1440787373989	166.753	133.596	144.118	132.501		
00:00:07.321	1440787373994					189.388	134.691
00:00:07.333	1440787374006	166.665	133.102	143.988	132.031		
00:00:07.338	1440787374011					189.343	134.174
00:00:07.340	1440787374013						
00:00:07.349	1440787374022	166.702	133.654	144.056	132.524		
00:00:07.354	1440787374027					189.347	134.783
00:00:07.366	1440787374039	166.598	133.131	143.924	132.051		
00:00:07.371	1440787374044					189.272	134.212
00:00:07.373	1440787374046						
00:00:07.383	1440787374056	166.742	133.803	143.978	132.607		
00:00:07.388	1440787374061					189.507	134.999
00:00:07.399	1440787374072	166.588	133.39	143.668	132.204		
00:00:07.404	1440787374077					189.507	134.576
00:00:07.406	1440787374079						
00:00:07.416	1440787374089	166.537	134.088	143.672	132.887		
00:00:07.421	1440787374094					189.401	135.29
00:00:07.433	1440787374106	166.536	133.693	143.453	132.623		
00:00:07.438	1440787374111					189.618	134.763
00:00:07.440	1440787374113						
00:00:07.449	1440787374122	166.567	134.374	143.638	133.078		
00:00:07.454	1440787374127					189.496	135.669
00:00:07.466	1440787374139	166.564	133.796	143.545	132.538		
00:00:07.471	1440787374144					189.583	135.054
00:00:07.473	1440787374146						
00:00:07.483	1440787374156	166.54	134.762	143.451	133.621		
00:00:07.488	1440787374161					189.629	135.903
00:00:07.499	1440787374172	167.285	134.016	144.257	132.806		
00:00:07.504	1440787374177					190.312	135.226
00:00:07.506	1440787374179						
00:00:07.516	1440787374189	167.169	134.802	144.153	133.678		
00:00:07.521	1440787374194					190.185	135.927
00:00:07.533	1440787374206	167.219	134.051	144.107	132.713		
00:00:07.538	1440787374211					190.331	135.389
00:00:07.539	1440787374212						
00:00:07.540	1440787374213						
00:00:07.549	1440787374222	167.092	134.939	144.006	133.669		
00:00:07.554	1440787374227					190.178	136.209
00:00:07.566	1440787374239	167.141	134.433	144.087	133.066		
00:00:07.571	1440787374244					190.196	135.8
00:00:07.573	1440787374246						
00:00:07.583	1440787374256	166.987	135.055	143.861	133.788		
00:00:07.588	1440787374261					190.113	136.322
00:00:07.599	1440787374272	166.993	134.625	143.767	133.382		
00:00:07.604	1440787374277					190.218	135.868
00:00:07.606	1440787374279						
00:00:07.616	1440787374289	166.876	135.178	143.655	133.931		
00:00:07.621	1440787374294					190.098	136.424
00:00:07.633	1440787374306	166.89	134.923	143.648	133.825		
00:00:07.638	1440787374311					190.133	136.021
00:00:07.640	1440787374313						
00:00:07.649	1440787374322	166.34	135.712	143.282	134.476		
00:00:07.654	1440787374327					189.397	136.949
00:00:07.666	1440787374339	165.818	135.186	142.528	133.955		
00:00:07.671	1440787374344					189.108	136.418
00:00:07.673	1440787374346						
00:00:07.683	1440787374356	165.826	135.987	142.361	134.903		
00:00:07.688	1440787374361					189.29	137.07
00:00:07.699	1440787374372	165.928	135.436	142.548	134.242		
00:00:07.704	1440787374377					189.308	136.631
00:00:07.706	1440787374379						
00:00:07.716	1440787374389	165.873	135.931	142.497	134.791		
00:00:07.721	1440787374394					189.249	137.072
00:00:07.733	1440787374406	165.796	135.556	142.252	134.422		
00:00:07.738	1440787374411					189.341	136.689
00:00:07.739	1440787374412						
00:00:07.740	1440787374413						
00:00:07.749	1440787374422	165.856	136.039	142.407	134.993		
00:00:07.754	1440787374427					189.305	137.084
00:00:07.766	1440787374439	165.81	135.605	142.195	134.58		
00:00:07.771	1440787374444					189.424	136.631
00:00:07.773	1440787374446						
00:00:07.783	1440787374456	165.781	135.984	142.294	134.885		
00:00:07.788	1440787374461					189.267	137.083
00:00:07.799	1440787374472	165.87	135.495	142.301	134.35		
00:00:07.804	1440787374477					189.439	136.641
00:00:07.806	1440787374479						
00:00:07.816	1440787374489	165.753	136.041	142.201	134.979		
00:00:07.821	1440787374494					189.304	137.103
00:00:07.833	1440787374506	165.84	135.493	142.251	134.322		
00:00:07.838	1440787374511					189.429	136.664
00:00:07.839	1440787374512						
00:00:07.840	1440787374513						
00:00:07.849	1440787374522	165.687	136.137	142.105	135.118		
00:00:07.854	1440787374527					189.27	137.155
00:00:07.866	1440787374539	164.939	135.491	141.469	134.459		
00:00:07.871	1440787374544					188.409	136.524
00:00:07.873	1440787374546						
00:00:07.883	1440787374556	164.765	136.011	141.115	135.036		
00:00:07.888	1440787374561					188.415	136.985
00:00:07.899	1440787374572	164.915	135.412	141.328	134.344		
00:00:07.904	1440787374577					188.503	136.481
00:00:07.906	1440787374579						
00:00:07.916	1440787374589	164.852	136.001	141.199	134.944		
00:00:07.921	1440787374594					188.505	137.058
00:00:07.933	1440787374606	164.947	135.445	141.217	134.339		
00:00:07.938	1440787374611					188.677	136.552
00:00:07.940	1440787374613						
00:00:07.949	1440787374622	164.902	136.075	141.126	135.035		
00:00:07.954	1440787374627					188.678	137.114
00:00:07.966	1440787374639	165.01	135.331	141.277	134.158		
00:00:07.971	1440787374644					188.743	136.503
00:00:07.973	1440787374646						
00:00:07.983	1440787374656	165.059	135.91	141.331	134.66		
00:00:07.988	1440787374661					188.786	137.16
00:00:07.999	1440787374672	165.139	135.307	141.39	134.112		
00:00:08.004	1440787374677					188.888	136.501
00:00:08.006	1440787374679						
00:00:08.016	1440787374689	165.016	136.103	141.105	135.052		
00:00:08.021	1440787374694					188.926	137.154
00:00:08.033	1440787374706	165.142	135.517	141.306	134.396		
00:00:08.038	1440787374711					188.977	136.639
00:00:08.040	1440787374713						
00:00:08.049	1440787374722	165.1	135.977	141.35	134.702		
00:00:08.054	1440787374727					188.851	137.252
00:00:08.066	1440787374739	165.19	135.638	141.229	134.487		
00:00:08.071	1440787374744					189.151	136.789
00:00:08.073	1440787374746						
00:00:08.083	1440787374756	165.143	136.037	141.284	134.679		
00:00:08.088	1440787374761					189.003	137.394
00:00:08.099	1440787374772	165.152	135.694	141.267	134.556		
00:00:08.104	1440787374777					189.037	136.833
00:00:08.106	1440787374779						
00:00:08.116	1440787374789	165.12	136.299	141.181	135.163		
00:00:08.121	1440787374794					189.059	137.434
00:00:08.133	1440787374806	165.213	135.697	141.24	134.533		
00:00:08.138	1440787374811					189.187	136.862
00:00:08.140	1440787374813						
00:00:08.149	1440787374822	165.191	136.19	141.317	134.965		
00:00:08.154	1440787374827					189.064	137.415
00:00:08.166	1440787374839	165.155	135.496	141.275	134.226		
00:00:08.171	1440787374844					189.034	136.766
00:00:08.173	1440787374846						
00:00:08.183	1440787374856	165.145	136.111	141.207	134.755		
00:00:08.188	1440787374861					189.083	137.466
00:00:08.199	1440787374872	165.107	135.681	141.047	134.422		
00:00:08.204	1440787374877					189.166	136.941
00:00:08.206	1440787374879						
00:00:08.216	1440787374889	165.088	136.145	141.136	134.845		
00:00:08.221	1440787374894					189.039	137.446
00:00:08.233	1440787374906	165.492	135.561	141.418	134.332		
00:00:08.238	1440787374911					189.566	136.789
00:00:08.240	1440787374913						
00:00:08.249	1440787374922	167.306	135.655	143.523	134.62		
00:00:08.254	1440787374927					191.089	136.69
00:00:08.266	1440787374939	167.355	134.855	143.847	133.582		
00:00:08.271	1440787374944					190.864	136.127
00:00:08.273	1440787374946						
00:00:08.283	1440787374956	167.301	135.578	143.651	134.255		
00:00:08.288	1440787374961					190.952	136.901
00:00:08.299	1440787374972	167.376	134.767	143.804	133.428		
00:00:08.304	1440787374977					190.948	136.105
00:00:08.306	1440787374979						
00:00:08.316	1440787374989	167.303	135.292	143.684	133.862		
00:00:08.321	1440787374994					190.923	136.721
00:00:08.333	1440787375006	167.489	134.642	143.759	133.225		
00:00:08.338	1440787375011					191.218	136.059
00:00:08.340	1440787375013						
00:00:08.349	1440787375022	167.465	135.177	143.863	133.759		
00:00:08.354	1440787375027					191.066	136.594
00:00:08.366	1440787375039	167.638	134.548	143.95	133.176		
00:00:08.371	1440787375044					191.325	135.92
00:00:08.373	1440787375046						
00:00:08.383	1440787375056	167.612	135.298	143.907	134.039		
00:00:08.388	1440787375061					191.316	136.557
00:00:08.399	1440787375072	167.976	134.616	144.261	133.223		
00:00:08.404	1440787375077					191.691	136.01
00:00:08.406	1440787375079						
00:00:08.416	1440787375089	168.013	135.154	144.263	133.766		
00:00:08.421	1440787375094					191.762	136.543
00:00:08.433	1440787375106	168.271	134.364	144.6	132.866		
00:00:08.438	1440787375111					191.943	135.863
00:00:08.439	1440787375112						
00:00:08.440	1440787375113						
00:00:08.449	1440787375122	168.445	134.891	144.739	133.442		
00:00:08.454	1440787375127					192.151	136.339
00:00:08.466	1440787375139	168.609	134.296	144.846	132.907		
00:00:08.471	1440787375144					192.371	135.686
00:00:08.472	1440787375145						
00:00:08.473	1440787375146						
00:00:08.483	1440787375156	168.931	134.748	145.184	133.258		
00:00:08.488	1440787375161					192.678	136.237
00:00:08.499	1440787375172	169.152	134.099	145.356	132.602		
00:00:08.504	1440787375177					192.949	135.596
00:00:08.506	1440787375179						
00:00:08.516	1440787375189	169.43	134.416	145.718	132.766		
00:00:08.521	1440787375194					193.142	136.066
00:00:08.533	1440787375206	174.301	133.389	150.969	130.893		
00:00:08.538	1440787375211					197.633	135.885
00:00:08.539	1440787375212						
00:00:08.540	1440787375213						
00:00:08.549	1440787375222	174.301	133.389	150.969	130.893		
00:00:08.554	1440787375227					197.633	135.885
00:00:08.566	1440787375239	174.301	133.389	150.969	130.893		
00:00:08.571	1440787375244					197.633	135.885
00:00:08.572	1440787375245						
00:00:08.573	1440787375246						
00:00:08.583	1440787375256	174.301	133.389	150.969	130.893		
00:00:08.588	1440787375261					197.633	135.885
00:00:08.599	1440787375272	174.301	133.389	150.969	130.893		
00:00:08.604	1440787375277					197.633	135.885
00:00:08.605	1440787375278						
00:00:08.606	1440787375279						
00:00:08.616	1440787375289	174.301	133.389	150.969	130.893		
00:00:08.621	1440787375294					197.633	135.885
00:00:08.633	1440787375306	174.301	133.389	150.969	130.893		
00:00:08.638	1440787375311					197.633	135.885
00:00:08.640	1440787375313						
00:00:08.649	1440787375322	174.301	133.389	150.969	130.893		
00:00:08.654	1440787375327					197.633	135.885
00:00:08.666	1440787375339	174.301	133.389	150.969	130.893		
00:00:08.671	1440787375344					197.633	135.885
00:00:08.673	1440787375346						
00:00:08.683	1440787375356	174.301	133.389	150.969	130.893		
00:00:08.688	1440787375361					197.633	135.885
00:00:08.699	1440787375372	174.301	133.389	150.969	130.893		
00:00:08.704	1440787375377					197.633	135.885
00:00:08.706	1440787375379						
00:00:08.716	1440787375389	174.301	133.389	150.969	130.893		
00:00:08.721	1440787375394					197.633	135.885
00:00:08.733	1440787375406	174.301	133.389	150.969	130.893		
00:00:08.738	1440787375411					197.633	135.885
00:00:08.739	1440787375412						
00:00:08.740	1440787375413						
00:00:08.749	1440787375422	174.301	133.389	150.969	130.893		
00:00:08.754	1440787375427					197.633	135.885
00:00:08.766	1440787375439	174.301	133.389	150.969	130.893		
00:00:08.771	1440787375444					197.633	135.885
00:00:08.773	1440787375446						
00:00:08.783	1440787375456	174.301	133.389	150.969	130.893		
00:00:08.788	1440787375461					197.633	135.885
00:00:08.799	1440787375472	174.301	133.389	150.969	130.893		
00:00:08.804	1440787375477					197.633	135.885
00:00:08.806	1440787375479						
00:00:08.816	1440787375489	174.301	133.389	150.969	130.893		
00:00:08.821	1440787375494					197.633	135.885
00:00:08.833	1440787375506	174.301	133.389	150.969	130.893		
00:00:08.838	1440787375511					197.633	135.885
00:00:08.839	1440787375512						
00:00:08.840	1440787375513						
00:00:08.849	1440787375522	174.301	133.389	150.969	130.893		
00:00:08.854	1440787375527					197.633	135.885
00:00:08.866	1440787375539	174.301	133.389	150.969	130.893		
00:00:08.871	1440787375544					197.633	135.885
00:00:08.873	1440787375546						
00:00:08.883	1440787375556	174.301	133.389	150.969	130.893		
00:00:08.888	1440787375561					197.633	135.885
00:00:08.899	1440787375572	174.301	133.389	150.969	130.893		
00:00:08.904	1440787375577					197.633	135.885
00:00:08.906	1440787375579						
00:00:08.916	1440787375589	174.301	133.389	150.969	130.893		
00:00:08.921	1440787375594					197.633	135.885
00:00:08.933	1440787375606	174.301	133.389	150.969	130.893		
00:00:08.938	1440787375611					197.633	135.885
00:00:08.940	1440787375613						
00:00:08.949	1440787375622	174.301	133.389	150.969	130.893		
00:00:08.954	1440787375627					197.633	135.885
00:00:08.966	1440787375639	174.301	133.389	150.969	130.893		
00:00:08.971	1440787375644					197.633	135.885
00:00:08.973	1440787375646						
00:00:08.983	1440787375656	174.301	133.389	150.969	130.893		
00:00:08.988	1440787375661					197.633	135.885
00:00:08.999	1440787375672	174.301	133.389	150.969	130.893		
00:00:09.004	1440787375677					197.633	135.885
00:00:09.006	1440787375679						
00:00:09.016	1440787375689	174.301	133.389	150.969	130.893		
00:00:09.021	1440787375694					197.633	135.885
00:00:09.033	1440787375706	174.183	132.708	150.847	130.124		
00:00:09.038	1440787375711					197.519	135.292
00:00:09.040	1440787375713						
00:00:09.049	1440787375722	174.165	133.253	150.833	130.656		
00:00:09.054	1440787375727					197.496	135.849
00:00:09.066	1440787375739	173.259	132.565	150.165	129.844		
00:00:09.071	1440787375744					196.354	135.286
00:00:09.073	1440787375746						
00:00:09.083	1440787375756	172.809	133.078	149.515	130.289		
00:00:09.088	1440787375761					196.104	135.867
00:00:09.099	1440787375772	172.859	132.399	149.535	129.46		
00:00:09.104	1440787375777					196.183	135.337
00:00:09.106	1440787375779						
00:00:09.116	1440787375789	172.653	132.964	149.39	130.019		
00:00:09.121	1440787375794					195.916	135.91
00:00:09.133	1440787375806	172.492	132.207	149.122	129.196		
00:00:09.138	1440787375811					195.861	135.217
00:00:09.140	1440787375813						
00:00:09.149	1440787375822	172.385	132.742	149.034	129.537		
00:00:09.154	1440787375827					195.736	135.946
00:00:09.166	1440787375839	172.39	132.097	149.005	128.918		
00:00:09.171	1440787375844					195.774	135.277
00:00:09.173	1440787375846						
00:00:09.183	1440787375856	172.173	132.525	148.794	129.248		
00:00:09.188	1440787375861					195.553	135.802
00:00:09.199	1440787375872	172.136	131.891	148.8	128.56		
00:00:09.204	1440787375877					195.472	135.222
00:00:09.206	1440787375879						
00:00:09.216	1440787375889	172.097	132.348	148.719	128.999		
00:00:09.221	1440787375894					195.476	135.696
00:00:09.233	1440787375906	172.083	131.759	148.713	128.31		
00:00:09.238	1440787375911					195.452	135.208
00:00:09.240	1440787375913						
00:00:09.249	1440787375922	172.082	132.2	148.69	128.714		
00:00:09.254	1440787375927					195.474	135.686
00:00:09.266	1440787375939	173.684	131.414	150.13	128.012		
00:00:09.271	1440787375944					197.238	134.816
00:00:09.273	1440787375946						
00:00:09.283	1440787375956	174.006	131.971	150.922	128.538		
00:00:09.288	1440787375961					197.091	135.403
00:00:09.299	1440787375972	174.078	131.331	150.864	127.996		
00:00:09.304	1440787375977					197.293	134.667
00:00:09.306	1440787375979						
00:00:09.316	1440787375989	174.157	131.866	151.027	128.44		
00:00:09.321	1440787375994					197.288	135.293
00:00:09.333	1440787376006	174.264	131.198	151.09	127.764		
00:00:09.338	1440787376011					197.437	134.631
00:00:09.340	1440787376013						
00:00:09.349	1440787376022	174.291	131.728	151.121	128.234		
00:00:09.354	1440787376027					197.46	135.222
00:00:09.366	1440787376039	174.469	131.096	151.27	127.537		
00:00:09.371	1440787376044					197.668	134.655
00:00:09.373	1440787376046						
00:00:09.383	1440787376056	174.61	131.699	151.354	128.146		
00:00:09.388	1440787376061					197.865	135.252
00:00:09.399	1440787376072	174.653	131.013	151.485	127.434		
00:00:09.404	1440787376077					197.82	134.591
00:00:09.406	1440787376079						
00:00:09.416	1440787376089	174.86	131.679	151.63	128.071		
00:00:09.421	1440787376094					198.09	135.288
00:00:09.433	1440787376106	174.863	130.909	151.695	127.336		
00:00:09.438	1440787376111					198.032	134.483
00:00:09.439	1440787376112						
00:00:09.440	1440787376113						
00:00:09.449	1440787376122	175.013	131.558	151.819	127.946		
00:00:09.454	1440787376127					198.206	135.17
00:00:09.466	1440787376139	175.101	130.944	151.954	127.303		
00:00:09.471	1440787376144					198.249	134.584
00:00:09.473	1440787376146						
00:00:09.483	1440787376156	175.24	131.532	152.057	127.835		
00:00:09.488	1440787376161					198.423	135.228
00:00:09.499	1440787376172	175.352	130.836	152.272	127.139		
00:00:09.504	1440787376177					198.432	134.533
00:00:09.506	1440787376179						
00:00:09.516	1440787376189	175.548	131.514	152.415	127.829		
00:00:09.521	1440787376194					198.681	135.2
00:00:09.533	1440787376206	175.62	130.798	152.506	127.159		
00:00:09.538	1440787376211					198.734	134.438
00:00:09.539	1440787376212						
00:00:09.540	1440787376213						
00:00:09.549	1440787376222	175.748	131.385	152.641	127.692		
00:00:09.554	1440787376227					198.856	135.077
00:00:09.566	1440787376239	175.857	130.891	152.783	127.137		
00:00:09.571	1440787376244					198.93	134.644
00:00:09.573	1440787376246						
00:00:09.583	1440787376256	176.336	132.155	153.359	128.475		
00:00:09.588	1440787376261					199.314	135.834
00:00:09.599	1440787376272	176.471	131.437	153.586	127.78		
00:00:09.604	1440787376277					199.355	135.095
00:00:09.606	1440787376279						
00:00:09.616	1440787376289	176.539	132.064	153.622	128.388		
00:00:09.621	1440787376294					199.456	135.74
00:00:09.633	1440787376306	176.636	131.361	153.752	127.742		
00:00:09.638	1440787376311					199.519	134.981
00:00:09.640	1440787376313						
00:00:09.649	1440787376322	176.78	131.93	153.866	128.257		
00:00:09.654	1440787376327					199.693	135.603
00:00:09.666	1440787376339	176.821	131.251	153.917	127.61		
00:00:09.671	1440787376344					199.725	134.892
00:00:09.673	1440787376346						
00:00:09.683	1440787376356	176.921	131.811	154.058	128.09		
00:00:09.688	1440787376361					199.785	135.532
00:00:09.699	1440787376372	176.963	131.198	154.103	127.529		
00:00:09.704	1440787376377					199.823	134.868
00:00:09.706	1440787376379						
00:00:09.716	1440787376389	177.079	131.767	154.218	127.985		
00:00:09.721	1440787376394					199.939	135.549
00:00:09.733	1440787376406	177.106	131.116	154.282	127.356		
00:00:09.738	1440787376411					199.93	134.876
00:00:09.739	1440787376412						
00:00:09.740	1440787376413						
00:00:09.749	1440787376422	177.324	131.677	154.428	127.857		
00:00:09.754	1440787376427					200.22	135.496
00:00:09.766	1440787376439	178.328	130.93	155.191	127.22		
00:00:09.771	1440787376444					201.465	134.64
00:00:09.773	1440787376446						
00:00:09.783	1440787376456	179.626	131.375	156.989	127.574		
00:00:09.788	1440787376461					202.263	135.176
00:00:09.799	1440787376472	179.496	130.732	156.749	126.936		
00:00:09.804	1440787376477					202.244	134.529
00:00:09.806	1440787376479						
00:00:09.816	1440787376489	179.591	131.196	156.872	127.35		
00:00:09.821	1440787376494					202.31	135.041
00:00:09.833	1440787376506	179.657	130.424	156.918	126.552		
00:00:09.838	1440787376511					202.395	134.296
00:00:09.839	1440787376512						
00:00:09.840	1440787376513						
00:00:09.849	1440787376522	179.638	131.016	156.859	127.195		
00:00:09.854	1440787376527					202.417	134.837
00:00:09.866	1440787376539	179.631	130.398	156.894	126.543		
00:00:09.871	1440787376544					202.368	134.254
00:00:09.873	1440787376546						
00:00:09.883	1440787376556	179.648	130.892	156.869	127.008		
00:00:09.888	1440787376561					202.426	134.776
00:00:09.899	1440787376572	179.78	130.154	157.073	126.261		
00:00:09.904	1440787376577					202.487	134.047
00:00:09.906	1440787376579						
00:00:09.916	1440787376589	179.843	130.712	157.068	126.752		
00:00:09.921	1440787376594					202.617	134.673
00:00:09.933	1440787376606	179.93	130.15	157.225	126.169		
00:00:09.938	1440787376611					202.636	134.132
00:00:09.940	1440787376613						
00:00:09.949	1440787376622	179.953	130.653	157.329	126.737		
00:00:09.954	1440787376627					202.576	134.569
00:00:09.966	1440787376639	180.073	130.011	157.364	126.038		
00:00:09.971	1440787376644					202.781	133.984
00:00:09.973	1440787376646						
00:00:09.983	1440787376656	180.088	130.578	157.377	126.608		
00:00:09.988	1440787376661					202.799	134.549
00:00:09.999	1440787376672	180.193	129.932	157.472	125.987		
00:00:10.004	1440787376677					202.914	133.877
00:00:10.006	1440787376679						
00:00:10.016	1440787376689	180.198	130.452	157.489	126.466		
00:00:10.021	1440787376694					202.906	134.438
00:00:10.033	1440787376706	180.331	129.919	157.535	125.888		
00:00:10.038	1440787376711					203.127	133.95
00:00:10.039	1440787376712						
00:00:10.040	1440787376713						
00:00:10.049	1440787376722	182.076	131.457	159.25	127.332		
00:00:10.054	1440787376727					204.902	135.581
00:00:10.066	1440787376739	182.622	131.281	160.248	127.247		
00:00:10.071	1440787376744					204.995	135.314
00:00:10.072	1440787376745						
00:00:10.073	1440787376746						
00:00:10.083	1440787376756	182.487	131.768	159.974	127.751		
00:00:10.088	1440787376761					205	135.786
00:00:10.099	1440787376772	182.596	131.162	160.144	127.17		
00:00:10.104	1440787376777					205.049	135.153
00:00:10.106	1440787376779						
00:00:10.116	1440787376789	182.658	131.808	160.182	127.846		
00:00:10.121	1440787376794					205.134	135.77
00:00:10.133	1440787376806	182.667	131.205	160.188	127.24		
00:00:10.138	1440787376811					205.146	135.17
00:00:10.139	1440787376812						
00:00:10.140	1440787376813						
00:00:10.149	1440787376822	182.707	131.705	160.246	127.719		
00:00:10.154	1440787376827					205.169	135.692
00:00:10.166	1440787376839	182.738	131.169	160.222	127.135		
00:00:10.171	1440787376844					205.255	135.203
00:00:10.173	1440787376846						
00:00:10.183	1440787376856	182.791	131.72	160.281	127.791		
00:00:10.188	1440787376861					205.301	135.649
00:00:10.199	1440787376872	182.775	131.081	160.383	127.113		
00:00:10.204	1440787376877					205.166	135.049
00:00:10.206	1440787376879						
00:00:10.216	1440787376889	182.776	131.739	160.292	127.825		
00:00:10.221	1440787376894					205.261	135.653
00:00:10.233	1440787376906	182.699	130.995	160.271	127.043		
00:00:10.238	1440787376911					205.127	134.948
00:00:10.239	1440787376912						
00:00:10.240	1440787376913						
00:00:10.249	1440787376922	182.702	131.568	160.179	127.701		
00:00:10.254	1440787376927					205.225	135.435
00:00:10.266	1440787376939	182.687	131.051	160.239	127.145		
00:00:10.271	1440787376944					205.134	134.958
00:00:10.272	1440787376945						
00:00:10.273	1440787376946						
00:00:10.283	1440787376956	182.603	131.569	160.103	127.649		
00:00:10.288	1440787376961					205.103	135.49
00:00:10.299	1440787376972	182.548	130.984	160.076	127.094		
00:00:10.304	1440787376977					205.019	134.874
00:00:10.306	1440787376979						
00:00:10.316	1440787376989	182.502	131.552	159.955	127.685		
00:00:10.321	1440787376994					205.049	135.42
00:00:10.333	1440787377006	182.489	131.87	160.032	127.75		
00:00:10.338	1440787377011					204.947	135.991
00:00:10.340	1440787377013						
00:00:10.349	1440787377022	182.578	133.884	160.199	130.126		
00:00:10.354	1440787377027					204.958	137.642
00:00:10.366	1440787377039	182.542	133.141	160.146	129.279		
00:00:10.371	1440787377044					204.938	137.003
00:00:10.373	1440787377046						
00:00:10.383	1440787377056	182.565	133.878	160.095	130.13		
00:00:10.388	1440787377061					205.034	137.626
00:00:10.399	1440787377072	182.519	133.346	160.113	129.56		
00:00:10.404	1440787377077					204.925	137.132
00:00:10.406	1440787377079						
00:00:10.416	1440787377089	182.43	133.996	160.005	130.295		
00:00:10.421	1440787377094					204.854	137.698
00:00:10.433	1440787377106	182.318	133.429	159.836	129.615		
00:00:10.438	1440787377111					204.801	137.243
00:00:10.440	1440787377113						
00:00:10.449	1440787377122	182.243	134.121	159.723	130.375		
00:00:10.454	1440787377127					204.762	137.868
00:00:10.466	1440787377139	182.119	133.6	159.702	129.827		
00:00:10.471	1440787377144					204.536	137.374
00:00:10.473	1440787377146						
00:00:10.483	1440787377156	181.943	134.179	159.466	130.38		
00:00:10.488	1440787377161					204.42	137.978
00:00:10.499	1440787377172	181.788	133.721	159.368	129.938		
00:00:10.504	1440787377177					204.209	137.504
00:00:10.506	1440787377179						
00:00:10.516	1440787377189	181.611	134.35	159.136	130.509		
00:00:10.521	1440787377194					204.085	138.191
00:00:10.533	1440787377206	181.499	133.838	159.027	130.036		
00:00:10.538	1440787377211					203.971	137.64
00:00:10.539	1440787377212						
00:00:10.540	1440787377213						
00:00:10.549	1440787377222	181.347	134.634	158.813	130.84		
00:00:10.554	1440787377227					203.881	138.427
00:00:10.566	1440787377239	181.225	134.028	158.786	130.227		
00:00:10.571	1440787377244					203.665	137.828
00:00:10.572	1440787377245						
00:00:10.573	1440787377246						
00:00:10.583	1440787377256	181.149	134.756	158.698	130.955		
00:00:10.588	1440787377261					203.599	138.557
00:00:10.599	1440787377272	180.925	134.24	158.478	130.456		
00:00:10.604	1440787377277					203.372	138.024
00:00:10.605	1440787377278						
00:00:10.606	1440787377279						
00:00:10.616	1440787377289	180.883	134.976	158.455	131.207		
00:00:10.621	1440787377294					203.311	138.744
00:00:10.633	1440787377306	180.746	134.477	158.292	130.62		
00:00:10.638	1440787377311					203.2	138.335
00:00:10.640	1440787377313						
00:00:10.649	1440787377322	180.634	135.218	158.143	131.368		
00:00:10.654	1440787377327					203.125	139.067
00:00:10.666	1440787377339	180.543	134.73	158.057	130.98		
00:00:10.671	1440787377344					203.029	138.48
00:00:10.673	1440787377346						
00:00:10.683	1440787377356	180.349	135.419	157.877	131.61		
00:00:10.688	1440787377361					202.821	139.228
00:00:10.699	1440787377372	180.388	135.041	157.906	131.128		
00:00:10.704	1440787377377					202.87	138.954
00:00:10.706	1440787377379						
00:00:10.716	1440787377389	180.84	136.605	158.608	132.69		
00:00:10.721	1440787377394					203.072	140.521
00:00:10.733	1440787377406	180.322	136.084	157.922	132.188		
00:00:10.738	1440787377411					202.722	139.98
00:00:10.740	1440787377413						
00:00:10.749	1440787377422	180.147	136.826	157.863	132.888		
00:00:10.754	1440787377427					202.431	140.763
00:00:10.766	1440787377439	180.032	136.253	157.705	132.308		
00:00:10.771	1440787377444					202.359	140.197
00:00:10.773	1440787377446						
00:00:10.783	1440787377456	179.858	136.966	157.502	132.994		
00:00:10.788	1440787377461					202.213	140.937
00:00:10.799	1440787377472	179.653	136.259	157.362	132.298		
00:00:10.804	1440787377477					201.943	140.221
00:00:10.806	1440787377479						
00:00:10.816	1440787377489	179.418	136.918	157.133	132.918		
00:00:10.821	1440787377494					201.703	140.919
00:00:10.833	1440787377506	179.246	136.269	157.004	132.197		
00:00:10.838	1440787377511					201.489	140.34
00:00:10.840	1440787377513						
00:00:10.849	1440787377522	179.07	136.848	156.786	132.807		
00:00:10.854	1440787377527					201.354	140.89
00:00:10.866	1440787377539	178.904	136.295	156.597	132.188		
00:00:10.871	1440787377544					201.211	140.402
00:00:10.873	1440787377546						
00:00:10.883	1440787377556	178.607	136.942	156.246	132.918		
00:00:10.888	1440787377561					200.968	140.965
00:00:10.899	1440787377572	178.382	136.415	156.056	132.251		
00:00:10.904	1440787377577					200.707	140.578
