rec_time	UTC	Dikablis Professional_Eye Data_Processed Data_Pupil X	Dikablis Professional_Eye Data_Processed Data_Pupil Y	Dikablis Professional_Eye Data_Processed Data_Left Eye_Pupil X	Dikablis Professional_Eye Data_Processed Data_Left Eye_Pupil Y	Dikablis Professional_Eye Data_Processed Data_Right Eye_Pupil X	Dikablis Professional_Eye Data_Processed Data_Right Eye_Pupil Y
00:00:03.000	1440787053113	208.827	144.636			228.615	151.641
00:00:03.005	1440787053118			189.038	137.632		
00:00:03.017	1440787053130	208.455	144.039			228.308	150.522
00:00:03.018	1440787053131						
00:00:03.022	1440787053135			188.601	137.556		
00:00:03.034	1440787053147	208.216	143.505			228.038	150.663
00:00:03.039	1440787053152			188.395	136.348		
00:00:03.050	1440787053163	208.067	143.255			228.003	150.008
00:00:03.052	1440787053165						
00:00:03.055	1440787053168			188.131	136.503		
00:00:03.067	1440787053180	207.843	142.89			227.813	150.239
00:00:03.072	1440787053185			187.873	135.542		
00:00:03.084	1440787053197	207.638	142.637			227.56	149.356
00:00:03.085	1440787053198						
00:00:03.089	1440787053202			187.717	135.918		
00:00:03.100	1440787053213	207.494	142.525			227.451	149.768
00:00:03.105	1440787053218			187.538	135.283		
00:00:03.117	1440787053230	207.322	142.474			227.303	149.21
00:00:03.118	1440787053231						
00:00:03.122	1440787053235			187.34	135.738		
00:00:03.134	1440787053247	207.227	142.184			227.276	149.442
00:00:03.139	1440787053252			187.179	134.926		
00:00:03.150	1440787053263	207.131	142.016			227.135	148.668
00:00:03.152	1440787053265						
00:00:03.155	1440787053268			187.127	135.363		
00:00:03.167	1440787053280	207.056	141.966			227.041	149.125
00:00:03.172	1440787053285			187.072	134.807		
00:00:03.184	1440787053297	206.93	141.649			226.91	148.222
00:00:03.185	1440787053298						
00:00:03.189	1440787053302			186.95	135.076		
00:00:03.200	1440787053313	206.971	141.689			227.085	148.848
00:00:03.205	1440787053318			186.857	134.53		
00:00:03.217	1440787053330	206.731	141.497			226.868	148.153
00:00:03.218	1440787053331						
00:00:03.222	1440787053335			186.595	134.841		
00:00:03.234	1440787053347	206.709	141.549			226.873	148.814
00:00:03.239	1440787053352			186.544	134.284		
00:00:03.250	1440787053363	206.647	141.435			226.787	148.073
00:00:03.251	1440787053364						
00:00:03.252	1440787053365						
00:00:03.255	1440787053368			186.508	134.797		
00:00:03.267	1440787053380	206.639	141.546			226.839	148.821
00:00:03.272	1440787053385			186.439	134.271		
00:00:03.284	1440787053397	206.549	141.389			226.738	148.006
00:00:03.285	1440787053398						
00:00:03.289	1440787053402			186.361	134.772		
00:00:03.300	1440787053413	206.508	141.464			226.758	148.746
00:00:03.305	1440787053418			186.259	134.182		
00:00:03.317	1440787053430	206.437	141.491			226.615	148.205
00:00:03.318	1440787053431						
00:00:03.322	1440787053435			186.259	134.777		
00:00:03.334	1440787053447	206.496	141.57			226.62	148.775
00:00:03.339	1440787053452			186.372	134.364		
00:00:03.350	1440787053463	206.351	141.512			226.528	148.115
00:00:03.352	1440787053465						
00:00:03.355	1440787053468			186.174	134.91		
00:00:03.367	1440787053480	206.32	141.503			226.45	148.762
00:00:03.372	1440787053485			186.19	134.244		
00:00:03.384	1440787053497	206.425	141.477			226.528	148.082
00:00:03.385	1440787053498						
00:00:03.389	1440787053502			186.323	134.872		
00:00:03.400	1440787053513	206.48	141.474			226.602	148.502
00:00:03.405	1440787053518			186.358	134.447		
00:00:03.417	1440787053530	206.435	141.491			226.652	148.078
00:00:03.418	1440787053531						
00:00:03.422	1440787053535			186.218	134.903		
00:00:03.434	1440787053547	206.442	141.494			226.708	148.703
00:00:03.439	1440787053552			186.177	134.285		
00:00:03.450	1440787053563	206.438	141.499			226.651	148.078
00:00:03.452	1440787053565						
00:00:03.455	1440787053568			186.226	134.919		
00:00:03.467	1440787053580	206.503	141.495			226.826	148.644
00:00:03.472	1440787053585			186.179	134.346		
00:00:03.484	1440787053597	206.461	141.415			226.771	147.899
00:00:03.485	1440787053598						
00:00:03.489	1440787053602			186.15	134.931		
00:00:03.500	1440787053613	206.502	141.412			226.83	148.401
00:00:03.505	1440787053618			186.174	134.423		
00:00:03.517	1440787053630	206.53	141.391			226.888	147.813
00:00:03.518	1440787053631						
00:00:03.522	1440787053635			186.172	134.969		
00:00:03.534	1440787053647	206.609	141.61			226.854	148.592
00:00:03.539	1440787053652			186.364	134.629		
00:00:03.550	1440787053663	206.57	141.536			226.849	147.925
00:00:03.552	1440787053665						
00:00:03.555	1440787053668			186.291	135.148		
00:00:03.567	1440787053680	206.561	141.601			226.829	148.509
00:00:03.572	1440787053685			186.292	134.694		
00:00:03.584	1440787053697	206.6	141.566			226.886	147.936
00:00:03.585	1440787053698						
00:00:03.589	1440787053702			186.313	135.196		
00:00:03.600	1440787053713	206.47	141.595			226.735	148.439
00:00:03.605	1440787053718			186.205	134.751		
00:00:03.617	1440787053730	206.416	141.588			226.689	147.884
00:00:03.618	1440787053731						
00:00:03.622	1440787053735			186.143	135.292		
