Trajectories
120
,,Wand:Proximal,,,Wand:Middle,,,Wand:Distal,,,Wand:Tip,,,PastaBox:Top,,,PastaBox:Middle,,,PastaBox:Bottom,,,PastaBox:Side,,,HandRB:Hand1,,,HandRB:Hand2,,,HandRB:Hand3,,,HandRB:Hand4,,,Dikablis:Head1,,,Dikablis:Head2,,,Dikablis:Head3,,,Dikablis:Head4,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
262,0,,,,,,,,,,,,,,,,,,,,,,,,,-314.88,78.134,978.462,-310.33,134.052,999.688,-275.773,72.6729,983.355,-271.539,128.385,1005.24,-239.679,376.293,1559.2,-340.73,337.495,1582.39,-230.694,496.241,1565.66,-325.354,545.059,1588.09
263,0,,,,,,,,,,,,,,,,,,,,,,,,,-314.859,78.1463,978.522,-310.298,133.785,999.858,-275.752,72.6817,983.428,-271.482,128.397,1005.31,-239.679,376.262,1559.19,-340.67,337.476,1582.3,-230.666,496.203,1565.65,-325.316,545.037,1588.07
264,0,,,,,,,,,,,,,,,,,,,,,,,,,-314.811,78.1884,978.66,-310.236,133.731,1000.2,-275.695,72.6954,983.549,-271.412,128.416,1005.4,-239.681,376.225,1559.18,-340.664,337.455,1582.27,-230.633,496.158,1565.63,-325.28,545.022,1588.06
265,0,,,,,,,,,,,,,,,,,,,,,,,,,-314.771,78.2231,978.891,-310.131,134.122,1000.11,-275.616,72.5598,983.854,-271.32,128.454,1005.55,-239.702,376.156,1559.15,-340.716,337.451,1582.33,-230.58,496.098,1565.57,-325.212,545.001,1588.04
266,0,,,,,,,,,,,,,,,,,,,,,,,,,-314.714,78.2673,979.178,-309.997,134.126,1000.4,-275.552,72.7134,983.935,-271.182,128.476,1005.74,-239.73,376.049,1559.12,-340.8,337.455,1582.33,-230.531,495.979,1565.5,-325.116,544.952,1587.98
267,0,,,,,,,,,,,,,,,,,,,,,,,,,-314.573,78.2938,979.532,-309.786,134.138,1000.72,-275.387,72.7388,984.148,-270.927,128.494,1005.96,-239.991,375.831,1559.26,-340.836,337.392,1582.33,-230.408,495.842,1565.39,-324.97,544.867,1587.9
268,0,,,,,,,,,,,,,,,,,,,,,,,,,-314.406,78.3865,979.812,-309.538,134.108,1001.12,-275.146,72.6258,984.486,-270.662,128.407,1006.34,-240.104,375.638,1559.14,-340.894,337.322,1582.29,-230.285,495.611,1565.26,-324.774,544.754,1587.81
269,0,,,,,,,,,,,,,,,,,,,,,,,,,-314.173,78.3136,980.152,-309.242,134.039,1001.58,-274.908,72.6793,984.586,-270.366,128.32,1006.69,-239.911,375.376,1558.84,-341.107,337.22,1582.32,-230.127,495.278,1565.1,-324.525,544.602,1587.67
270,0,,,,,,,,,,,,,,,,,,,,,,,,,-313.912,78.249,980.517,-308.903,133.851,1002.18,-274.66,72.5922,984.727,-270.009,128.127,1007.12,-240.067,374.94,1558.68,-341.255,337.08,1582.27,-230.009,494.806,1564.88,-324.266,544.437,1587.5
271,0,,,,,,,,,,,,,,,,,,,,,,,,,-313.677,78.1547,980.887,-308.534,133.609,1002.98,-274.396,72.4659,984.954,-269.567,127.769,1007.67,-240.284,374.402,1558.47,-341.751,336.903,1582.41,-229.906,494.254,1564.52,-323.911,544.225,1587.28
272,0,,,,,,,,,,,,,,,,,,,,,,,,,-313.376,78.0205,981.375,-308.091,133.303,1003.75,-274.065,72.2379,985.256,-269.116,127.39,1008.31,-240.784,373.696,1558.34,-341.982,336.586,1582.25,-229.748,493.586,1564.12,-323.487,544.013,1587.02
273,0,,,,,,,,,,,,,,,,,,,,,,,,,-313.06,77.8707,981.874,-307.699,132.943,1004.73,-273.7,71.975,985.707,-268.714,127.015,1009.1,-240.8,372.896,1558.03,-342.468,336.344,1582.38,-229.352,492.65,1563.69,-322.902,543.581,1586.67
274,0,,,,,,,,,,,,,,,,,,,,,,,,,-312.672,77.5663,982.648,-307.4,132.352,1006.11,-273.348,71.7672,986.322,-268.372,126.584,1010.14,-241.117,371.922,1557.72,-343.047,335.974,1582.44,-229.13,491.697,1563.17,-322.186,543.1,1586.28
275,0,,,,,,,,,,,,,,,,,,,,,,,,,-312.285,77.3053,983.546,-307.166,132.05,1007.16,-272.938,71.5858,987.177,-268.17,126.282,1011.41,-241.503,370.923,1557.33,-343.644,335.73,1582.42,-228.83,490.609,1562.55,-321.573,542.788,1585.88
276,0,,,,,,,,,,,,,,,,,,,,,,,,,-311.771,77.0666,984.806,-307.145,131.516,1008.89,-272.44,71.5286,988.63,-268.1,126.121,1013.03,-241.887,369.777,1556.99,-344.267,335.172,1582.51,-228.239,489.447,1561.87,-320.745,542.159,1585.39
277,0,,,,,,,,,,,,,,,,,,,,,,,,,-311.098,76.6926,986.294,-307.18,131.342,1010.57,-271.85,71.645,990.348,-268.186,126.129,1015.16,-242.456,368.683,1556.45,-344.719,334.815,1582.4,-227.997,488.27,1561.13,-319.858,541.615,1584.73
278,0,,,,,,,,,,,,,,,,,,,,,,,,,-310.584,76.6171,988.332,-307.363,130.982,1012.78,-271.336,71.9543,992.805,-268.322,126.319,1017.72,-243.101,367.531,1556.04,-345.442,334.171,1582.44,-227.453,486.906,1560.21,-319.025,540.899,1584.14
279,0,,,,,,,,,,,,,,,,,,,,,,,,,-310.104,76.6628,990.83,-307.629,131.076,1015.4,-270.877,72.2538,995.736,-268.603,126.626,1020.84,-243.293,366.205,1555.37,-345.983,333.756,1582.48,-227.162,485.556,1559.29,-317.938,540.183,1583.41
280,0,,,,,,,,,,,,,,,,,,,,,,,,,-309.497,77.0164,993.689,-307.891,131.512,1018.55,-270.35,73.0497,999.333,-268.975,127.283,1024.58,-243.587,364.887,1554.76,-346.488,333.237,1582.46,-226.682,484.12,1558.2,-316.987,539.267,1582.61
281,0,,,,,,,,,,,,,,,,,,,,,,,,,-308.794,77.656,997.399,-308.133,132.296,1021.9,-269.64,74.0298,1003.86,-269.247,128.453,1028.74,-243.968,363.604,1554.08,-346.962,332.638,1582.27,-226.454,482.766,1557.06,-316.007,538.513,1581.84
282,0,,,,,,,,,,,,,,,,,,,,,,,,,-308.219,78.3501,1001.62,-308.068,133.273,1025.58,-269.18,74.971,1008.92,-269.39,129.691,1033.28,-244.403,362.358,1553.37,-347.36,332.115,1582.14,-225.627,481.32,1556.04,-314.978,537.717,1580.95
283,0,,,,,,,,,,,,,,,,,,,,,,,,,-307.51,79.2775,1005.97,-308.037,134.265,1029.91,-268.588,76.0573,1014.03,-269.47,130.776,1038.29,-244.76,361.111,1552.65,-347.592,331.665,1581.9,-225.148,479.83,1555.04,-314.051,537.043,1580.15
284,0,,,,,,,,,,,,,,,,,,,,,,,,,-306.608,80.2075,1010.69,-307.814,135.196,1034.5,-267.892,77.187,1019.54,-269.443,131.878,1043.83,-244.788,359.686,1551.94,-348.027,330.961,1581.92,-224.564,478.413,1554,-313.006,536.159,1579.31
285,0,,,,,,,,,,,,,,,,,,,,,,,,,-305.584,81.0935,1015.69,-307.492,136.223,1039.49,-266.969,78.3472,1025.3,-269.29,133.078,1049.59,-245.057,358.453,1551.15,-347.854,330.435,1581.33,-223.963,476.869,1552.99,-312.118,535.293,1578.56
286,0,,,,,,,,,,,,,,,,,,,,,,,,,-304.361,82.6234,1020.98,-307.014,137.311,1044.8,-266.082,79.5042,1031.45,-269.01,134.24,1055.64,-245.266,357.222,1550.51,-348.464,329.617,1581.45,-223.525,475.676,1551.93,-311.07,534.493,1577.78
287,0,,,,,,,,,,,,,,,,,,,,,,,,,-303.108,83.7323,1026.58,-306.412,138.394,1050.44,-264.964,80.7604,1037.83,-268.66,135.426,1062.05,-245.208,355.796,1550,-348.331,329.013,1580.95,-222.915,474.316,1550.78,-310.105,533.624,1577.06
288,0,,,,,,,,,,,,,,,,,,,,,,,,,-301.584,84.8198,1032.33,-305.648,139.614,1056.2,-263.829,82.0408,1044.4,-268.139,136.593,1068.67,-245.22,354.469,1549.35,-348.43,328.441,1580.66,-222.626,473.131,1549.89,-309.051,532.794,1576.32
289,0,,,,,,,,,,,,,,,,,,,,,,,,,-299.892,85.9892,1038.28,-304.643,140.639,1062.07,-262.331,83.2444,1051.24,-267.417,137.828,1075.42,-245.444,353.491,1548.48,-348.57,327.718,1580.47,-221.852,471.697,1549.01,-308.306,531.989,1575.75
290,0,,,,,,,,,,,,,,,,,,,,,,,,,-298.01,87.1036,1044.49,-303.523,141.709,1068.23,-260.777,84.5484,1058.18,-266.561,139.086,1082.26,-245.573,352.281,1547.97,-348.727,327.071,1580.25,-221.449,470.548,1548.24,-307.201,531.038,1575.1
291,0,,,,,,,,,,,,,,,,,,,,,,,,,-295.953,88.1856,1050.68,-302.144,142.697,1074.34,-258.938,85.7267,1065.17,-265.564,140.199,1089.23,-245.508,351.074,1547.37,-348.696,326.419,1579.79,-220.77,469.264,1547.35,-306.556,530.327,1574.61
292,0,,,,,,,,,,,,,,,,,,,,,,,,,-293.699,89.2796,1056.92,-300.73,143.66,1080.42,-257.071,86.791,1072.36,-264.408,141.329,1096.19,-245.647,350.016,1546.69,-348.644,325.907,1579.43,-220.503,468.119,1546.54,-305.487,529.35,1574
293,0,,,,,,,,,,,,,,,,,,,,,,,,,-291.256,90.2091,1063.13,-299.026,144.539,1086.55,-255.026,87.8965,1079.42,-263.095,142.33,1103.12,-245.786,348.909,1546.03,-348.599,325.159,1579.04,-219.93,466.869,1545.69,-304.974,528.616,1573.56
294,0,,,,,,,,,,,,,,,,,,,,,,,,,-288.676,91.1094,1069.29,-297.17,145.322,1092.59,-252.74,88.8446,1086.35,-261.593,143.271,1109.92,-245.838,347.862,1545.33,-348.74,324.434,1578.65,-219.577,465.729,1544.99,-303.958,527.677,1572.94
295,0,,,,,,,,,,,,,,,,,,,,,,,,,-285.962,91.8332,1075.24,-295.041,146.069,1098.49,-250.334,89.7288,1093.02,-259.765,144.069,1116.5,-245.912,346.713,1544.62,-348.791,323.901,1578.14,-219.138,464.552,1544.2,-303.468,527.01,1572.49
296,0,,,,,,,,,,,,,,,,,,,,,,,,,-283.048,92.4381,1081.06,-292.636,146.589,1104.34,-247.688,90.3769,1099.3,-257.651,144.703,1122.9,-245.923,345.786,1543.68,-349.299,323.163,1577.99,-219.161,463.366,1543.28,-302.688,526.025,1571.98
297,0,,,,,,,,,,,,,,,,,,,,,,,,,-279.911,92.9048,1086.65,-289.882,147.003,1110.04,-244.768,90.821,1105.31,-255.116,144.994,1129.07,-246.178,344.724,1543.03,-349.355,322.55,1577.6,-218.717,462.222,1542.74,-302.034,525.315,1571.49
298,0,,,,,,,,,,,,,,,,,,,,,,,,,-276.543,93.347,1092.02,-286.708,147.295,1115.52,-241.555,91.1945,1111,-252.103,145.27,1134.67,-246.601,343.659,1542.56,-349.38,321.968,1577.02,-218.54,461.069,1541.8,-301.525,524.46,1571.12
299,0,,,,,,,,,,,,,,,,,,,,,,,,,-272.874,93.5681,1097.33,-283.163,147.518,1120.95,-237.887,91.4559,1116.29,-248.596,145.348,1140.21,-246.814,342.551,1541.98,-349.292,321.36,1576.38,-218.445,459.941,1541.19,-300.854,523.634,1570.64
300,0,,,,,,,,,,,,,,,,,,,,,,,,,-269.005,93.8663,1102.45,-279.152,147.654,1126.3,-233.967,91.6302,1121.28,-244.487,145.398,1145.52,-247.047,341.527,1541.34,-350.304,320.71,1576.49,-218.288,458.835,1540.46,-300.325,522.785,1570.19
301,0,,,,,,,,,,,,,,,,,,,,,,,,,-264.868,93.9628,1107.42,-274.709,147.748,1131.43,-229.543,91.6441,1125.81,-239.776,145.468,1150.07,-247.171,340.607,1540.5,-350.525,320.066,1576.13,-217.681,457.674,1540.06,-299.936,522.042,1569.83
302,0,,,,,,,,,,,,,,,,,,,,,,,,,-260.442,93.9199,1112.16,-269.898,147.619,1136.42,-224.822,91.6619,1129.94,-234.645,145.531,1154.53,-247.729,339.492,1540.23,-350.859,319.415,1575.8,-217.615,456.592,1539.49,-299.311,521.212,1569.43
303,0,,,,,,,,,,,,,,,,,,,,,,,,,-255.778,93.8385,1116.66,-264.728,147.779,1140.9,-219.793,91.5845,1133.76,-229.139,145.45,1158.33,-248.093,338.561,1539.66,-351.142,318.877,1575.41,-217.9,455.479,1538.64,-298.928,520.427,1569.12
304,0,,,,,,,,,,,,,,,,,,,,,,,,,-250.864,93.5507,1120.93,-259.305,147.63,1144.97,-214.46,91.5185,1137.14,-223.285,145.612,1161.53,-248.521,337.529,1539.16,-351.573,318.249,1575.11,-217.66,454.336,1538.15,-298.552,519.695,1568.76
305,0,,,,,,,,,,,,,,,,,,,,,,,,,-245.813,93.3275,1124.98,-253.618,147.575,1148.65,-208.977,91.5426,1140.13,-217.233,145.843,1164.25,-248.897,336.555,1538.71,-351.994,317.77,1574.83,-217.404,453.254,1537.88,-298.032,518.844,1568.43
306,0,,,,,,,,,,,,,,,,,,,,,,,,,-240.584,93.0617,1128.57,-247.783,147.559,1151.91,-203.387,91.479,1142.74,-210.928,146.035,1166.38,-249.292,335.536,1538.3,-352.359,317.134,1574.61,-217.493,452.202,1537.41,-297.783,518.141,1568.17
307,0,,,,,,,,,,,,,,,,,,,,,,,,,-235.261,92.7743,1131.89,-241.729,147.669,1154.68,-197.627,91.4148,1144.9,-204.456,146.312,1167.99,-249.793,334.581,1537.86,-352.795,316.629,1574.34,-217.684,451.109,1536.69,-297.48,517.353,1567.85
308,0,,,,,,,,,,,,,,,,,,,,,,,,,-229.735,92.4362,1134.74,-235.558,147.55,1156.92,-191.684,91.306,1146.57,-197.859,146.374,1169.14,-250.25,333.728,1537.45,-353.133,316.044,1573.97,-217.324,450.024,1536.49,-297.173,516.579,1567.56
309,0,,,,,,,,,,,,,,,,,,,,,,,,,-223.932,91.8869,1137.09,-229.24,147.45,1158.86,-185.537,91.1567,1147.65,-191.148,146.579,1169.69,-250.835,332.804,1537.05,-353.758,315.432,1573.93,-217.489,449.012,1536.1,-296.924,515.873,1567.27
310,0,,,,,,,,,,,,,,,,,,,,,,,,,-218.036,91.4553,1139.01,-222.793,147.156,1160.19,-179.283,90.9661,1148.28,-184.313,146.64,1169.68,-251.269,331.888,1536.75,-353.807,314.986,1573.47,-217.664,448.09,1535.68,-296.669,515.109,1567.04
311,0,,,,,,,,,,,,,,,,,,,,,,,,,-211.968,90.8788,1140.61,-216.205,146.887,1161.08,-172.913,90.7293,1148.44,-177.443,146.705,1169.17,-251.847,331.046,1536.44,-354.987,314.565,1573.7,-217.988,446.979,1535.2,-296.525,514.483,1566.83
312,0,,,,,,,,,,,,,,,,,,,,,,,,,-205.823,90.2631,1141.76,-209.551,146.69,1161.48,-166.486,90.418,1148.16,-170.503,146.71,1168.15,-252.41,330.222,1536.15,-355.523,314.074,1573.56,-217.638,445.992,1535.08,-296.248,513.821,1566.61
313,0,,,,,,,,,,,,,,,,,,,,,,,,,-199.595,89.6737,1142.42,-202.766,146.39,1161.33,-160.087,90.0313,1147.36,-163.487,146.663,1166.59,-252.874,329.386,1535.92,-355.692,313.611,1573.25,-217.737,445.004,1534.8,-295.888,513.029,1566.39
314,0,,,,,,,,,,,,,,,,,,,,,,,,,-193.549,89.1714,1142.71,-195.952,146.437,1160.89,-153.785,89.5661,1146.14,-156.505,146.547,1164.49,-253.441,328.534,1535.76,-355.983,313.02,1573.02,-218.169,444.119,1534.36,-295.807,512.421,1566.19
315,0,,,,,,,,,,,,,,,,,,,,,,,,,-187.418,88.823,1142.63,-189.225,145.644,1160.09,-147.578,89.0523,1144.53,-149.649,146.285,1162.03,-254.004,327.76,1535.55,-356.676,312.639,1573.12,-218.341,443.217,1534.2,-295.818,511.905,1566.11
316,0,,,,,,,,,,,,,,,,,,,,,,,,,-181.312,88.1049,1142.31,-182.39,145.499,1158.69,-141.447,88.5006,1142.45,-142.817,145.962,1159.22,-254.417,327.031,1535.39,-357.44,312.309,1573.01,-218.306,442.37,1534.12,-295.7,511.263,1566.01
317,0,,,,,,,,,,,,,,,,,,,,,,,,,-175.227,87.542,1141.53,-175.619,145.104,1156.99,-135.415,87.8469,1140.2,-136.039,145.573,1155.94,-254.909,326.349,1535.32,-357.545,311.896,1572.91,-218.601,441.58,1533.76,-295.569,510.589,1565.88
318,0,,,,,,,,,,,,,,,,,,,,,,,,,-169.218,86.774,1140.53,-168.939,144.819,1155.18,-129.472,87.1987,1137.59,-129.452,145.171,1152.48,-255.282,325.634,1535.21,-357.984,311.558,1572.85,-218.616,440.811,1533.62,-295.334,510.041,1565.78
319,0,,,,,,,,,,,,,,,,,,,,,,,,,-163.289,86.1983,1139.48,-162.42,144.339,1153.11,-123.708,86.4449,1134.82,-123.021,144.683,1148.9,-255.746,325.004,1535.17,-358.47,311.382,1572.66,-218.64,440.046,1533.53,-295.155,509.588,1565.72
320,0,,,,,,,,,,,,,,,,,,,,,,,,,-157.438,85.596,1138.02,-156.152,143.908,1150.97,-118.088,85.6787,1131.88,-116.897,144.122,1145.11,-256.103,324.413,1535.17,-358.812,310.881,1572.85,-218.659,439.356,1533.54,-294.99,509.152,1565.67
321,0,,,,,,,,,,,,,,,,,,,,,,,,,-151.783,84.934,1136.25,-150.117,143.303,1148.6,-112.605,85.0049,1128.86,-111.054,143.458,1141.16,-256.347,323.834,1535.19,-359.201,310.728,1572.74,-218.657,438.711,1533.56,-294.853,508.636,1565.61
322,0,,,,,,,,,,,,,,,,,,,,,,,,,-146.33,84.3465,1134.22,-144.309,142.844,1145.94,-107.356,84.3333,1125.8,-105.454,142.87,1137.38,-256.604,323.353,1535.16,-359.381,310.126,1572.89,-218.825,438.055,1533.51,-294.763,508.197,1565.59
323,0,,,,,,,,,,,,,,,,,,,,,,,,,-141.03,83.75,1132.16,-138.759,142.272,1143.33,-102.357,83.6411,1122.6,-100.254,142.397,1133.65,-256.832,322.839,1535.21,-359.694,310.193,1572.82,-218.809,437.526,1533.59,-294.67,507.853,1565.59
324,0,,,,,,,,,,,,,,,,,,,,,,,,,-135.981,83.1015,1130.08,-133.497,141.815,1140.66,-97.575,83.039,1119.47,-95.2519,141.868,1129.98,-257.037,322.407,1535.18,-359.8,309.879,1572.72,-218.865,437.065,1533.52,-294.518,507.57,1565.54
325,0,,,,,,,,,,,,,,,,,,,,,,,,,-131.151,82.5839,1127.84,-128.467,141.338,1138.07,-93.0568,82.5027,1116.3,-90.5255,141.451,1126.36,-257.191,321.949,1535.28,-359.957,309.809,1572.76,-218.781,436.529,1533.51,-294.259,507.245,1565.47
326,0,,,,,,,,,,,,,,,,,,,,,,,,,-126.522,82.0975,1125.62,-123.766,140.882,1135.48,-88.7375,81.9618,1113.2,-86.0981,140.955,1122.9,-257.178,321.591,1535.28,-360.05,309.42,1572.79,-218.607,436.107,1533.48,-294.001,506.895,1565.36
327,0,,,,,,,,,,,,,,,,,,,,,,,,,-122.146,81.7065,1123.35,-119.3,140.549,1132.98,-84.6378,81.625,1110.1,-81.9144,140.628,1119.61,-257.233,321.3,1535.25,-360.091,309.289,1572.84,-218.487,435.855,1533.39,-293.761,506.596,1565.27
328,0,,,,,,,,,,,,,,,,,,,,,,,,,-118,81.3465,1121.23,-115.084,140.202,1130.71,-80.7942,81.292,1107.11,-78.0327,140.447,1116.4,-257.19,321.015,1535.26,-360.078,309.127,1572.86,-218.327,435.598,1533.28,-293.586,506.348,1565.2
329,0,,,,,,,,,,,,,,,,,,,,,,,,,-114.039,81.0354,1119.09,-111.049,140.035,1128.44,-77.1589,81.0141,1104.33,-74.3118,140.217,1113.49,-257.07,320.876,1535.02,-360.013,308.948,1572.83,-218.128,435.336,1533.19,-293.458,506.182,1565.13
330,0,,,,,,,,,,,,,,,,,,,,,,,,,-110.369,80.6915,1117.05,-107.388,139.585,1126.31,-73.7624,80.856,1101.58,-70.9028,140.034,1110.72,-256.921,320.688,1534.94,-359.986,308.746,1572.92,-217.966,435.116,1533.05,-293.325,506.048,1565.06
331,0,,,,,,,,,,,,,,,,,,,,,,,,,-106.95,80.496,1115.05,-103.824,139.391,1124.44,-70.5654,80.7695,1098.89,-67.758,139.926,1108.12,-256.747,320.586,1534.75,-359.796,308.717,1572.87,-217.798,434.975,1532.9,-293.153,505.947,1564.94
332,0,,,,,,,,,,,,,,,,,,,,,,,,,-103.756,80.3563,1113.24,-100.602,139.227,1122.62,-67.6903,80.7113,1096.41,-64.8241,139.833,1105.73,-256.47,320.48,1534.56,-359.34,308.369,1572.75,-217.64,434.846,1532.75,-292.91,505.849,1564.81
333,0,,,,,,,,,,,,,,,,,,,,,,,,,-100.752,80.352,1111.55,-97.5254,139.196,1120.95,-64.9476,80.7199,1094.27,-62.0844,139.887,1103.42,-256.33,320.375,1534.49,-359.142,308.383,1572.68,-217.429,434.773,1532.59,-292.69,505.772,1564.64
334,0,,,,,,,,,,,,,,,,,,,,,,,,,-97.9626,80.4074,1110.04,-94.6874,139.303,1119.26,-62.5061,80.9409,1091.99,-59.4599,140.052,1101.25,-256.079,320.318,1534.25,-358.935,308.443,1572.43,-217.171,434.731,1532.4,-292.398,505.694,1564.48
335,0,,,,,,,,,,,,,,,,,,,,,,,,,-95.342,80.6025,1108.66,-92.0756,139.495,1117.64,-60.0837,81.241,1090.08,-57.1635,140.353,1099.13,-255.714,320.241,1534.12,-358.414,308.392,1572.07,-216.866,434.717,1532.13,-292.072,505.604,1564.28
336,0,,,,,,,,,,,,,,,,,,,,,,,,,-92.8709,80.8481,1107.29,-89.7299,139.749,1116.03,-57.937,81.428,1088.29,-54.9773,140.616,1097.15,-255.352,320.254,1533.91,-358.075,308.306,1571.96,-216.637,434.798,1531.78,-291.821,505.556,1564.08
337,0,,,,,,,,,,,,,,,,,,,,,,,,,-90.5408,81.1668,1105.96,-87.5837,140.101,1114.48,-55.8602,81.9275,1086.54,-52.9156,141.053,1095.23,-254.991,320.307,1533.62,-357.588,308.205,1571.9,-216.316,434.9,1531.42,-291.578,505.579,1563.85
338,0,,,,,,,,,,,,,,,,,,,,,,,,,-88.4547,81.5197,1104.73,-85.5024,140.484,1112.91,-53.8965,82.29,1084.81,-51.1252,141.385,1093.41,-254.667,320.415,1533.34,-357.392,308.172,1571.89,-216.082,435.046,1531.04,-291.39,505.629,1563.64
339,0,,,,,,,,,,,,,,,,,,,,,,,,,-86.4136,81.8827,1103.44,-83.5935,140.786,1111.47,-52.1826,82.5949,1083.31,-49.3721,141.881,1091.68,-254.282,320.587,1532.96,-357.068,308.249,1571.75,-215.85,435.199,1530.73,-291.202,505.696,1563.39
340,0,,,,,,,,,,,,,,,,,,,,,,,,,-84.5664,82.2515,1102.17,-81.885,141.267,1110.06,-50.4782,83.157,1081.69,-47.8395,142.334,1089.93,-254,320.721,1532.72,-356.6,308.377,1571.38,-215.616,435.351,1530.47,-291.023,505.824,1563.15
341,0,,,,,,,,,,,,,,,,,,,,,,,,,-82.854,82.5851,1100.97,-80.2481,141.652,1108.72,-48.9158,83.4842,1080.25,-46.3548,142.769,1088.37,-253.758,320.938,1532.45,-356.217,308.43,1571.29,-215.357,435.539,1530.21,-290.83,505.999,1562.88
342,0,,,,,,,,,,,,,,,,,,,,,,,,,-80.6429,83.1433,1100.2,-78.1584,142.116,1107.71,-47.4678,83.8975,1078.9,-45.0219,143.154,1086.82,-253.379,321.166,1532.13,-355.892,308.605,1571.19,-215.111,435.798,1529.92,-290.65,506.192,1562.69
343,0,,,,,,,,,,,,,,,,,,,,,,,,,-79.203,83.5424,1099.11,-76.9361,142.411,1106.49,-46.1008,84.2896,1077.69,-43.7084,143.66,1085.59,-252.883,321.42,1531.82,-355.423,308.363,1571.15,-214.95,436.101,1529.63,-290.521,506.399,1562.5
344,0,,,,,,,,,,,,,,,,,,,,,,,,,-77.8076,83.8321,1097.99,-75.7315,142.77,1105.45,-44.7543,84.7731,1076.57,-42.583,144.046,1084.42,-252.615,321.686,1531.65,-355.178,308.812,1570.92,-214.877,436.406,1529.24,-290.367,506.59,1562.32
345,0,,,,,,,,,,,,,,,,,,,,,,,,,-76.443,84.1672,1097.17,-74.5198,143.035,1104.46,-43.5974,85.1461,1075.54,-41.4505,144.537,1083.4,-252.189,321.949,1531.37,-354.632,308.871,1570.85,-214.732,436.751,1528.9,-290.201,506.831,1562.12
346,0,,,,,,,,,,,,,,,,,,,,,,,,,-75.2746,84.5909,1096.36,-73.4695,143.473,1103.82,-42.4199,85.6068,1074.71,-40.5213,144.958,1082.57,-251.938,322.282,1531.19,-354.164,308.928,1570.76,-214.547,437.217,1528.61,-290.052,507.139,1561.9
347,0,,,,,,,,,,,,,,,,,,,,,,,,,-74.3185,85.0048,1095.8,-72.5839,144.012,1103.14,-41.3411,86.1241,1074.17,-39.6519,145.476,1081.95,-251.594,322.691,1530.98,-353.576,309.368,1570.29,-214.345,437.637,1528.4,-289.997,507.473,1561.68
348,0,,,,,,,,,,,,,,,,,,,,,,,,,-73.2253,85.5162,1095.39,-72.0749,144.383,1102.7,-40.4067,86.6937,1073.82,-38.8008,146.07,1081.66,-251.169,323.165,1530.74,-353.496,309.515,1570.59,-214.099,438.086,1528.25,-289.963,507.803,1561.48
349,0,,,,,,,,,,,,,,,,,,,,,,,,,-72.425,86.0533,1095.28,-71.2836,144.942,1102.47,-39.5029,87.3309,1073.73,-38.1385,146.685,1081.52,-250.806,323.671,1530.52,-352.809,309.987,1570.11,-213.986,438.608,1528.02,-289.966,508.183,1561.3
350,0,,,,,,,,,,,,,,,,,,,,,,,,,-71.5902,86.654,1095.64,-70.5809,145.622,1102.78,-38.793,87.9918,1074.06,-37.6961,147.386,1081.62,-250.415,324.122,1530.43,-352.504,310.218,1570.31,-213.849,439.193,1527.81,-289.932,508.677,1561.14
351,0,,,,,,,,,,,,,,,,,,,,,,,,,-70.9199,87.4459,1096.38,-70.2449,146.365,1103.26,-38.1566,88.8629,1074.76,-37.3469,148.325,1082.13,-250.049,324.701,1530.32,-352.188,310.509,1570.4,-213.595,439.837,1527.63,-289.879,509.221,1560.99
352,0,,,,,,,,,,,,,,,,,,,,,,,,,-70.3577,88.2497,1097.5,-69.9993,147.324,1104.15,-37.7004,89.6264,1075.77,-36.9625,149.265,1082.85,-249.751,325.219,1530.31,-351.647,310.931,1570.36,-213.509,440.54,1527.41,-289.784,509.648,1560.86
353,0,,,,,,,,,,,,,,,,,,,,,,,,,-69.7481,89.1815,1098.83,-69.6379,148.204,1105.42,-36.9697,90.8323,1077.14,-36.4578,150.222,1084.01,-249.258,325.902,1530.22,-351.134,311.388,1570.35,-213.392,441.278,1527.31,-289.784,510.151,1560.73
354,0,,,,,,,,,,,,,,,,,,,,,,,,,-69.3515,90.2976,1100.63,-69.4156,149.247,1107.02,-36.4928,92.0439,1078.74,-36.2729,151.507,1085.63,-248.638,326.819,1529.79,-350.527,311.788,1570.27,-213.24,442.092,1527.24,-289.888,510.819,1560.65
355,0,,,,,,,,,,,,,,,,,,,,,,,,,-69.1179,91.4512,1102.75,-69.1569,150.579,1109.12,-36.2408,93.4019,1080.87,-36.2273,152.816,1087.75,-248.313,327.531,1530,-350.296,312.237,1570.51,-213.114,442.973,1527.19,-290.068,511.534,1560.64
356,0,,,,,,,,,,,,,,,,,,,,,,,,,-68.8706,92.9689,1105.34,-69.3024,152.08,1111.74,-36.0198,94.9972,1083.47,-36.2628,154.472,1090.21,-247.694,328.452,1529.86,-349.211,312.75,1570.14,-213.023,444.001,1527.09,-290.245,512.268,1560.54
357,0,,,,,,,,,,,,,,,,,,,,,,,,,-68.7967,94.5613,1108.43,-69.4171,153.707,1114.66,-35.7884,96.8571,1086.45,-36.3744,156.289,1093.34,-247.14,329.354,1529.78,-348.595,313.315,1570.08,-212.992,445.134,1526.9,-290.194,512.993,1560.47
